  Measurement Number     Measurement type
                   2               PQPUND

      Measurement ID                     
       739688.753479                     

          First Bias          Second Bias                Steps           Repetition
                   2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001               0.0001               0.0001               0.0001

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
     0.65306   2.5128e-10
     0.57143   2.6956e-10
      0.4898   3.2706e-10
     0.40816   3.3976e-10
     0.32653   3.9169e-10
      0.2449   4.2089e-10
     0.16327   4.6991e-10
    0.081633   4.5589e-10
           0   4.9438e-10
   -0.081633    5.031e-10
    -0.16327   4.4723e-10
     -0.2449   4.3219e-10
    -0.32653   4.2406e-10
    -0.40816   4.0023e-10
     -0.4898   4.0603e-10
    -0.57143   3.8166e-10
    -0.65306   3.3626e-10
    -0.73469   3.3746e-10
    -0.81633   3.1475e-10
    -0.89796   3.3583e-10
    -0.97959   3.1464e-10
     -1.0612   3.0139e-10
     -1.1429   2.8141e-10
     -1.2245   2.6987e-10
     -1.3061   3.1034e-10
     -1.3878   2.8715e-10
     -1.4694   2.9795e-10
      -1.551   2.9482e-10
     -1.6327   3.0827e-10
     -1.7143   3.3347e-10
     -1.7959   2.9717e-10
     -1.8776   2.3345e-10
     -1.9592   1.9806e-10
     -1.9592   1.9833e-10
     -1.8776   1.9698e-10
     -1.7959   2.0165e-10
     -1.7143   2.0585e-10
     -1.6327   2.2186e-10
      -1.551   2.2606e-10
     -1.4694   2.0111e-10
     -1.3878   2.1464e-10
     -1.3061   2.2075e-10
     -1.2245   3.0841e-10
     -1.1429   3.4925e-10
     -1.0612   3.8238e-10
    -0.97959   4.3374e-10
    -0.89796   4.5923e-10
    -0.81633   4.9153e-10
    -0.73469   5.0234e-10
    -0.65306   4.8902e-10
    -0.57143   4.5704e-10
     -0.4898   4.3973e-10
    -0.40816   4.3703e-10
    -0.32653   4.4535e-10
     -0.2449   4.7318e-10
    -0.16327   4.8634e-10
   -0.081633   4.5366e-10




