  Measurement Number     Measurement type
                  10               PQPUND

      Measurement ID                     
       739688.760630                     

          First Bias          Second Bias                Steps           Repetition
                   3                   -3                   50                   10

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                  980
    Voltages     CurrentP     CurrentC
    -0.85714   7.0753e-06   7.0773e-06
    -0.73469   7.0844e-06   7.0757e-06
    -0.61224   7.1067e-06   7.1141e-06
     -0.4898   7.0791e-06   7.0778e-06
    -0.36735   7.1102e-06   7.1195e-06
     -0.2449   7.1066e-06   7.0957e-06
    -0.12245   7.0958e-06    7.093e-06
           0   6.3275e-06   3.6668e-06
     0.12245   6.9862e-06   6.3315e-06
      0.2449   7.1196e-06    6.932e-06
     0.36735   7.1583e-06   7.0428e-06
      0.4898   7.1535e-06   7.0532e-06
     0.61224   7.1801e-06   7.0804e-06
     0.73469   7.1802e-06   7.0689e-06
     0.85714   7.1741e-06   7.0672e-06
     0.97959   7.2122e-06   7.0851e-06
       1.102   7.2162e-06   7.0836e-06
      1.2245   7.2483e-06   7.0774e-06
      1.3469   7.2901e-06   7.1097e-06
      1.4694   7.2838e-06   7.0698e-06
      1.5918   7.3253e-06   7.0996e-06
      1.7143   7.3588e-06   7.0971e-06
      1.8367   7.4044e-06   7.0853e-06
      1.9592   7.4736e-06   7.1092e-06
      2.0816   7.4314e-06   7.0928e-06
      2.2041   7.3854e-06   7.0965e-06
      2.3265   7.3528e-06   7.1028e-06
       2.449   7.2788e-06   7.0955e-06
      2.5714   7.2554e-06   7.1159e-06
      2.6939    7.208e-06   7.1154e-06
      2.8163   7.1782e-06   7.1052e-06
      2.9388   7.1788e-06   7.1223e-06
      2.9388  -4.0307e-06  -4.0521e-06
      2.8163  -6.1371e-06  -6.1442e-06
      2.6939  -6.7281e-06  -6.7338e-06
      2.5714  -6.8845e-06  -6.8922e-06
       2.449  -6.9483e-06  -6.9492e-06
      2.3265   -6.962e-06  -6.9637e-06
      2.2041  -6.9684e-06  -6.9656e-06
      2.0816  -6.9917e-06  -6.9956e-06
      1.9592  -6.9856e-06  -6.9871e-06
      1.8367  -6.9737e-06  -6.9795e-06
      1.7143  -6.9927e-06  -6.9955e-06
      1.5918  -6.9928e-06  -6.9868e-06
      1.4694    -6.98e-06  -6.9907e-06
      1.3469  -7.0042e-06  -7.0094e-06
      1.2245   -6.988e-06  -6.9906e-06
       1.102  -6.9956e-06  -6.9925e-06
     0.97959  -7.0102e-06   -7.013e-06
     0.85714  -6.9967e-06  -6.9978e-06
     0.73469  -7.0087e-06  -7.0085e-06
     0.61224  -7.0174e-06  -7.0156e-06
      0.4898   -7.019e-06  -7.0178e-06
     0.36735   -7.027e-06  -7.0373e-06
      0.2449  -7.0294e-06  -7.0186e-06
     0.12245  -7.0415e-06  -7.0402e-06
           0  -7.0591e-06  -7.0471e-06
    -0.12245  -7.0504e-06  -4.0591e-06
     -0.2449  -7.0848e-06  -6.1582e-06
    -0.36735  -7.1183e-06  -6.7446e-06
     -0.4898  -7.1691e-06  -6.8983e-06
    -0.61224  -7.2381e-06  -6.9688e-06
    -0.73469  -7.2868e-06  -6.9706e-06
    -0.85714  -7.3037e-06  -6.9761e-06
    -0.97959  -7.3161e-06  -6.9848e-06
      -1.102    -7.28e-06  -6.9804e-06
     -1.2245  -7.2488e-06  -7.0051e-06
     -1.3469  -7.2354e-06  -7.0066e-06
     -1.4694  -7.2044e-06  -6.9817e-06
     -1.5918   -7.232e-06  -7.0138e-06
     -1.7143   -7.198e-06  -6.9983e-06
     -1.8367  -7.1715e-06  -7.0094e-06
     -1.9592  -7.1612e-06  -7.0183e-06
     -2.0816  -7.1269e-06  -7.0069e-06
     -2.2041  -7.1223e-06  -7.0109e-06
     -2.3265  -7.1376e-06  -7.0206e-06
      -2.449  -7.1286e-06  -7.0169e-06
     -2.5714  -7.1364e-06   -7.031e-06
     -2.6939  -7.1048e-06   -7.021e-06
     -2.8163  -7.0753e-06  -7.0253e-06
     -2.9388  -7.0688e-06  -7.0187e-06
     -2.9388   3.6404e-06   3.6415e-06
     -2.8163   6.3129e-06   6.3178e-06
     -2.6939   6.9203e-06   6.9257e-06
     -2.5714   7.0276e-06   7.0325e-06
      -2.449    7.038e-06   7.0355e-06
     -2.3265   7.0527e-06   7.0535e-06
     -2.2041   7.0507e-06   7.0564e-06
     -2.0816    7.048e-06   7.0529e-06
     -1.9592    7.061e-06   7.0743e-06
     -1.8367   7.0624e-06   7.0606e-06
     -1.7143   7.0655e-06   7.0704e-06
     -1.5918   7.0843e-06   7.0823e-06
     -1.4694   7.0495e-06   7.0497e-06
     -1.3469   7.0813e-06   7.0929e-06
     -1.2245    7.073e-06     7.06e-06
      -1.102   7.0664e-06   7.0743e-06
    -0.97959    7.089e-06   7.0817e-06
    -0.85714   7.0707e-06   7.0744e-06
    -0.73469   7.0878e-06   7.0891e-06
    -0.61224   7.1017e-06   7.0987e-06
     -0.4898   7.0799e-06   7.0885e-06
    -0.36735   7.1119e-06   7.1071e-06
     -0.2449   7.1032e-06   7.1011e-06
    -0.12245   7.1129e-06   7.1017e-06
           0   6.3221e-06   3.6664e-06
     0.12245   6.9879e-06   6.3378e-06
      0.2449   7.1183e-06   6.9226e-06
     0.36735   7.1721e-06   7.0561e-06
      0.4898    7.149e-06   7.0418e-06
     0.61224   7.1911e-06   7.0883e-06
     0.73469   7.1813e-06   7.0686e-06
