  Measurement Number     Measurement type
6.6471e-11 2.8062e-12 -5.1144e-11 -3.0819e-12
6.6447e-11 2.7373e-12 -5.1025e-11 -3.1831e-12
6.6164e-11 2.7091e-12 -5.1025e-11 -3.0223e-12
6.6362e-11  2.834e-12 -5.1143e-11 -2.9168e-12
6.6388e-11 2.8562e-12 -5.0999e-11 -2.9941e-12
6.6278e-11 2.7171e-12 -5.1082e-11 -3.0147e-12
6.6339e-11 2.5798e-12 -5.1017e-11 -3.2002e-12
6.6293e-11 2.7576e-12 -5.1046e-11 -3.0153e-12
6.6348e-11 2.8633e-12 -5.1105e-11 -3.0745e-12
6.6386e-11 2.8614e-12 -5.1014e-11 -3.0205e-12
6.6321e-11 2.8046e-12 -5.1077e-11 -2.965e-12
6.6228e-11 2.6847e-12 -5.1019e-11 -2.9839e-12
6.6413e-11 2.6733e-12 -5.0907e-11 -2.9552e-12
6.6212e-11 2.7445e-12 -5.1072e-11 -3.0539e-12
6.6407e-11 2.6194e-12 -5.0898e-11 -3.1282e-12
6.6367e-11 2.7893e-12 -5.0893e-11 -3.0725e-12
 6.628e-11 2.7668e-12 -5.1023e-11 -3.1491e-12
6.6215e-11 2.7432e-12 -5.1092e-11 -3.0771e-12
6.6449e-11  2.603e-12 -5.1101e-11 -3.047e-12
 6.627e-11 2.8137e-12 -5.1013e-11 -2.9987e-12
6.6358e-11 2.7829e-12 -5.106e-11 -3.199e-12
6.6354e-11 2.8416e-12 -5.1054e-11 -3.179e-12
6.6389e-11 2.6895e-12 -5.1016e-11 -3.1214e-12
6.6408e-11 2.6921e-12 -5.0878e-11 -3.0794e-12
6.6395e-11 2.6042e-12 -5.0951e-11 -3.094e-12
6.6387e-11 2.7909e-12 -5.0902e-11 -3.2319e-12
  6.64e-11 2.7146e-12 -5.1048e-11 -3.0349e-12
6.6347e-11 2.7702e-12 -5.1154e-11 -2.9961e-12
6.6417e-11 2.6399e-12 -5.1194e-11 -2.9673e-12
6.6348e-11 2.8262e-12 -5.0947e-11 -3.0493e-12
6.6294e-11 2.6758e-12 -5.0994e-11 -3.0841e-12
 6.633e-11 2.7629e-12 -5.1033e-11 -2.9582e-12
6.6477e-11 2.7643e-12 -5.0711e-11 -3.1487e-12
6.6442e-11 2.7272e-12 -5.0977e-11 -3.1254e-12
6.6368e-11 2.7125e-12 -5.1081e-11 -2.9831e-12
6.6439e-11 2.6735e-12 -5.1004e-11 -3.0089e-12
6.6417e-11 2.8687e-12 -5.1027e-11 -3.1648e-12
6.6202e-11 2.8003e-12 -5.1121e-11 -3.0649e-12
6.6338e-11 2.7891e-12 -5.1001e-11 -3.1075e-12
6.6223e-11 2.7153e-12 -5.1066e-11 -3.1178e-12
6.6263e-11  2.874e-12 -5.1031e-11 -2.9864e-12
6.6296e-11 2.7471e-12 -5.0969e-11 -3.0514e-12
6.6207e-11 2.8339e-12 -5.0955e-11 -3.0443e-12
6.6429e-11 2.6545e-12 -5.1023e-11 -3.0517e-12
6.6384e-11 2.5221e-12 -5.0911e-11 -2.9623e-12
6.6292e-11 2.6654e-12  -5.11e-11 -2.9557e-12
6.6417e-11 2.6878e-12 -5.1105e-11 -3.0957e-12
6.6263e-11   2.75e-12 -5.1024e-11 -3.1101e-12
6.6414e-11 2.6339e-12 -5.1039e-11 -2.9692e-12
6.6208e-11 2.8418e-12 -5.1087e-11 -3.1773e-12
6.6268e-11 2.7204e-12 -5.0957e-11 -3.1328e-12
6.6422e-11 2.7309e-12 -5.1132e-11 -3.1494e-12
6.6386e-11 2.6109e-12 -5.0884e-11 -2.9111e-12
6.6381e-11 2.8617e-12 -5.105e-11 -2.9901e-12
6.6319e-11 2.8128e-12  -5.09e-11 -3.1091e-12
6.6359e-11   2.64e-12 -5.0915e-11 -3.079e-12
6.6253e-11 2.6642e-12 -5.1108e-11 -2.9896e-12
6.6342e-11 2.6884e-12 -5.0998e-11 -2.8687e-12
6.6338e-11 2.8817e-12 -5.1138e-11 -3.0401e-12
6.6347e-11 2.6725e-12 -5.1063e-11 -3.1304e-12
 6.629e-11 2.6942e-12 -5.1072e-11 -3.1086e-12
6.6388e-11 2.7766e-12 -5.1141e-11 -3.0992e-12
6.6376e-11 2.7132e-12 -5.0876e-11 -3.0989e-12
6.6334e-11 2.6699e-12 -5.0951e-11 -3.0627e-12
6.6245e-11 2.8332e-12 -5.0937e-11 -3.0696e-12
6.6334e-11 2.7693e-12 -5.1211e-11 -3.0873e-12
6.6322e-11 2.7129e-12 -5.1031e-11 -3.124e-12
6.6239e-11 2.8151e-12 -5.0933e-11 -3.0605e-12
6.6336e-11 2.6547e-12 -5.0997e-11 -3.0834e-12
6.6267e-11   2.59e-12 -5.1015e-11 -3.0618e-12
6.6442e-11 2.7066e-12 -5.1014e-11 -3.1337e-12
6.6343e-11 2.7651e-12 -5.1026e-11 -3.146e-12
6.6475e-11 2.6402e-12 -5.1005e-11 -3.1413e-12
6.6402e-11 2.6075e-12 -5.0942e-11 -3.0363e-12
 6.633e-11 2.8887e-12 -5.1059e-11 -3.0766e-12
 6.636e-11 2.7427e-12 -5.1159e-11 -3.0364e-12
6.6225e-11 2.7309e-12 -5.1159e-11 -3.1588e-12
6.6322e-11 2.6979e-12 -5.1084e-11 -3.0567e-12
6.6406e-11 2.8228e-12 -5.1089e-11 -3.0014e-12
6.6228e-11 2.9423e-12 -5.1058e-11 -3.1006e-12
6.6382e-11 2.7771e-12 -5.1176e-11 -2.9938e-12
6.6325e-11 2.7956e-12 -5.1137e-11 -3.1263e-12
6.6257e-11 2.7788e-12 -5.1086e-11 -2.8949e-12
6.6342e-11 2.7598e-12 -5.1108e-11 -3.0184e-12
6.6292e-11 2.7812e-12 -5.1095e-11 -3.0588e-12
6.6296e-11 2.8062e-12 -5.1043e-11 -3.0692e-12
6.6332e-11 2.8147e-12 -5.1088e-11 -3.1065e-12
6.6276e-11 2.8172e-12 -5.1056e-11 -2.9437e-12
6.6417e-11 2.7513e-12 -5.1055e-11 -3.192e-12
6.6352e-11 2.7235e-12 -5.0935e-11 -3.1254e-12
6.6384e-11    2.7e-12 -5.1072e-11 -3.1298e-12
6.6247e-11 2.8608e-12 -5.1014e-11 -3.1203e-12
6.6407e-11 2.7308e-12 -5.0993e-11 -3.1267e-12
6.6349e-11 2.6775e-12 -5.1013e-11 -3.1172e-12
6.6332e-11 2.7988e-12 -5.1002e-11 -3.1603e-12
6.6254e-11 2.8478e-12 -5.1167e-11 -3.0121e-12
6.6386e-11 2.7734e-12 -5.0953e-11 -3.1864e-12
6.6244e-11  2.645e-12 -5.1052e-11 -3.0031e-12
6.6258e-11 2.8329e-12 -5.0992e-11 -3.0191e-12
6.6441e-11  2.923e-12 -5.0914e-11 -3.096e-12
6.6226e-11 2.7529e-12 -5.1116e-11 -3.0908e-12
6.6302e-11 2.7378e-12 -5.1036e-11 -3.0997e-12
6.6304e-11  2.686e-12 -5.0904e-11 -3.2061e-12
6.6347e-11 2.6978e-12 -5.1139e-11 -3.1192e-12
6.6318e-11 2.7577e-12 -5.0892e-11 -3.0359e-12
 6.641e-11 2.6965e-12 -5.1004e-11 -3.1364e-12
  6.63e-11 2.7902e-12 -5.0942e-11 -3.1492e-12
6.6433e-11 2.7827e-12 -5.0836e-11 -3.1156e-12
6.6363e-11 2.6982e-12 -5.1025e-11 -3.057e-12
6.6437e-11 2.6704e-12 -5.1194e-11 -3.1421e-12
6.6375e-11  2.645e-12 -5.0973e-11 -3.0936e-12
6.6396e-11 2.6712e-12 -5.1163e-11 -3.1792e-12
6.6241e-11 2.7119e-12  -5.11e-11 -3.0556e-12
6.6347e-11 2.7708e-12 -5.0902e-11 -2.9635e-12
6.6294e-11 2.8842e-12 -5.1044e-11 -3.298e-12
6.6368e-11 2.7666e-12 -5.0969e-11 -3.1685e-12
6.6313e-11 2.7798e-12 -5.1066e-11 -3.2072e-12
6.6376e-11  2.629e-12 -5.1065e-11 -3.1335e-12
 6.624e-11 2.6495e-12 -5.0996e-11 -3.0223e-12
6.6316e-11 2.7984e-12 -5.1004e-11 -2.9936e-12
6.6283e-11 2.7316e-12 -5.1071e-11 -3.0859e-12
6.6392e-11 2.6185e-12 -5.1105e-11 -3.2017e-12
6.6427e-11 2.6775e-12 -5.1129e-11 -3.0114e-12
6.6324e-11 2.6907e-12 -5.0835e-11 -3.1036e-12
6.6311e-11 2.7038e-12 -5.1099e-11 -3.0169e-12
6.6156e-11 2.8246e-12 -5.0982e-11 -3.0563e-12
6.6241e-11 2.7868e-12   -5.1e-11 -3.1414e-12
6.6342e-11 2.7248e-12 -5.0976e-11 -3.0945e-12
6.6351e-11 2.6851e-12 -5.0999e-11 -3.0844e-12
6.6339e-11 2.8446e-12 -5.1145e-11 -3.2704e-12
6.6359e-11 2.8184e-12 -5.1183e-11 -3.0535e-12
 6.636e-11 2.7617e-12 -5.1049e-11 -3.1767e-12
6.6377e-11 2.7613e-12 -5.1115e-11 -3.0031e-12
6.6326e-11 2.8579e-12   -5.1e-11 -3.0695e-12
6.6275e-11 2.7531e-12 -5.1171e-11 -3.0442e-12
6.6428e-11 2.6563e-12 -5.1032e-11 -2.9997e-12
6.6292e-11 2.7183e-12 -5.109e-11 -3.0748e-12
6.6236e-11 2.7833e-12 -5.1109e-11 -3.0671e-12
6.6199e-11 2.6601e-12 -5.0897e-11 -3.1222e-12
6.6355e-11 2.6249e-12 -5.101e-11 -3.0571e-12
  6.65e-11  2.739e-12 -5.0958e-11 -2.936e-12
6.6231e-11 2.6565e-12 -5.118e-11 -3.1024e-12
6.6328e-11 2.7954e-12 -5.1081e-11 -3.1632e-12
6.6331e-11 2.6128e-12 -5.098e-11 -3.0458e-12
6.6338e-11 2.7332e-12 -5.1021e-11 -2.9767e-12
 6.617e-11 2.8049e-12   -5.1e-11 -3.0871e-12
6.6273e-11 2.7326e-12 -5.0986e-11 -3.0198e-12
6.6349e-11 2.7261e-12 -5.1233e-11 -3.0648e-12
6.6314e-11 2.8045e-12 -5.1071e-11 -3.1307e-12
6.6513e-11 2.7223e-12 -5.1024e-11 -3.2293e-12
6.6262e-11  2.801e-12 -5.0987e-11 -3.0841e-12
6.6255e-11 2.6761e-12 -5.1058e-11 -3.1435e-12
6.6234e-11 2.7453e-12 -5.1124e-11 -3.037e-12
6.6226e-11 2.6403e-12 -5.0988e-11 -3.0204e-12
6.6447e-11 2.6413e-12 -5.106e-11 -3.1377e-12
 6.626e-11   2.72e-12 -5.0994e-11 -3.124e-12
 6.632e-11  2.762e-12 -5.1008e-11 -2.9916e-12
6.6338e-11  2.846e-12 -5.0918e-11 -3.0798e-12
6.6325e-11 2.7248e-12 -5.1095e-11 -3.0464e-12
6.6317e-11 2.7415e-12 -5.1217e-11 -3.3011e-12
6.6414e-11 2.6909e-12 -5.0976e-11 -3.0627e-12
6.6287e-11 2.8092e-12 -5.1169e-11 -3.1435e-12
6.6445e-11 2.8142e-12 -5.1057e-11 -3.0158e-12
6.6389e-11 2.6681e-12 -5.1067e-11 -3.0869e-12
6.6309e-11 2.7541e-12 -5.0953e-11 -2.9316e-12
6.6276e-11 2.8459e-12 -5.1135e-11 -3.1876e-12
6.6282e-11 2.6381e-12 -5.1102e-11 -3.1034e-12
 6.635e-11 2.8395e-12 -5.0926e-11 -3.1663e-12
6.6262e-11 2.6854e-12 -5.0959e-11 -3.107e-12
6.6417e-11 2.8876e-12 -5.1177e-11 -3.1525e-12
6.6313e-11 2.6744e-12 -5.0959e-11 -3.1936e-12
6.6228e-11 2.7429e-12 -5.0986e-11 -3.0086e-12
6.6248e-11 2.7302e-12 -5.1021e-11 -3.1778e-12
6.6411e-11 2.6854e-12 -5.091e-11 -3.0407e-12
6.6363e-11 2.7604e-12 -5.106e-11 -3.1753e-12
6.6433e-11  2.754e-12 -5.0972e-11 -3.1087e-12
6.6322e-11 2.7074e-12 -5.0983e-11 -3.2542e-12
6.6499e-11 2.7791e-12 -5.1082e-11 -3.0315e-12
6.6345e-11 2.6203e-12 -5.1045e-11 -3.1272e-12
6.6333e-11 2.7947e-12 -5.1048e-11 -3.157e-12
 6.634e-11 2.6649e-12 -5.1081e-11 -3.099e-12
6.6357e-11 2.7536e-12 -5.1088e-11 -3.0186e-12
 6.636e-11 2.6638e-12 -5.0972e-11 -2.9065e-12
6.6181e-11  2.733e-12 -5.1022e-11 -2.9715e-12
6.6208e-11 2.7287e-12 -5.1059e-11 -3.1687e-12
6.6258e-11 2.5838e-12 -5.0972e-11 -3.0449e-12
6.6377e-11 2.8399e-12 -5.1046e-11 -3.127e-12
6.6295e-11 2.7509e-12 -5.0984e-11 -3.0938e-12
  6.61e-11 2.7315e-12 -5.0997e-11 -3.0121e-12
6.6249e-11 2.7633e-12 -5.1052e-11 -3.024e-12
6.6274e-11 2.8428e-12 -5.1092e-11 -2.9853e-12
6.6355e-11 2.7285e-12 -5.1086e-11 -3.1099e-12
6.6382e-11 2.7195e-12 -5.1073e-11 -3.0685e-12
6.6291e-11 2.6843e-12 -5.0915e-11  -3.05e-12
6.6248e-11 2.7596e-12 -5.1137e-11 -2.9847e-12
6.6219e-11 2.7169e-12 -5.0923e-11 -3.0089e-12
6.6225e-11 2.6363e-12 -5.0974e-11 -3.1594e-12
6.6179e-11 2.7543e-12 -5.0941e-11 -3.0747e-12
6.6462e-11 2.7116e-12 -5.0925e-11 -3.0562e-12
6.6324e-11 2.7371e-12 -5.1016e-11 -3.0158e-12
6.6328e-11 2.5987e-12 -5.1002e-11 -3.1948e-12
6.6181e-11  2.682e-12 -5.1041e-11 -3.0732e-12
6.6265e-11 2.8513e-12 -5.0957e-11 -2.9792e-12
6.6294e-11 2.7281e-12 -5.1042e-11 -2.9647e-12
6.6459e-11 2.6951e-12 -5.1173e-11 -3.0928e-12
6.6227e-11 2.7007e-12 -5.0926e-11 -3.1207e-12
6.6301e-11 2.7316e-12 -5.1089e-11 -3.0107e-12
 6.644e-11  2.826e-12 -5.0988e-11 -3.0607e-12
6.6285e-11 2.6777e-12 -5.1094e-11 -3.0297e-12
 6.639e-11 2.7549e-12 -5.1099e-11 -2.9949e-12
6.6222e-11 2.8213e-12 -5.0949e-11 -3.0207e-12
6.6374e-11 2.6807e-12 -5.1218e-11 -3.0822e-12
 6.646e-11 2.7798e-12 -5.1041e-11 -3.1091e-12
6.6354e-11 2.7017e-12 -5.1011e-11 -3.0358e-12
6.6248e-11  2.677e-12 -5.0989e-11 -3.0722e-12
6.6281e-11 2.7155e-12 -5.0958e-11 -3.1365e-12
6.6172e-11 2.7006e-12 -5.1021e-11 -3.0761e-12
6.6382e-11 2.7195e-12 -5.1254e-11 -3.1936e-12
6.6208e-11 2.8208e-12 -5.111e-11 -2.9466e-12
6.6268e-11 2.6907e-12 -5.1094e-11 -3.1389e-12
6.6395e-11 2.6877e-12   -5.1e-11 -3.1809e-12
6.6306e-11 2.6393e-12 -5.0912e-11 -3.0235e-12
6.6409e-11  2.688e-12 -5.1088e-11 -2.9123e-12
6.6196e-11 2.8079e-12 -5.097e-11 -3.0066e-12
6.6499e-11 2.7062e-12 -5.1222e-11 -3.0177e-12
6.6282e-11  2.828e-12 -5.1087e-11 -3.0827e-12
6.6194e-11 2.8037e-12 -5.1178e-11 -3.1126e-12
6.6272e-11 2.7786e-12 -5.0966e-11 -3.0871e-12
6.6155e-11 2.6617e-12 -5.1114e-11 -3.0335e-12
6.6293e-11 2.7359e-12 -5.1033e-11 -3.125e-12
6.6373e-11 2.6772e-12 -5.0922e-11 -3.0827e-12
6.6477e-11 2.7838e-12 -5.0982e-11 -2.9462e-12
6.6361e-11 2.8809e-12 -5.0929e-11 -3.0464e-12
6.6294e-11 2.8006e-12 -5.1034e-11 -3.0852e-12
6.6283e-11  2.701e-12 -5.1077e-11 -3.0429e-12
6.6363e-11 2.7282e-12 -5.1059e-11 -2.8498e-12
6.6277e-11 2.7241e-12 -5.1054e-11 -3.0985e-12
6.6493e-11 2.7627e-12 -5.1046e-11 -3.1408e-12
6.6321e-11 2.9637e-12 -5.1118e-11 -3.1738e-12
6.6296e-11 2.6826e-12 -5.0996e-11 -2.9846e-12
6.6228e-11 2.7655e-12 -5.1065e-11 -3.1385e-12
 6.635e-11 2.8052e-12 -5.101e-11 -2.989e-12
 6.625e-11 2.7322e-12 -5.1121e-11 -3.1086e-12
6.6328e-11 2.6353e-12 -5.099e-11 -3.0318e-12
6.6383e-11 2.8176e-12 -5.0934e-11 -3.0901e-12
6.6499e-11 2.7828e-12 -5.1037e-11 -3.2011e-12
6.6319e-11 2.6606e-12 -5.113e-11 -3.0277e-12
6.6278e-11 2.7822e-12 -5.0958e-11 -3.0917e-12
6.6347e-11 2.6981e-12 -5.0995e-11 -2.887e-12
  6.64e-11 2.7535e-12 -5.1116e-11 -3.0316e-12
6.6209e-11 2.8566e-12 -5.1073e-11 -3.2282e-12
6.6279e-11 2.5742e-12 -5.109e-11 -3.095e-12
6.6309e-11 2.7888e-12 -5.0953e-11 -3.0227e-12
 6.625e-11 2.7709e-12 -5.0998e-11 -3.0983e-12
6.6418e-11 2.6602e-12 -5.1029e-11 -3.1194e-12
 6.635e-11 2.7454e-12 -5.1048e-11 -3.0328e-12
 6.639e-11 2.7391e-12 -5.0899e-11 -2.9831e-12
6.6322e-11 2.8864e-12 -5.0925e-11 -3.1201e-12
6.6371e-11 2.7907e-12 -5.1029e-11 -3.1449e-12
6.6104e-11 2.6957e-12 -5.1063e-11 -2.9781e-12
6.6355e-11  2.816e-12 -5.1038e-11 -2.9762e-12
6.6297e-11 2.7134e-12 -5.0928e-11 -3.149e-12
6.6288e-11 2.7518e-12 -5.0972e-11 -3.0241e-12
6.6335e-11 2.6724e-12 -5.1142e-11 -3.1542e-12
6.6357e-11 2.6618e-12 -5.0933e-11 -3.0701e-12
6.6271e-11 2.7389e-12 -5.0888e-11 -2.971e-12
6.6333e-11  2.531e-12 -5.1081e-11 -3.0569e-12
6.6361e-11 2.6835e-12 -5.1119e-11 -3.0729e-12
 6.644e-11 2.6482e-12 -5.0975e-11 -3.0718e-12
6.6362e-11 2.5889e-12 -5.1059e-11 -3.0845e-12
6.6306e-11 2.6303e-12 -5.1027e-11 -3.0713e-12
6.6421e-11 2.7951e-12 -5.0985e-11 -3.2623e-12
6.6436e-11 2.6717e-12 -5.0876e-11 -3.0656e-12
6.6461e-11 2.7933e-12 -5.0974e-11 -3.0586e-12
6.6387e-11  2.787e-12 -5.1135e-11 -3.0214e-12
6.6349e-11 2.6969e-12 -5.1182e-11 -3.0719e-12
6.6174e-11 2.9285e-12 -5.1057e-11 -2.9722e-12
6.6362e-11 2.7666e-12 -5.0957e-11 -2.9741e-12
6.6327e-11 2.6807e-12 -5.0941e-11 -3.121e-12
6.6394e-11 2.6903e-12 -5.1005e-11 -3.1497e-12
6.6365e-11 2.6677e-12 -5.1064e-11 -3.0182e-12
6.6337e-11 2.5578e-12 -5.1025e-11 -3.0976e-12
6.6256e-11  2.642e-12 -5.0972e-11 -2.9854e-12
6.6173e-11 2.8444e-12 -5.1049e-11 -3.025e-12
6.6202e-11 2.7913e-12 -5.0971e-11 -3.0306e-12
6.6304e-11 2.7384e-12 -5.1123e-11 -3.0834e-12
6.6224e-11 2.7947e-12 -5.1136e-11 -3.0562e-12
6.6366e-11 2.7083e-12 -5.1038e-11 -3.1374e-12
6.6316e-11 2.8534e-12 -5.0987e-11 -3.0785e-12
6.6295e-11 2.7145e-12 -5.1026e-11 -3.1025e-12
6.6334e-11 2.6805e-12 -5.0992e-11 -3.1344e-12
6.6344e-11 2.7369e-12 -5.1048e-11 -2.9859e-12
6.6458e-11 2.7083e-12 -5.1128e-11 -3.0588e-12
6.6404e-11 2.6423e-12 -5.0983e-11 -3.1086e-12
 6.626e-11 2.7488e-12 -5.1036e-11 -3.1045e-12
6.6279e-11 2.7936e-12 -5.1042e-11 -3.0031e-12
6.6333e-11 2.7203e-12 -5.1129e-11 -3.0193e-12
6.6211e-11 2.8056e-12 -5.1073e-11 -3.0684e-12
6.6439e-11 2.8096e-12 -5.1016e-11 -3.1668e-12
6.6387e-11 2.7484e-12 -5.1084e-11 -3.144e-12
6.6261e-11 2.7812e-12 -5.1154e-11 -3.1107e-12
 6.618e-11 2.7167e-12 -5.0995e-11 -2.992e-12
6.6439e-11 2.8201e-12 -5.1071e-11 -3.188e-12
6.6331e-11 2.7452e-12 -5.089e-11 -3.061e-12
6.6334e-11 2.8279e-12 -5.1052e-11 -3.1312e-12
6.6267e-11 2.7831e-12 -5.1076e-11 -3.1097e-12
6.6251e-11 2.9024e-12 -5.0999e-11 -3.1068e-12
6.6205e-11 2.7289e-12 -5.0897e-11 -3.0929e-12
 6.632e-11 2.8799e-12 -5.1126e-11 -3.0043e-12
6.6413e-11 2.6843e-12 -5.1133e-11 -3.1668e-12
6.6362e-11 2.8243e-12 -5.1011e-11 -3.0567e-12
6.6166e-11  2.833e-12 -5.1081e-11 -3.1153e-12
6.6334e-11 2.6254e-12  -5.12e-11 -3.0688e-12
6.6322e-11 2.7622e-12 -5.1091e-11  -3.12e-12
6.6392e-11 2.6581e-12 -5.106e-11 -3.0356e-12
6.6392e-11 2.6944e-12 -5.1038e-11 -3.1578e-12
6.6173e-11 2.7626e-12 -5.0907e-11 -3.0103e-12
 6.648e-11 2.6603e-12 -5.1009e-11 -3.1487e-12
6.6282e-11 2.7415e-12 -5.0949e-11 -3.0068e-12
6.6361e-11 2.6647e-12 -5.1091e-11 -3.0805e-12
6.6377e-11 2.7874e-12 -5.1007e-11 -3.0989e-12
6.6395e-11 2.6761e-12 -5.1079e-11 -3.0588e-12
6.6341e-11 2.7749e-12 -5.1054e-11 -3.0344e-12
6.6409e-11 2.6721e-12 -5.1095e-11 -3.0763e-12
6.6349e-11 2.7032e-12 -5.1033e-11 -3.0696e-12
6.6311e-11 2.7282e-12 -5.1075e-11 -2.9875e-12
6.6114e-11 2.6173e-12 -5.0953e-11 -3.1143e-12
6.6327e-11  2.775e-12 -5.1155e-11 -2.9629e-12
6.6297e-11  2.765e-12 -5.0983e-11 -3.1547e-12
 6.634e-11 2.7265e-12 -5.1047e-11 -3.2198e-12
6.6286e-11 2.8597e-12 -5.1061e-11 -2.9448e-12
6.6416e-11 2.7838e-12 -5.1115e-11 -3.0257e-12
6.6286e-11 2.7646e-12 -5.1163e-11 -3.0682e-12
6.6217e-11 2.8268e-12 -5.1109e-11 -2.9641e-12
6.6189e-11 2.7833e-12 -5.108e-11 -2.9981e-12
6.6444e-11 2.7876e-12 -5.1161e-11 -3.0796e-12
6.6382e-11 2.8265e-12 -5.1049e-11 -3.0876e-12
 6.635e-11 2.7112e-12 -5.1083e-11 -3.1124e-12
6.6387e-11 2.7824e-12 -5.1084e-11 -3.0059e-12
6.6352e-11  2.706e-12 -5.1071e-11 -3.0186e-12
6.6336e-11 2.7235e-12 -5.1046e-11 -2.9836e-12
6.6324e-11 2.6398e-12 -5.1093e-11 -2.9873e-12
 6.624e-11 2.7648e-12 -5.1175e-11 -2.9676e-12
6.6392e-11 2.7754e-12 -5.1074e-11 -2.8638e-12
 6.618e-11 2.6232e-12 -5.1046e-11 -3.1959e-12
6.6439e-11 2.6671e-12 -5.101e-11 -3.133e-12
6.6313e-11 2.6675e-12 -5.1119e-11 -3.0986e-12
6.6372e-11 2.7965e-12 -5.0948e-11 -3.0785e-12
6.6301e-11 2.6268e-12 -5.1029e-11 -3.0008e-12
6.6245e-11 2.7786e-12 -5.1127e-11 -3.0367e-12
6.6266e-11 2.7011e-12 -5.1308e-11 -3.0554e-12
 6.626e-11 2.6487e-12 -5.0869e-11 -3.1061e-12
6.6308e-11 2.7593e-12 -5.1032e-11 -3.1317e-12
6.6333e-11 2.6454e-12 -5.0995e-11 -3.0793e-12
6.6331e-11 2.6919e-12 -5.108e-11 -3.013e-12
6.6244e-11 2.7578e-12 -5.1079e-11 -3.0308e-12
6.6374e-11 2.7508e-12 -5.1031e-11 -2.9835e-12
 6.631e-11 2.9674e-12 -5.1214e-11 -2.9919e-12
6.6361e-11 2.6442e-12 -5.0997e-11 -3.1998e-12
6.6192e-11 2.8348e-12 -5.0949e-11 -3.0718e-12
6.6296e-11 2.7528e-12 -5.1034e-11 -3.1769e-12
6.6411e-11 2.7107e-12 -5.0835e-11 -3.0014e-12
6.6349e-11 2.6735e-12 -5.1045e-11 -3.1646e-12
6.6287e-11 2.6795e-12 -5.0971e-11 -3.1168e-12
6.6428e-11 2.5885e-12 -5.0972e-11 -2.9635e-12
6.6362e-11 2.7958e-12 -5.1115e-11 -3.0461e-12
6.6301e-11 2.8681e-12 -5.0919e-11 -3.0548e-12
6.6322e-11 2.7585e-12 -5.0904e-11 -3.128e-12
6.6124e-11 2.8007e-12 -5.0901e-11 -2.9604e-12
6.6318e-11 2.7851e-12 -5.1074e-11 -3.0425e-12
6.6267e-11 2.7638e-12 -5.1113e-11 -3.0564e-12
6.6318e-11 2.6364e-12 -5.1003e-11 -3.0305e-12
6.6209e-11 2.8292e-12 -5.1105e-11 -2.9956e-12
6.6339e-11 2.7306e-12 -5.0926e-11 -3.1043e-12
6.6363e-11 2.6557e-12 -5.1106e-11 -3.0595e-12
6.6255e-11  2.683e-12 -5.0955e-11 -3.2811e-12
6.6379e-11 2.9525e-12 -5.0976e-11 -3.0169e-12
6.6428e-11 2.7777e-12 -5.1072e-11 -3.0428e-12
6.6298e-11 2.8701e-12 -5.0985e-11 -3.1152e-12
6.6309e-11 2.7206e-12 -5.103e-11 -2.9652e-12
6.6209e-11 2.7174e-12 -5.1061e-11 -2.9914e-12
6.6461e-11 2.6706e-12 -5.1017e-11 -3.0569e-12
6.6384e-11 2.6306e-12 -5.1089e-11 -3.1234e-12
6.6213e-11 2.8156e-12 -5.1152e-11 -3.001e-12
6.6209e-11 2.7269e-12 -5.1131e-11 -3.0774e-12
6.6438e-11 2.8292e-12 -5.111e-11 -3.0178e-12
 6.633e-11 2.7935e-12 -5.089e-11 -3.1015e-12
6.6373e-11   2.62e-12 -5.1125e-11 -3.0462e-12
6.6189e-11 2.7183e-12 -5.1127e-11 -2.9799e-12
 6.643e-11 2.7466e-12 -5.0905e-11 -3.0462e-12
6.6306e-11 2.7245e-12 -5.0955e-11 -3.056e-12
6.6285e-11 2.8534e-12 -5.103e-11 -3.1494e-12
6.6324e-11 2.6635e-12 -5.107e-11 -3.0068e-12
6.6155e-11 2.8232e-12 -5.0937e-11 -3.0048e-12
6.6292e-11 2.6113e-12 -5.0949e-11 -3.0179e-12
6.6177e-11 2.6594e-12 -5.1021e-11 -3.0639e-12
6.6292e-11 2.7155e-12 -5.1065e-11 -3.1114e-12
6.6266e-11 2.7601e-12 -5.1181e-11 -3.072e-12
6.6231e-11 2.7056e-12 -5.105e-11 -2.8501e-12
6.6218e-11 2.8104e-12  -5.11e-11 -3.056e-12
6.6325e-11 2.7478e-12 -5.1127e-11 -3.1079e-12
6.6328e-11 2.6143e-12 -5.0987e-11 -2.9856e-12
6.6302e-11 2.7075e-12 -5.1104e-11 -2.922e-12
6.6376e-11 2.7958e-12 -5.1158e-11 -3.0775e-12
 6.625e-11  2.699e-12 -5.1123e-11 -3.1516e-12
6.6221e-11 2.7817e-12 -5.114e-11 -3.025e-12
  6.64e-11 2.7325e-12 -5.0918e-11 -3.1233e-12
6.6306e-11 2.6151e-12 -5.1007e-11 -2.9441e-12
6.6265e-11 2.7505e-12 -5.1089e-11 -2.9882e-12
6.6279e-11 2.8037e-12 -5.1073e-11 -3.0386e-12
6.6262e-11 2.7568e-12 -5.1056e-11 -3.0368e-12
6.6407e-11  2.727e-12 -5.1218e-11 -3.007e-12
6.6295e-11 2.7378e-12 -5.126e-11 -3.1552e-12
6.6326e-11 2.7225e-12 -5.0944e-11 -3.0729e-12
