  Measurement Number     Measurement type
                   4               PQPUND

      Measurement ID                     
       739688.760054                     

          First Bias          Second Bias                Steps           Repetition
                   2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0   3.0862e-06   2.4616e-06
    0.081633   4.3358e-06   4.1769e-06
     0.16327   4.6155e-06   4.5762e-06
      0.2449   4.6661e-06   4.6496e-06
     0.32653   4.6838e-06   4.6731e-06
     0.40816   4.6925e-06   4.6782e-06
      0.4898   4.6974e-06    4.679e-06
     0.57143   4.7048e-06   4.6845e-06
     0.65306    4.701e-06   4.6828e-06
     0.73469   4.7048e-06   4.6788e-06
     0.81633   4.7028e-06   4.6815e-06
     0.89796   4.7123e-06   4.6801e-06
     0.97959   4.7312e-06   4.6979e-06
      1.0612   4.7279e-06   4.6895e-06
      1.1429   4.7442e-06   4.7035e-06
      1.2245   4.7393e-06    4.689e-06
      1.3061   4.7438e-06    4.694e-06
      1.3878   4.7688e-06   4.7084e-06
      1.4694   4.7571e-06   4.6938e-06
       1.551   4.7735e-06   4.7097e-06
      1.6327   4.7627e-06   4.6953e-06
      1.7143   4.7641e-06   4.7109e-06
      1.7959   4.7638e-06   4.7017e-06
      1.8776   4.7646e-06   4.7092e-06
      1.9592   4.7637e-06   4.7167e-06
      1.9592  -2.6491e-06  -2.6562e-06
      1.8776  -4.1068e-06    -4.11e-06
      1.7959  -4.4702e-06  -4.4772e-06
      1.7143  -4.6164e-06  -4.6147e-06
      1.6327  -4.6299e-06  -4.6346e-06
       1.551  -4.6536e-06  -4.6497e-06
      1.4694  -4.6403e-06   -4.644e-06
      1.3878  -4.6524e-06  -4.6544e-06
      1.3061  -4.6549e-06   -4.659e-06
      1.2245  -4.6458e-06  -4.6486e-06
      1.1429  -4.6722e-06  -4.6657e-06
      1.0612  -4.6551e-06  -4.6569e-06
     0.97959  -4.6555e-06  -4.6561e-06
     0.89796  -4.6584e-06  -4.6577e-06
     0.81633  -4.6531e-06  -4.6507e-06
     0.73469  -4.6567e-06  -4.6592e-06
     0.65306  -4.6588e-06  -4.6587e-06
     0.57143  -4.6618e-06  -4.6645e-06
      0.4898  -4.6637e-06   -4.665e-06
     0.40816  -4.6511e-06  -4.6512e-06
     0.32653  -4.6611e-06  -4.6663e-06
      0.2449  -4.6472e-06  -4.6492e-06
     0.16327  -4.6739e-06  -4.6783e-06
    0.081633  -4.6639e-06  -4.6579e-06
           0  -4.6573e-06  -4.6584e-06
   -0.081633  -4.6649e-06  -2.6495e-06
    -0.16327  -4.6601e-06  -4.0929e-06
     -0.2449  -4.6695e-06  -4.4968e-06
    -0.32653  -4.6612e-06  -4.5794e-06
    -0.40816  -4.6904e-06  -4.6529e-06
     -0.4898  -4.6768e-06  -4.6377e-06
    -0.57143  -4.6776e-06  -4.6536e-06
    -0.65306  -4.6966e-06  -4.6503e-06
    -0.73469  -4.6824e-06  -4.6386e-06
    -0.81633  -4.7093e-06  -4.6685e-06
    -0.89796  -4.6914e-06  -4.6476e-06
    -0.97959  -4.7054e-06   -4.664e-06
     -1.0612  -4.7025e-06  -4.6539e-06
     -1.1429  -4.7133e-06  -4.6665e-06
     -1.2245  -4.7223e-06  -4.6677e-06
     -1.3061  -4.7073e-06  -4.6553e-06
     -1.3878  -4.7482e-06  -4.6829e-06
     -1.4694  -4.7334e-06  -4.6595e-06
      -1.551   -4.739e-06  -4.6665e-06
     -1.6327  -4.7231e-06  -4.6722e-06
     -1.7143  -4.7124e-06  -4.6646e-06
     -1.7959  -4.7168e-06  -4.6757e-06
     -1.8776  -4.6981e-06  -4.6701e-06
     -1.9592  -4.7105e-06  -4.6835e-06
     -1.9592   2.4437e-06   2.4473e-06
     -1.8776   4.1667e-06   4.1756e-06
     -1.7959   4.5587e-06   4.5646e-06
     -1.7143   4.6549e-06   4.6621e-06
     -1.6327   4.6591e-06   4.6621e-06
      -1.551   4.6818e-06   4.6832e-06
     -1.4694   4.6688e-06   4.6689e-06
     -1.3878   4.6837e-06   4.6849e-06
     -1.3061   4.6682e-06   4.6754e-06
     -1.2245   4.6736e-06   4.6713e-06
