  Measurement Number     Measurement type
                   3               PQPUND

      Measurement ID                     
       739688.759977                     

          First Bias          Second Bias                Steps           Repetition
                   2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0   3.0335e-06   2.4425e-06
    0.081633    4.239e-06   4.1168e-06
     0.16327   4.5116e-06   4.5506e-06
      0.2449   4.5846e-06   4.5778e-06
     0.32653   4.6071e-06   4.6458e-06
     0.40816   4.6331e-06    4.593e-06
      0.4898   4.6204e-06   4.6036e-06
     0.57143   4.6907e-06   4.6287e-06
     0.65306   4.6021e-06   4.6329e-06
     0.73469   4.6449e-06   4.6426e-06
     0.81633   4.6544e-06   4.6292e-06
     0.89796   4.6817e-06   4.6306e-06
     0.97959   4.6754e-06   4.6107e-06
      1.0612    4.619e-06   4.6397e-06
      1.1429   4.6892e-06   4.6565e-06
      1.2245   4.6718e-06   4.6257e-06
      1.3061   4.6447e-06   4.6168e-06
      1.3878    4.644e-06   4.6313e-06
      1.4694   4.6334e-06   4.5896e-06
       1.551   4.6894e-06   4.6516e-06
      1.6327   4.6422e-06   4.6165e-06
      1.7143   4.6566e-06   4.6642e-06
      1.7959   4.6665e-06   4.6299e-06
      1.8776   4.6918e-06   4.6593e-06
      1.9592   4.6824e-06   4.6905e-06
      1.9592  -3.0724e-06  -3.0309e-06
      1.8776  -4.4937e-06  -4.5903e-06
      1.7959  -4.9286e-06  -4.9026e-06
      1.7143    -5.07e-06  -5.0459e-06
      1.6327  -5.1509e-06  -5.0945e-06
       1.551  -5.1204e-06  -5.0757e-06
      1.4694  -5.1113e-06  -5.1303e-06
      1.3878   -5.095e-06  -5.1342e-06
      1.3061  -5.1484e-06  -5.1203e-06
      1.2245  -5.1242e-06  -5.1219e-06
      1.1429  -5.1504e-06  -5.1311e-06
      1.0612  -5.0794e-06  -5.1288e-06
     0.97959  -5.0169e-06  -5.1199e-06
     0.89796  -5.1157e-06  -5.1366e-06
     0.81633  -5.0819e-06  -5.1366e-06
     0.73469  -5.1107e-06  -5.1545e-06
     0.65306  -5.1364e-06  -5.1372e-06
     0.57143  -5.1545e-06  -5.1685e-06
      0.4898  -5.0871e-06  -5.1415e-06
     0.40816  -5.1066e-06  -5.1228e-06
     0.32653  -5.1347e-06  -5.1537e-06
      0.2449  -5.0739e-06  -5.1264e-06
     0.16327  -5.1355e-06  -5.1796e-06
    0.081633   -5.131e-06  -5.1323e-06
           0  -5.0613e-06  -5.1323e-06
   -0.081633  -5.1109e-06  -3.0285e-06
    -0.16327  -5.0953e-06  -4.4961e-06
     -0.2449  -5.1034e-06  -4.8883e-06
    -0.32653  -5.1603e-06  -5.0171e-06
    -0.40816  -5.1523e-06  -5.0547e-06
     -0.4898  -5.1541e-06  -5.0247e-06
    -0.57143  -5.1521e-06  -5.0957e-06
    -0.65306  -5.1062e-06  -5.0853e-06
    -0.73469  -5.2174e-06  -5.0868e-06
    -0.81633  -5.1576e-06  -5.1302e-06
    -0.89796  -5.1577e-06  -5.0595e-06
    -0.97959  -5.1519e-06  -5.0868e-06
     -1.0612  -5.1704e-06   -5.175e-06
     -1.1429  -5.2819e-06  -5.2028e-06
     -1.2245  -5.3062e-06  -5.2042e-06
     -1.3061  -5.2714e-06  -5.2088e-06
     -1.3878  -5.2859e-06  -5.2733e-06
     -1.4694  -5.2583e-06  -5.2083e-06
      -1.551  -5.2941e-06   -5.239e-06
     -1.6327  -5.3297e-06  -5.2554e-06
     -1.7143  -5.2887e-06  -5.2314e-06
     -1.7959  -5.3411e-06  -5.2627e-06
     -1.8776   -5.315e-06  -5.2307e-06
     -1.9592   -5.315e-06  -5.2814e-06
