  Measurement Number     Measurement type
                   6               PQPUND

      Measurement ID                     
       739688.760218                     

          First Bias          Second Bias                Steps           Repetition
                 2.7                 -2.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
         0.1   5.4579e-06   3.1708e-06
     0.20612   5.9977e-06   5.4743e-06
     0.31224   6.0683e-06   5.9654e-06
     0.41837   6.1147e-06    6.079e-06
     0.52449   6.1121e-06   6.0919e-06
     0.63061   6.1338e-06   6.1068e-06
     0.73673   6.1415e-06   6.1075e-06
     0.84286   6.1283e-06   6.0925e-06
     0.94898   6.1719e-06   6.1201e-06
      1.0551   6.1604e-06   6.1058e-06
      1.1612   6.1937e-06   6.1183e-06
      1.2673   6.1872e-06   6.1123e-06
      1.3735   6.2224e-06   6.1288e-06
      1.4796   6.2382e-06   6.1294e-06
      1.5857   6.2524e-06     6.13e-06
      1.6918   6.2391e-06   6.1206e-06
       1.798   6.2425e-06   6.1389e-06
      1.9041   6.2449e-06   6.1386e-06
      2.0102   6.2375e-06   6.1432e-06
      2.1163   6.2813e-06   6.1511e-06
      2.2224   6.2934e-06   6.1411e-06
      2.3286   6.2931e-06   6.1472e-06
      2.4347    6.246e-06    6.142e-06
      2.5408   6.3151e-06   6.1682e-06
      2.6469   6.4078e-06   6.1823e-06
      2.6469  -3.4405e-06  -3.4699e-06
      2.5408  -5.3346e-06   -5.348e-06
      2.4347   -5.824e-06  -5.8325e-06
      2.3286  -5.9805e-06  -5.9844e-06
      2.2224  -6.0152e-06  -6.0124e-06
      2.1163  -6.0526e-06  -6.0487e-06
      2.0102  -6.0354e-06  -6.0385e-06
      1.9041  -6.0444e-06  -6.0475e-06
       1.798  -6.0455e-06  -6.0519e-06
      1.6918  -6.0419e-06  -6.0478e-06
      1.5857  -6.0491e-06  -6.0546e-06
      1.4796  -6.0537e-06  -6.0548e-06
      1.3735  -6.0453e-06  -6.0513e-06
      1.2673  -6.0528e-06  -6.0538e-06
      1.1612   -6.049e-06  -6.0546e-06
      1.0551  -6.0578e-06   -6.055e-06
     0.94898  -6.0694e-06  -6.0745e-06
     0.84286  -6.0587e-06  -6.0566e-06
     0.73673    -6.07e-06  -6.0656e-06
     0.63061  -6.0569e-06  -6.0623e-06
     0.52449  -6.0827e-06  -6.0803e-06
     0.41837  -6.0623e-06  -6.0647e-06
     0.31224  -6.0736e-06  -6.0718e-06
     0.20612  -6.0833e-06  -6.0819e-06
         0.1  -6.0916e-06  -6.0797e-06
  -0.0061224  -6.0993e-06  -3.4997e-06
    -0.11224   -6.088e-06  -5.3172e-06
    -0.21837  -6.1257e-06  -5.8293e-06
    -0.32449  -6.1443e-06  -5.9654e-06
    -0.43061   -6.184e-06  -6.0315e-06
    -0.53673  -6.1907e-06  -6.0341e-06
    -0.64286  -6.1973e-06  -6.0279e-06
    -0.74898  -6.2018e-06  -6.0392e-06
     -0.8551  -6.1961e-06  -6.0347e-06
    -0.96122  -6.1733e-06  -6.0479e-06
     -1.0673  -6.1563e-06   -6.035e-06
     -1.1735  -6.1592e-06   -6.054e-06
     -1.2796  -6.1663e-06  -6.0512e-06
     -1.3857  -6.1773e-06  -6.0531e-06
     -1.4918  -6.1762e-06  -6.0533e-06
      -1.598  -6.1939e-06  -6.0569e-06
     -1.7041  -6.1616e-06  -6.0577e-06
     -1.8102  -6.1639e-06  -6.0607e-06
     -1.9163  -6.1399e-06   -6.063e-06
     -2.0224  -6.1317e-06  -6.0614e-06
     -2.1286  -6.1135e-06  -6.0548e-06
     -2.2347  -6.1143e-06  -6.0658e-06
     -2.3408  -6.1153e-06  -6.0605e-06
     -2.4469   -6.097e-06  -6.0639e-06
     -2.4469   3.1409e-06   3.1503e-06
     -2.3408   5.4593e-06   5.4574e-06
     -2.2347    5.945e-06   5.9567e-06
     -2.1286   6.0621e-06   6.0675e-06
     -2.0224   6.0708e-06   6.0678e-06
     -1.9163   6.0906e-06   6.0958e-06
     -1.8102    6.086e-06   6.0831e-06
     -1.7041   6.0868e-06   6.0973e-06
      -1.598   6.1056e-06      6.1e-06
     -1.4918   6.0807e-06   6.0874e-06
     -1.3857   6.1068e-06   6.1107e-06
     -1.2796   6.0883e-06   6.0901e-06
     -1.1735   6.1103e-06    6.115e-06
     -1.0673   6.0935e-06   6.0964e-06
    -0.96122   6.1028e-06   6.1074e-06
     -0.8551   6.1064e-06   6.1115e-06
    -0.74898   6.1075e-06   6.1102e-06
    -0.64286   6.1039e-06   6.1026e-06
    -0.53673   6.1179e-06   6.1174e-06
    -0.43061   6.1211e-06   6.1187e-06
    -0.32449   6.1112e-06   6.1213e-06
    -0.21837   6.1168e-06   6.1159e-06
    -0.11224    6.107e-06   6.1093e-06
  -0.0061224   6.1288e-06   6.1287e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
    0.046939   1.9283e-06   -2.916e-06
     0.15306   2.5323e-06   1.4271e-06
     0.25918   2.7493e-06   2.5195e-06
     0.36531   2.7885e-06   2.7317e-06
     0.47143   2.8173e-06   2.7895e-06
     0.57755   2.8052e-06   2.7841e-06
     0.68367   2.8209e-06   2.7993e-06
      0.7898   2.8235e-06   2.7967e-06
     0.89592   2.8207e-06   2.7995e-06
       1.002   2.8511e-06    2.815e-06
      1.1082   2.8367e-06   2.8008e-06
      1.2143   2.8712e-06   2.8229e-06
