  Measurement Number     Measurement type
                   5               PQPUND

      Measurement ID                     
       739688.760138                     

          First Bias          Second Bias                Steps           Repetition
                 2.5                 -2.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0    3.858e-06   3.0635e-06
     0.10204   5.4588e-06   5.2595e-06
     0.20408   5.7924e-06   5.7452e-06
     0.30612   5.8524e-06   5.8347e-06
     0.40816   5.8823e-06   5.8725e-06
      0.5102   5.8708e-06   5.8545e-06
     0.61224   5.9104e-06    5.893e-06
     0.71429   5.8831e-06   5.8629e-06
     0.81633   5.9028e-06   5.8777e-06
     0.91837   5.8983e-06   5.8762e-06
      1.0204   5.9324e-06    5.889e-06
      1.1224   5.9412e-06   5.8948e-06
      1.2245   5.9278e-06   5.8733e-06
      1.3265   5.9733e-06   5.9015e-06
      1.4286   5.9549e-06   5.8808e-06
      1.5306   5.9897e-06   5.9008e-06
      1.6327   5.9649e-06   5.8858e-06
      1.7347   5.9916e-06   5.9105e-06
      1.8367   5.9656e-06   5.8923e-06
      1.9388   5.9696e-06   5.9107e-06
      2.0408   5.9456e-06   5.8942e-06
      2.1429   5.9688e-06   5.9274e-06
      2.2449   5.9636e-06   5.9003e-06
      2.3469     6.05e-06   5.9305e-06
       2.449   6.1076e-06    5.937e-06
       2.449    -3.32e-06  -3.3428e-06
      2.3469  -5.1406e-06  -5.1457e-06
      2.2449  -5.6068e-06  -5.6066e-06
      2.1429   -5.765e-06  -5.7677e-06
      2.0408  -5.7901e-06   -5.793e-06
      1.9388  -5.8047e-06   -5.807e-06
      1.8367  -5.8179e-06  -5.8176e-06
      1.7347  -5.8244e-06  -5.8273e-06
      1.6327  -5.8127e-06  -5.8219e-06
      1.5306  -5.8395e-06  -5.8319e-06
      1.4286  -5.8113e-06  -5.8088e-06
      1.3265  -5.8395e-06  -5.8382e-06
      1.2245  -5.8079e-06  -5.8089e-06
      1.1224  -5.8453e-06  -5.8555e-06
      1.0204  -5.8163e-06   -5.812e-06
     0.91837  -5.8401e-06  -5.8405e-06
     0.81633  -5.8249e-06  -5.8191e-06
     0.71429  -5.8213e-06  -5.8244e-06
     0.61224   -5.844e-06  -5.8446e-06
      0.5102  -5.8223e-06  -5.8281e-06
     0.40816  -5.8423e-06  -5.8491e-06
     0.30612  -5.8311e-06  -5.8289e-06
     0.20408  -5.8526e-06  -5.8526e-06
     0.10204  -5.8544e-06  -5.8433e-06
           0  -5.8491e-06  -5.8504e-06
    -0.10204  -5.8544e-06  -3.3609e-06
    -0.20408  -5.8608e-06  -5.1321e-06
    -0.30612   -5.869e-06  -5.6022e-06
    -0.40816  -5.9039e-06  -5.7626e-06
     -0.5102  -5.8968e-06    -5.78e-06
    -0.61224  -5.9254e-06   -5.824e-06
    -0.71429  -5.9079e-06  -5.7939e-06
    -0.81633  -5.9204e-06  -5.8245e-06
    -0.91837  -5.9067e-06  -5.8046e-06
     -1.0204  -5.9159e-06  -5.8279e-06
     -1.1224  -5.9129e-06  -5.8294e-06
     -1.2245  -5.9119e-06  -5.8298e-06
     -1.3265   -5.929e-06  -5.8432e-06
     -1.4286  -5.9266e-06  -5.8208e-06
     -1.5306  -5.9404e-06  -5.8369e-06
     -1.6327  -5.9322e-06  -5.8274e-06
     -1.7347  -5.9092e-06  -5.8376e-06
     -1.8367  -5.8885e-06  -5.8351e-06
     -1.9388  -5.8784e-06    -5.84e-06
     -2.0408  -5.8823e-06  -5.8428e-06
     -2.1429  -5.9082e-06  -5.8363e-06
     -2.2449  -5.9187e-06   -5.842e-06
     -2.3469  -5.9446e-06  -5.8491e-06
      -2.449  -5.9119e-06  -5.8491e-06
      -2.449   3.0224e-06   3.0456e-06
     -2.3469   5.2627e-06   5.2644e-06
     -2.2449   5.7169e-06   5.7214e-06
     -2.1429   5.8387e-06   5.8461e-06
     -2.0408   5.8413e-06   5.8412e-06
     -1.9388   5.8606e-06   5.8714e-06
     -1.8367   5.8643e-06   5.8613e-06
     -1.7347   5.8688e-06   5.8789e-06
     -1.6327   5.8681e-06   5.8726e-06
     -1.5306   5.8655e-06   5.8702e-06
     -1.4286   5.8636e-06   5.8646e-06
     -1.3265     5.88e-06   5.8838e-06
     -1.2245   5.8626e-06   5.8598e-06
     -1.1224   5.8893e-06   5.8895e-06
     -1.0204     5.87e-06   5.8724e-06
    -0.91837   5.8712e-06   5.8709e-06
    -0.81633   5.8789e-06   5.8823e-06
    -0.71429   5.8709e-06   5.8659e-06
    -0.61224   5.8865e-06   5.8947e-06
     -0.5102   5.8698e-06   5.8682e-06
    -0.40816    5.905e-06   5.9037e-06
    -0.30612   5.8725e-06   5.8733e-06
    -0.20408    5.888e-06   5.8911e-06
    -0.10204   5.8876e-06   5.8827e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
    -0.05102  -1.9233e-06  -2.7849e-06
     0.05102   1.7728e-06   1.3582e-06
     0.15306   2.5122e-06   2.4186e-06
      0.2551   2.6493e-06   2.6263e-06
     0.35714   2.6823e-06   2.6681e-06
     0.45918   2.6905e-06   2.6771e-06
     0.56122    2.692e-06   2.6742e-06
     0.66327   2.7067e-06    2.689e-06
     0.76531      2.7e-06   2.6775e-06
     0.86735   2.7082e-06   2.6907e-06
     0.96939   2.7117e-06    2.682e-06
      1.0714   2.7214e-06   2.6965e-06
      1.1735   2.7389e-06   2.7029e-06
      1.2755   2.7319e-06   2.6901e-06
      1.3776   2.7492e-06   2.7002e-06
      1.4796   2.7383e-06   2.6815e-06
      1.5816   2.7688e-06   2.7129e-06
      1.6837   2.7466e-06   2.6908e-06
      1.7857   2.7688e-06   2.7134e-06
      1.8878   2.7506e-06   2.7017e-06
      1.9898   2.7492e-06   2.7084e-06
      2.0918   2.7322e-06   2.7014e-06
      2.1939   2.7409e-06   2.7091e-06
      2.2959   2.7818e-06   2.7162e-06
       2.398   2.8181e-06   2.7121e-06
         2.5   2.8895e-06   2.7768e-06
       2.398  -1.4569e-06  -1.4647e-06
      2.2959  -2.3678e-06  -2.3742e-06
      2.1939  -2.6178e-06  -2.6217e-06
      2.0918  -2.7167e-06  -2.7111e-06
      1.9898   -2.712e-06   -2.719e-06
      1.8878  -2.7447e-06   -2.748e-06
      1.7857  -2.7365e-06  -2.7328e-06
      1.6837  -2.7446e-06  -2.7509e-06
      1.5816  -2.7461e-06  -2.7405e-06
      1.4796  -2.7433e-06  -2.7519e-06
      1.3776   -2.747e-06  -2.7491e-06
      1.2755  -2.7447e-06  -2.7489e-06
      1.1735  -2.7558e-06  -2.7531e-06
      1.0714  -2.7591e-06  -2.7637e-06
     0.96939  -2.7639e-06  -2.7623e-06
     0.86735  -2.7582e-06  -2.7634e-06
     0.76531  -2.7506e-06  -2.7555e-06
     0.66327  -2.7652e-06  -2.7557e-06
     0.56122  -2.7666e-06  -2.7752e-06
     0.45918   -2.762e-06  -2.7527e-06
     0.35714   -2.767e-06  -2.7745e-06
      0.2551  -2.7676e-06  -2.7629e-06
     0.15306  -2.7667e-06  -2.7726e-06
     0.05102  -2.7798e-06   -2.775e-06
    -0.05102  -2.7802e-06   2.6992e-06
    -0.15306  -2.7914e-06  -1.4787e-06
     -0.2551  -2.7815e-06  -2.3772e-06
    -0.35714  -2.8004e-06  -2.6323e-06
    -0.45918  -2.8137e-06  -2.7116e-06
    -0.56122  -2.8193e-06  -2.7373e-06
    -0.66327  -2.8302e-06  -2.7518e-06
    -0.76531  -2.8218e-06   -2.755e-06
    -0.86735  -2.8303e-06  -2.7575e-06
    -0.96939  -2.8069e-06  -2.7523e-06
     -1.0714  -2.8243e-06  -2.7638e-06
     -1.1735  -2.8228e-06  -2.7713e-06
     -1.2755  -2.8277e-06  -2.7575e-06
     -1.3776  -2.8483e-06  -2.7683e-06
     -1.4796  -2.8356e-06    -2.77e-06
     -1.5816   -2.848e-06  -2.7757e-06
     -1.6837  -2.8159e-06   -2.763e-06
     -1.7857  -2.8289e-06  -2.7754e-06
     -1.8878    -2.81e-06  -2.7801e-06
     -1.9898  -2.8094e-06  -2.7801e-06
     -2.0918  -2.8191e-06  -2.7745e-06
     -2.1939  -2.8368e-06    -2.78e-06
     -2.2959  -2.8422e-06  -2.7758e-06
      -2.398    -2.84e-06  -2.7864e-06
        -2.5  -2.8486e-06   -2.801e-06
      -2.398   1.3513e-06   1.3566e-06
     -2.2959   2.4141e-06   2.4224e-06
     -2.1939   2.6199e-06   2.6272e-06
     -2.0918   2.6673e-06   2.6726e-06
     -1.9898   2.6797e-06   2.6767e-06
     -1.8878   2.6833e-06   2.6887e-06
     -1.7857   2.6856e-06   2.6818e-06
     -1.6837   2.6846e-06   2.6881e-06
     -1.5816   2.6884e-06   2.6899e-06
     -1.4796   2.6942e-06   2.6906e-06
     -1.3776   2.6897e-06   2.6982e-06
     -1.2755   2.6989e-06   2.6945e-06
     -1.1735   2.6891e-06   2.6969e-06
     -1.0714   2.6998e-06   2.6984e-06
    -0.96939   2.6927e-06   2.6958e-06
    -0.86735   2.6924e-06    2.696e-06
    -0.76531   2.6983e-06    2.702e-06
    -0.66327   2.6984e-06   2.7029e-06
    -0.56122   2.7119e-06   2.7096e-06
    -0.45918   2.6872e-06   2.7011e-06
    -0.35714    2.715e-06   2.7104e-06
     -0.2551   2.6914e-06   2.6983e-06
    -0.15306   2.7089e-06   2.7027e-06

                  QV        Points number                   98
     Voltage       Charge
           0   7.9446e-12
     0.10204   9.9378e-12
     0.20408    1.041e-11
     0.30612   1.0586e-11
     0.40816   1.0685e-11
      0.5102   1.0847e-11
     0.61224   1.1021e-11
     0.71429   1.1222e-11
     0.81633   1.1472e-11
     0.91837   1.1693e-11
      1.0204   1.2128e-11
      1.1224   1.2592e-11
      1.2245   1.3137e-11
      1.3265   1.3855e-11
      1.4286   1.4596e-11
      1.5306   1.5485e-11
      1.6327   1.6277e-11
      1.7347   1.7088e-11
      1.8367   1.7821e-11
      1.9388   1.8411e-11
      2.0408   1.8924e-11
      2.1429   1.9338e-11
      2.2449   1.9971e-11
      2.3469   2.1166e-11
       2.449   2.2872e-11
       2.449     2.31e-11
      2.3469   2.3151e-11
      2.2449   2.3149e-11
      2.1429   2.3176e-11
      2.0408   2.3205e-11
      1.9388   2.3228e-11
      1.8367   2.3225e-11
      1.7347   2.3254e-11
      1.6327   2.3347e-11
      1.5306    2.327e-11
      1.4286   2.3245e-11
      1.3265   2.3232e-11
      1.2245   2.3243e-11
      1.1224   2.3345e-11
      1.0204   2.3303e-11
     0.91837   2.3306e-11
     0.81633   2.3248e-11
     0.71429   2.3279e-11
     0.61224   2.3286e-11
      0.5102   2.3344e-11
     0.40816   2.3411e-11
     0.30612    2.339e-11
     0.20408    2.339e-11
     0.10204   2.3278e-11
           0   2.3292e-11
    -0.10204  -1.6437e-12
    -0.20408  -8.9307e-12
    -0.30612  -1.1598e-11
