  Measurement Number     Measurement type
                  13           PUNDDouble

      Measurement ID                     
       739688.761802                     

        Voltage High          Voltage Low          Repetitions
                   3                   -3                 1000

         Pulse Width     Pulse Separation               Trails
               1e-05                1e-05                1e-06

     Measured points                 1000
         P          U          N          D
9.5529e-11  2.451e-13 -9.4717e-11 2.0658e-12
1.0008e-10 -5.1819e-13 -8.471e-11 2.0868e-12
7.4101e-11 1.3375e-11 -9.9248e-11  2.661e-12
8.4794e-11 1.7016e-12 -9.2287e-11 3.4312e-13
 8.873e-11 4.4326e-12 -9.0943e-11 9.5305e-12
9.4276e-11 6.8415e-12 -9.9395e-11 -4.1525e-12
9.6727e-11 6.4074e-12 -8.9458e-11 -8.8583e-12
8.7441e-11 4.5797e-12 -8.8275e-11 -1.6134e-11
8.7988e-11 4.0685e-12 -7.5649e-11 8.5292e-12
8.5285e-11 -6.5824e-12 -8.8576e-11 1.0084e-12
1.0369e-10 -8.116e-12 -7.8058e-11 -1.4355e-12
8.4073e-11 1.3795e-12 -8.8191e-11 2.1078e-12
 9.027e-11 5.1118e-13 -9.3989e-11 -1.3032e-11
9.2469e-11 9.4745e-12 -8.165e-11 -1.6806e-12
8.8226e-11 -1.5966e-12 -9.7777e-11 1.9117e-12
8.6671e-11 3.0321e-12 -9.6054e-11 -1.9537e-12
9.2812e-11 1.1554e-11 -9.5291e-11 1.2269e-11
9.5074e-11 6.9466e-12 -1.0895e-10 -1.7156e-12
8.4626e-11 -1.7997e-12 -8.352e-11 1.9677e-12
9.4087e-11 8.7462e-12 -9.8169e-11 5.7421e-13
7.5761e-11 8.3681e-12 -1.0138e-10 1.2185e-12
9.7847e-11 -1.2654e-11 -8.728e-11   2.71e-12
1.1284e-10 1.2458e-11 -1.059e-10 -4.9508e-12
8.6314e-11 7.6328e-12 -9.2378e-11 -6.4914e-12
9.2952e-11 -3.1582e-12 -8.7126e-11 -2.724e-12
 8.651e-11 1.6246e-12 -9.3337e-11 -1.1288e-11
9.2084e-11 4.4116e-13 -8.4514e-11 -8.7532e-12
9.5235e-11 -3.7744e-12 -8.1531e-11 9.2574e-12
9.8274e-11 -7.9969e-12 -9.7035e-11 -1.1939e-11
9.1825e-11 -2.1568e-12 -9.0859e-11 -3.9495e-12
9.1895e-11 7.2407e-12 -9.0494e-11 -6.0012e-12
8.9024e-11 1.6596e-12 -9.0305e-11 -2.8921e-12
  8.56e-11 -3.8864e-12 -9.3681e-11 -3.3612e-13
9.7161e-11 -1.5336e-12 -8.429e-11 -2.016e-11
8.3317e-11 1.7997e-12 -9.1979e-11 1.2241e-11
9.0634e-11 1.6386e-12 -8.2694e-11 -1.7086e-12
8.6811e-11 8.9003e-12 -9.0466e-11 -2.5069e-12
 8.581e-11 9.0123e-12 -1.0378e-10 -3.3823e-12
 9.284e-11 6.8345e-12 -8.2364e-11 -1.5063e-11
8.8324e-11 -2.5489e-12 -8.8268e-11 -3.5433e-12
8.4801e-11 1.2556e-11 -9.4381e-11 -2.822e-12
 1.017e-10 8.5642e-12 -8.7133e-11 1.7436e-12
 8.595e-11 4.9788e-12 -9.5326e-11 -6.9536e-12
8.6769e-11 9.9647e-12 -7.9038e-11 -4.9858e-12
9.3141e-11 1.0987e-11 -8.999e-11 4.9578e-12
9.2637e-11 2.0307e-12 -9.7308e-11 3.2282e-12
9.6356e-11 8.9703e-12 -7.9423e-11 1.7436e-12
8.4206e-11 1.0098e-11 -9.3786e-11 2.5279e-12
8.8058e-11 -1.5126e-12 -8.7035e-11 -5.5811e-12
8.6965e-11 -8.067e-12 -7.4522e-11 -8.4171e-12
 9.165e-11 -4.4046e-12 -8.4591e-11 1.0987e-11
8.6174e-11 -4.0755e-12 -8.2504e-11 -1.0504e-12
1.0288e-10  5.483e-12 -8.7049e-11 1.6176e-12
9.3029e-11 4.5307e-12 -7.5369e-11 -9.2714e-12
1.0596e-10 -3.4103e-12 -9.4325e-11 -1.3515e-11
8.4556e-11 1.5763e-11 -7.9942e-11 -1.2177e-11
9.4913e-11 1.4495e-12 -8.3401e-11 -5.0419e-13
8.9241e-11 -1.8277e-12 -8.539e-11 3.2072e-12
9.6804e-11 4.8248e-12 -9.6986e-11 -7.8429e-12
9.3316e-11 1.1106e-11 -9.1006e-11 -1.306e-11
9.2784e-11 -5.7071e-12 -9.0536e-11 9.5515e-12
8.1244e-11 3.8164e-12  -8.81e-11 -2.0167e-12
9.1944e-11 7.2127e-13 -9.5753e-11 -3.1021e-12
8.5712e-11 -2.3038e-12 -7.3821e-11 2.1078e-12
8.8324e-11 5.9802e-12 -9.3408e-11 4.1735e-12
9.2385e-11 -8.053e-13 -7.9423e-11 -6.6875e-12
9.5165e-11 -2.3739e-12 -8.1804e-11 -1.1239e-11
8.5614e-11 -7.6818e-12 -7.1987e-11 -7.4438e-12
 8.693e-11 5.7491e-12 -9.6251e-11  5.308e-12
8.9808e-11 -5.3921e-13 -9.8281e-11 1.2465e-11
8.1804e-11 1.2528e-11 -8.9353e-11 -9.8036e-13
 9.366e-11 1.0532e-11 -9.7133e-11 -3.0811e-13
8.8037e-11 8.6902e-12 -9.3344e-11 1.5405e-13
9.0964e-11 9.7616e-12 -9.9227e-11 2.3879e-12
1.0163e-10 5.2659e-12 -8.3058e-11 4.2716e-13
8.6181e-11 5.9452e-12 -7.3667e-11 -7.0796e-12
9.0824e-11 1.9187e-12 -8.8534e-11 -4.0755e-12
1.0528e-10 7.9409e-12 -9.5032e-11 4.5937e-12
9.8449e-11 -6.3794e-12 -8.8079e-11 -4.4116e-12
9.3618e-11 -6.8625e-12 -8.8919e-11 -3.9285e-12
8.2967e-11 4.5517e-13 -9.0803e-11 5.6931e-12
8.5172e-11 1.4075e-11 -9.0452e-11 -4.4396e-12
1.0451e-10 -1.3144e-11 -8.8226e-11 -6.0223e-13
9.6503e-11 3.4383e-12 -8.3506e-11 6.3864e-12
9.5865e-11 -8.3401e-12 -8.5074e-11 -1.5042e-11
9.4283e-11 4.8248e-12 -8.4409e-11 6.0572e-12
8.7875e-11 -4.0125e-12 -8.1461e-11 2.8361e-12
9.2203e-11 -3.0881e-12 -8.6671e-11 -5.525e-12
8.8226e-11 -4.6427e-12 -8.7294e-11 -1.3683e-11
8.7995e-11 -1.3235e-12 -9.1461e-11 -2.626e-12
9.1818e-11 1.7927e-11 -9.0102e-11 -1.2388e-11
  9.27e-11 -4.2226e-12 -9.6615e-11 9.9087e-12
8.7651e-11 6.8345e-12 -9.2378e-11 -7.4437e-12
9.0845e-11 -5.2449e-12 -8.0362e-11 -1.2465e-12
9.3387e-11 -1.2689e-11 -8.2792e-11 6.0292e-12
 8.929e-11 1.1897e-11 -9.8624e-11 -9.1174e-12
8.6279e-11 -5.7911e-12 -8.3569e-11 -9.6145e-12
9.5928e-11 3.4103e-12 -8.4899e-11 -9.0964e-12
1.0045e-10 -7.9059e-12 -8.1216e-11 -1.4005e-12
9.9808e-11 -1.007e-11 -1.0504e-10 1.0504e-13
8.7756e-11 -8.088e-12 -7.8632e-11 5.7422e-13
8.9983e-11 5.7841e-12 -7.6174e-11 -1.1841e-11
9.0263e-11 4.6497e-12 -7.6307e-11 -9.8666e-12
9.1482e-11 7.7869e-12 -1.0023e-10 -3.9285e-12
9.6461e-11 1.9229e-11 -9.7469e-11 3.1021e-12
9.4451e-11 -7.5068e-12  -8.88e-11 4.6217e-12
 9.693e-11 2.9551e-12 -9.0817e-11 8.3401e-12
8.5845e-11 1.4215e-11 -9.6951e-11 -1.3032e-11
 9.429e-11 4.3766e-12 -9.3709e-11 3.6624e-12
8.0026e-11  1.175e-11 -9.7357e-11 7.5208e-12
9.4122e-11 6.3724e-13 -7.5502e-11 -1.0182e-11
 8.602e-11 7.0726e-12 -9.1139e-11 -4.6147e-12
9.4885e-11 -6.0642e-12 -8.8366e-11 -1.9467e-11
9.8919e-11 -7.6188e-12 -8.8373e-11 -1.7065e-11
9.3744e-11 4.9438e-12 -8.9941e-11 -8.6552e-12
8.3114e-11 6.1622e-13 -8.2406e-11 2.1848e-12
7.7918e-11  2.168e-11 -8.2154e-11 -2.0027e-12
1.0458e-10 6.9116e-12 -9.5046e-11 -1.1575e-11
8.3387e-11 5.8962e-12 -8.3716e-11 -5.0209e-12
9.1608e-11 9.0193e-12 -8.4528e-11 3.1302e-12
7.6391e-11 -4.3066e-12 -8.5628e-11 -8.3331e-13
8.9395e-11 2.1778e-12 -9.5697e-11 2.8991e-12
7.5971e-11 -1.0854e-12 -8.9479e-11 1.2051e-11
9.2497e-11 -9.0333e-13 -9.0992e-11 4.5027e-12
8.9913e-11 7.6468e-12  -8.45e-11 -2.759e-12
9.5564e-11 8.5292e-12 -9.2945e-11 -9.1034e-13
8.3835e-11 -3.3262e-12 -8.8303e-11 -6.4984e-12
1.0161e-10 -7.6398e-12 -7.9423e-11 -7.6188e-12
8.8989e-11 -1.0357e-11 -9.3408e-11 -6.2393e-12
9.5991e-11 -4.7618e-13 -8.6797e-11 -4.5027e-12
9.7154e-11 -3.0111e-12 -9.1118e-11 -1.3802e-11
9.1468e-11 4.8948e-12 -8.9612e-11 -2.9481e-12
8.7511e-11 -4.4887e-12 -9.2756e-11 -7.4788e-12
9.9171e-11 -3.2212e-12 -9.7399e-11 3.6203e-12
9.4885e-11 7.2827e-13 -8.8422e-11 1.2325e-12
8.2518e-11 1.7436e-12 -8.5285e-11 -7.6048e-12
8.7665e-11 7.9689e-12 -9.3485e-11 -9.9507e-12
1.0299e-10 1.7717e-12 -7.6706e-11 -1.0014e-11
9.6125e-11 1.6246e-12 -9.2693e-11 8.8653e-12
9.8155e-11 -7.0796e-12 -8.0831e-11 -4.2716e-12
9.0824e-11 6.3934e-12 -7.929e-11 1.1904e-13
9.3674e-11  8.053e-12 -8.0089e-11 -2.9411e-12
9.8736e-11 1.4873e-11 -8.9927e-11 4.6637e-12
8.6559e-11 8.8022e-12 -9.5725e-11 1.2149e-11
8.5649e-11 4.7618e-12 -9.728e-11 4.4116e-12
9.2301e-11 3.1442e-12 -9.5074e-11 -6.3794e-12
 8.485e-11 1.3585e-11 -1.044e-10 -2.5489e-12
1.0138e-10 6.9466e-12 -8.4325e-11  5.462e-13
9.3344e-11 7.1286e-12 -8.7581e-11 -1.3494e-11
1.1369e-10 -7.1637e-12 -9.0445e-11 -3.4873e-12
9.8961e-11 -1.4285e-12 -8.5397e-11 -5.329e-12
9.5697e-11 9.7336e-12 -8.1517e-11 4.1525e-12
9.1706e-11 8.4731e-12 -9.9059e-11 -1.3102e-11
1.0165e-10  5.518e-12 -9.1293e-11 -1.0994e-11
8.1783e-11 3.6484e-12 -8.6356e-11 -1.2871e-11
8.6482e-11 4.2576e-12 -9.3302e-11 -8.3331e-12
8.6853e-11 2.9831e-12 -9.5767e-11 -8.6832e-13
9.5655e-11 6.9116e-12 -9.7875e-11 3.9145e-12
8.3835e-11 7.9479e-12 -8.5109e-11 6.6174e-12
9.5424e-11 1.8354e-11 -9.4507e-11 -6.5684e-12
8.8933e-11 1.3529e-11 -9.2056e-11 -4.5027e-12
 9.749e-11 -1.9887e-12 -9.1251e-11 -1.0084e-12
9.5158e-11 -4.1035e-12  -8.56e-11 5.8051e-12
8.5733e-11 5.0419e-13 -9.2595e-11  -1.14e-11
9.3653e-11 -8.6202e-12 -7.7379e-11 3.6203e-12
9.2014e-11 -5.511e-12 -7.7939e-11 -6.2323e-12
9.5641e-11 -9.0123e-12 -7.8436e-11 -9.5655e-12
8.1356e-11  1.161e-11 -8.7427e-11 9.0333e-12
8.2245e-11 6.3303e-12 -1.0118e-10 -2.0658e-11
9.1629e-11 -3.9565e-12 -8.4626e-11 -6.3443e-12
 8.784e-11 -5.1259e-12 -9.8954e-11 4.8458e-12
9.1692e-11 5.0909e-12 -8.8989e-11 1.3333e-11
9.2455e-11 2.9971e-12 -9.1447e-11 -8.8093e-12
9.4717e-11 8.4941e-12 -8.9262e-11 -2.815e-12
9.1671e-11 8.8583e-12 -7.7687e-11 -2.2268e-12
9.9171e-11 -4.2156e-12 -7.7708e-11 -1.3529e-11
9.2336e-11 1.2016e-11 -9.2259e-11 1.3935e-12
8.3282e-11 4.7898e-12 -9.887e-11 -3.0391e-12
8.6811e-11 1.4754e-11 -9.3982e-11 -3.6203e-12
9.1097e-11 5.7422e-13 -9.0186e-11 -1.2044e-12
9.8526e-11 1.1134e-12 -9.6033e-11 5.1819e-13
8.6034e-11 6.8205e-12 -8.8275e-11 -7.1356e-12
9.5277e-11 -2.3599e-12 -9.1153e-11 -1.2255e-11
9.4794e-11 4.0335e-12 -9.2217e-11 -1.2044e-11
9.6797e-11  2.446e-11 -9.0242e-11 -5.6441e-12
1.0068e-10 4.4606e-12 -8.8177e-11 1.8907e-13
 9.943e-11 -1.6807e-13 -9.0908e-11 -1.9257e-12
     1e-10 5.0209e-12 -8.8527e-11  5.532e-12
8.2483e-11 -1.7016e-12 -7.9444e-11 1.0028e-11
9.1307e-11 6.8626e-13 -9.5326e-11 1.1204e-13
1.1591e-10 2.0798e-12 -9.3842e-11 -5.6161e-12
9.4318e-11 1.2254e-12 -9.3394e-11 -7.6118e-12
 8.665e-11 -9.0333e-13 -9.7784e-11 -5.301e-12
9.0775e-11 1.4222e-11 -9.485e-11 -7.5208e-12
9.2567e-11 1.3256e-11 -8.7805e-11 1.5966e-12
8.1762e-11 4.2506e-12 -8.3093e-11 -9.1384e-12
8.8331e-11 -5.392e-13 -9.2833e-11 8.6342e-12
9.5907e-11 1.8942e-11 -9.9605e-11 2.5419e-12
8.0173e-11 1.0665e-11 -8.9598e-11 -2.8921e-12
1.0239e-10 -5.5601e-12 -8.7448e-11 -5.4621e-13
9.1839e-11 2.8501e-12 -8.6363e-11 5.0349e-12
9.9647e-11 9.0964e-12 -7.6979e-11 -4.7478e-12
8.6419e-11 4.7828e-12 -8.0831e-11 -8.4101e-12
8.9752e-11 3.9914e-13 -8.595e-11 -1.4495e-12
8.9213e-11 -1.0714e-11 -8.7854e-11 5.5811e-12
7.7239e-11 1.5777e-11 -9.6356e-11 -6.2253e-12
8.3548e-11 -3.5363e-12 -1.0518e-10 3.7744e-12
8.7154e-11 6.1273e-12 -9.8435e-11 -3.7324e-12
8.5992e-11 1.3025e-12 -8.9892e-11 9.2224e-12
9.0543e-11 1.3641e-11 -9.415e-11 -9.7756e-12
9.2728e-11  2.815e-12 -7.5285e-11 -4.6497e-12
8.5327e-11 -1.9117e-12 -8.7938e-11 1.3725e-12
 9.555e-11 -3.3402e-12 -1.0235e-10 -4.3766e-12
8.8786e-11 8.4381e-12 -9.0179e-11 7.5138e-12
9.0726e-11 -3.8934e-12 -8.5824e-11 -8.6482e-12
8.7735e-11 -4.8738e-12 -8.4381e-11 1.1204e-13
8.8296e-11 8.6902e-12  -8.45e-11 3.3893e-12
8.8793e-11 2.3599e-12 -8.9759e-11 5.5951e-12
8.5088e-11 6.6315e-12 -9.1258e-11 -1.4488e-11
8.5677e-11 2.3739e-12 -9.5746e-11 -2.738e-12
8.6286e-11 6.5894e-12 -9.2259e-11 -1.1904e-12
9.5634e-11 5.6721e-13 -8.6132e-11  -8.06e-12
8.6685e-11 7.0656e-12 -8.5102e-11 -1.1862e-11
9.3625e-11 1.8977e-12 -9.4038e-11 -6.0782e-12
1.0151e-10 3.7814e-13 -1.0674e-10 -7.3527e-13
8.6398e-11 1.7569e-11 -9.0046e-11 7.0042e-15
9.0656e-11 -3.8444e-12 -8.4906e-11 1.6036e-12
9.0663e-11 2.4509e-12 -9.0677e-11 1.3942e-11
1.0197e-10 -2.3809e-12 -9.0536e-11 8.5011e-12
9.5886e-11 2.9341e-12 -8.214e-11   2.64e-12
9.0298e-11 -3.0951e-12 -8.5705e-11 6.8905e-12
8.8359e-11 8.9073e-12 -9.7581e-11 9.0263e-12
9.3429e-11 8.3611e-12 -9.7308e-11 -6.6455e-12
8.8107e-11 1.2689e-11 -8.0768e-11 4.4887e-12
9.0578e-11 -2.4019e-12 -9.4479e-11 7.6118e-12
9.3218e-11 9.2434e-12 -9.6054e-11 1.4008e-14
8.8352e-11 -4.0895e-12 -8.5761e-11 7.9269e-12
1.0425e-10 8.5852e-12 -8.6307e-11 -4.2716e-12
8.8772e-11 8.4801e-12 -7.9332e-11   5.49e-12
9.0964e-11 -7.1847e-12 -8.9927e-11  2.668e-12
9.1517e-11 1.9327e-12 -9.5774e-11 9.7406e-12
9.5578e-11 5.6021e-12 -8.9234e-11 1.9467e-12
9.5991e-11 6.5825e-13 -8.373e-11 6.0222e-13
9.5655e-11  5.357e-12 -9.0235e-11 -5.7281e-12
8.1216e-11 6.5054e-12 -8.8296e-11 -3.3893e-12
9.2602e-11 -3.3612e-13 -9.1195e-11 8.7112e-12
8.2217e-11 -1.3627e-11 -8.5866e-11 1.6106e-13
 1.012e-10 6.1343e-12 -9.3534e-11  2.731e-13
9.8428e-11 5.9172e-12 -8.831e-11 -1.432e-11
9.5277e-11 -2.2478e-12 -8.3625e-11 1.7997e-12
9.3954e-11 4.1105e-12 -9.1524e-11 -6.1203e-12
8.4129e-11 7.2407e-12 -7.7077e-11 -5.5601e-12
9.2588e-11 3.1442e-12 -8.0369e-11 -5.7141e-12
9.5767e-11 3.0741e-12 -8.7581e-11 -6.9536e-12
8.4108e-11 6.0012e-12 -9.1433e-11 -8.095e-12
 9.088e-11 2.0027e-12 -9.5305e-11 -2.3809e-13
 9.394e-11 1.5826e-11 -9.9479e-11 1.8907e-12
8.4556e-11 8.7042e-12 -9.3751e-11 -3.9985e-12
9.2532e-11 4.1525e-12 -8.908e-11 -1.4159e-11
9.1503e-11 1.1666e-11 -8.3905e-11 -2.801e-13
9.9059e-11 -4.9018e-13 -9.3071e-11 -7.8569e-12
8.5179e-11 3.6554e-12 -9.4374e-11 -6.0082e-12
9.7245e-11 1.2002e-11 -9.5669e-11 5.0629e-12
9.6482e-11 -7.7028e-12 -9.5893e-11 -5.483e-12
9.7742e-11 3.4943e-12 -8.394e-11 -5.8752e-12
9.4437e-11 -1.1288e-11 -9.8281e-11 -9.4955e-12
9.4962e-11 6.0012e-12 -9.3611e-11 -6.4214e-12
9.0319e-11 8.3891e-12 -9.0817e-11 6.3233e-12
8.8562e-11 -4.7408e-12 -1.0255e-10 1.7079e-11
9.2679e-11 -4.2436e-12 -9.6118e-11 -2.2758e-12
9.6118e-11 6.8835e-12 -8.9283e-11 -2.1288e-12
 8.894e-11 7.2757e-12 -9.5347e-11 3.2352e-12
8.3415e-11 5.9522e-13 -9.3113e-11 6.4704e-12
8.6503e-11 7.1286e-12 -8.3212e-11 1.5896e-12
8.5719e-11 1.4334e-11 -1.1104e-10 -1.2675e-12
9.3274e-11 -1.1309e-11 -8.8492e-11 -5.504e-12
9.1405e-11 -1.6946e-12 -9.5949e-11 -4.4747e-12
8.6363e-11 1.4558e-11 -1.0409e-10 9.9437e-13
9.2448e-11 -1.9327e-12 -8.7952e-11 -6.4704e-12
9.7658e-11 -5.5461e-12 -8.0145e-11 -6.2323e-13
1.0035e-10 1.7534e-11 -9.5438e-11 -1.0728e-11
9.0501e-11 -2.3529e-12 -8.4073e-11 1.4846e-12
9.2371e-11 1.4572e-11 -8.9703e-11 1.0469e-11
8.4563e-11 9.9577e-12 -8.3681e-11 -6.3023e-12
8.6342e-11 -6.7225e-13 -8.1636e-11 -9.6566e-12
 9.644e-11 7.4928e-12 -1.0201e-10 7.1006e-12
9.5144e-11 6.4284e-12 -9.6293e-11 6.6665e-12
8.0376e-11 7.1496e-12 -9.228e-11 1.2675e-11
9.3078e-11 -1.0357e-11 -9.0151e-11  1.119e-11
9.3015e-11 1.1694e-11 -9.8828e-11 -3.2002e-12
7.9213e-11 -3.8654e-12 -8.936e-11 -3.1021e-12
8.7525e-11 4.9718e-12 -7.997e-11 1.1344e-12
9.7224e-11 -9.1944e-12 -9.0957e-11 1.4003e-14
1.0078e-10 -1.4145e-12 -9.3078e-11 -1.4341e-11
1.0063e-10 3.6764e-12 -9.4829e-11 -1.8207e-13
9.5634e-11 8.9213e-12 -1.0209e-10 8.7042e-12
9.6216e-11 5.5671e-12 -1.0105e-10 -9.2714e-12
8.7497e-11 1.5175e-11 -7.9143e-11 3.4383e-12
9.5221e-11 4.4887e-12  -8.95e-11 1.2766e-11
1.0502e-10  5.357e-12 -9.5333e-11 2.9691e-12
8.7245e-11 2.9621e-12 -8.8156e-11 8.3681e-12
8.7525e-11 7.1706e-12 -9.1944e-11  -2.78e-12
9.7063e-11 -1.9047e-12 -8.499e-11 -2.0819e-11
8.0614e-11 1.1274e-11 -9.3148e-11 -2.1005e-14
9.7658e-11 -1.6036e-12 -8.4801e-11 -1.6092e-11
9.9584e-11 9.1944e-12 -7.9963e-11 1.8277e-12
9.2364e-11 1.3725e-12 -8.8093e-11 1.2423e-11
1.0538e-10  2.829e-12 -9.9976e-11  7.003e-14
8.7343e-11 6.0502e-12 -9.3723e-11 1.2598e-11
9.1363e-11 5.0139e-12 -1.0071e-10 -2.619e-12
9.3373e-11 7.1426e-13 -8.588e-11 -1.7717e-12
7.9472e-11 7.2827e-12 -9.0803e-11 -8.102e-12
 9.048e-11 6.3513e-12 -9.672e-11 3.2982e-12
9.4346e-11 6.1693e-12 -8.7343e-11 -1.8109e-11
9.8961e-11 6.1483e-12 -9.6153e-11 -9.0193e-12
9.5417e-11 -2.101e-14 -8.6244e-11 -3.3612e-13
8.9864e-11 1.6526e-12 -8.513e-11 -4.3066e-12
8.7238e-11  1.327e-11 -9.3358e-11 -5.9522e-12
1.0847e-10 2.1005e-14 -9.693e-11 9.8526e-12
8.3821e-11 1.7051e-11 -9.8919e-11 7.6048e-12
 9.527e-11 9.2854e-12 -9.5144e-11 -7.6608e-12
9.9808e-11 1.1064e-12 -9.8666e-11 2.4859e-12
9.3281e-11 1.4348e-11 -7.5964e-11 -6.0852e-12
8.6566e-11 1.1162e-11 -9.2847e-11 7.0726e-13
9.9304e-11 6.4984e-12 -8.7637e-11 4.2016e-12
 8.422e-11  1.869e-11 -8.1363e-11 -1.6078e-11
9.4626e-11 6.9325e-13 -9.1384e-11 2.0167e-12
9.3541e-11 6.7155e-12 -8.9612e-11 -6.3373e-12
9.6538e-11 1.3165e-12 -8.7686e-11 8.4101e-12
9.3821e-11 1.0504e-13 -7.9507e-11 9.9367e-12
9.5354e-11 -2.5279e-12 -9.9185e-11 -1.5476e-12
9.4024e-11 3.7954e-12 -9.4283e-11 -7.1006e-12
8.6958e-11 2.2898e-12 -9.4227e-11 -6.7435e-12
8.6769e-11  5.448e-12 -9.637e-11 3.8724e-12
8.2483e-11 6.8905e-12 -8.5516e-11 5.8822e-12
1.0411e-10 -1.7576e-12 -9.1384e-11 -5.7281e-12
9.8456e-11 5.5671e-12 -8.6167e-11 -6.9116e-12
9.6811e-11 9.1034e-13 -7.8618e-11 -7.6678e-12
   9.7e-11 2.4579e-12 -8.0271e-11 -9.2924e-12
9.0319e-11 -3.3612e-13 -7.4634e-11 3.2002e-12
 8.817e-11  2.521e-13 -9.6188e-11 -1.0224e-12
9.0971e-11 3.9635e-12 -9.5536e-11 3.7394e-12
8.9759e-11 7.8289e-12 -9.0214e-11 -1.8242e-11
7.7414e-11 -6.6314e-12 -6.6959e-11 -1.0315e-11
9.7462e-11  2.654e-12 -9.2644e-11 -2.3389e-12
9.5284e-11 1.4425e-11 -9.4941e-11 -5.0979e-12
 1.035e-10 -1.9187e-12 -7.929e-11 -5.1399e-12
8.7105e-11 6.6104e-12 -9.0971e-11 -1.9117e-12
1.0699e-10 -7.9619e-12 -9.6608e-11 -1.8557e-12
7.6762e-11 1.7296e-12 -8.6496e-11 -4.6427e-12
8.6748e-11 4.9508e-12 -9.6139e-11 -1.1183e-11
9.5585e-11 3.4523e-12 -1.0571e-10 -8.221e-12
9.4514e-11 7.7029e-14 -7.6692e-11 -9.8386e-12
9.1573e-11 4.4466e-12 -9.034e-11 4.9298e-12
9.8057e-11 1.2276e-11 -9.5753e-11 4.3696e-12
 9.887e-11 1.5427e-11 -9.3583e-11 -1.1904e-11
 9.936e-11 -3.0391e-12 -8.4031e-11 -8.6762e-12
8.8114e-11 4.6007e-12 -9.7147e-11 -1.5686e-12
1.0857e-10 1.1134e-12 -9.7973e-11 3.9915e-13
9.4703e-11 -6.3021e-14 -8.2778e-11 4.0335e-12
9.1062e-11 -3.8024e-12 -9.4661e-11 -9.6076e-12
8.7707e-11 -2.5489e-12 -9.4577e-11 -1.5413e-11
9.6573e-11 -1.5686e-12 -9.8071e-11 3.0321e-12
 8.032e-11 1.1204e-11 -1.1068e-10 -6.2323e-13
8.8366e-11 7.0376e-12 -1.0427e-10 -8.6342e-12
9.2588e-11 -6.5964e-12 -8.5179e-11 -8.7112e-12
  9.02e-11 5.7631e-12 -8.8072e-11 4.7478e-12
9.2581e-11 6.6665e-12 -9.6853e-11 -1.1463e-11
1.0159e-10 1.3235e-12 -9.7021e-11 9.5445e-12
9.2882e-11 4.0755e-12 -8.9654e-11 9.4885e-12
8.2385e-11 3.2562e-12 -9.8337e-11 -1.2479e-11
8.4423e-11 1.7016e-12 -8.7476e-11 2.2268e-12
8.6286e-11 -5.6161e-12 -8.957e-11 4.1175e-12
 8.616e-11 6.2323e-13 -9.1937e-11 -5.5811e-12
9.0978e-11 7.0025e-13 -8.4185e-11 2.1918e-12
8.9997e-11 -2.3039e-12 -9.6328e-11 7.1637e-12
8.5376e-11 5.0979e-12 -9.8428e-11 -2.3739e-12
 8.943e-11 9.5515e-12  -1.05e-10 6.6525e-12
8.6034e-11 7.4928e-13 -8.1419e-11 9.4675e-12
9.8905e-11 9.3555e-12 -8.9493e-11 -3.3402e-12
9.0354e-11 -2.794e-12 -8.7644e-11 -9.3905e-12
9.3737e-11 1.4355e-11 -8.9451e-11 -4.2226e-12
9.5977e-11 5.9242e-12 -8.7203e-11 4.6217e-13
9.4815e-11 4.4817e-13 -8.4682e-11 -4.5447e-12
1.0213e-10 -7.3597e-12 -8.6335e-11 -3.6764e-12
1.0488e-10 4.9718e-12 -9.4199e-11 3.3893e-12
9.7791e-11 1.7086e-12 -9.352e-11 -3.8864e-12
9.5207e-11 6.2603e-12 -8.3016e-11 1.9607e-12
7.8758e-11 8.8513e-12 -8.1335e-11 4.9508e-12
9.4066e-11 1.2185e-12 -9.8793e-11 -7.4227e-13
9.3085e-11 9.7336e-13 -8.8184e-11 1.1428e-11
9.0578e-11 5.0209e-12 -8.4108e-11 -1.9327e-12
9.2392e-11 6.3373e-12 -8.5193e-11 -1.3333e-11
 9.971e-11 7.0446e-12 -9.5781e-11 9.7335e-13
 9.207e-11 1.1568e-11 -9.7133e-11 1.2304e-11
 8.686e-11 4.0965e-12 -9.2203e-11 -3.2632e-12
8.5327e-11 1.3193e-11 -8.9381e-11 -7.7379e-12
9.0025e-11 1.3928e-11 -8.9297e-11 1.9887e-12
8.7329e-11 -1.5091e-11 -9.6377e-11 -6.7155e-12
 1.022e-10 -8.109e-12 -8.0957e-11  2.661e-13
8.7784e-11 -2.5419e-12 -8.2322e-11 -2.1778e-12
9.3681e-11 4.2016e-13 -7.1167e-11 -3.4173e-12
9.9213e-11 7.1076e-12 -9.0487e-11 8.7322e-12
9.1503e-11 4.5027e-12 -8.9738e-11 -1.8277e-12
9.4416e-11 -1.4845e-12 -9.5046e-11 -1.6673e-11
1.0103e-10 7.8149e-12 -9.623e-11 -1.7156e-12
8.4045e-11 1.0294e-12 -8.8093e-11 6.1553e-12
9.1307e-11 -4.7618e-12 -9.4584e-11 -9.0333e-13
1.0851e-10 1.5112e-11 -9.0754e-11 6.1273e-12
9.7168e-11  2.794e-12 -8.7791e-11 3.4313e-12
8.6377e-11 -4.1595e-12 -8.0817e-11 -1.285e-11
9.4815e-11 2.4369e-12 -9.0333e-11 2.4089e-12
