  Measurement Number     Measurement type
6.6556e-11  2.822e-12 -5.0383e-11 -3.021e-12
6.6449e-11 2.7966e-12 -5.0598e-11 -2.9575e-12
6.6466e-11 2.8168e-12 -5.0505e-11 -3.1066e-12
6.6497e-11 2.7759e-12 -5.0421e-11 -2.998e-12
6.6395e-11 2.9608e-12 -5.0591e-11 -3.0249e-12
 6.648e-11 2.8598e-12 -5.0479e-11 -3.1082e-12
6.6509e-11 2.8376e-12 -5.0558e-11 -3.0734e-12
6.6344e-11 2.7633e-12 -5.0596e-11 -3.0308e-12
6.6445e-11 2.8676e-12 -5.0518e-11 -3.0729e-12
6.6355e-11 2.8761e-12 -5.0402e-11 -2.9742e-12
6.6385e-11 2.8035e-12 -5.0563e-11 -3.0423e-12
6.6416e-11 2.6606e-12 -5.0398e-11 -2.9316e-12
6.6352e-11 2.9114e-12 -5.0471e-11 -2.9699e-12
6.6494e-11 2.8261e-12 -5.0447e-11 -3.0624e-12
6.6349e-11 2.8225e-12 -5.0468e-11 -3.1155e-12
6.6366e-11 2.7619e-12 -5.0518e-11 -3.0901e-12
6.6562e-11 2.8532e-12 -5.0449e-11 -2.9812e-12
6.6551e-11 2.9269e-12 -5.0571e-11 -3.1108e-12
 6.641e-11 2.7919e-12 -5.058e-11 -2.9984e-12
6.6413e-11 2.8825e-12 -5.0549e-11 -3.0651e-12
 6.658e-11 2.7572e-12 -5.0545e-11 -3.2402e-12
6.6396e-11  2.783e-12 -5.0502e-11 -2.8729e-12
6.6377e-11 2.9122e-12 -5.0629e-11 -3.0801e-12
  6.63e-11 2.7871e-12 -5.0527e-11 -3.1281e-12
6.6544e-11 2.8151e-12 -5.0727e-11 -2.9274e-12
6.6567e-11 2.7816e-12 -5.0446e-11 -2.9419e-12
6.6418e-11 2.7144e-12 -5.0548e-11 -3.0631e-12
6.6295e-11 2.8492e-12 -5.058e-11 -3.0438e-12
6.6447e-11 2.9202e-12 -5.0638e-11 -3.042e-12
6.6302e-11 2.7637e-12 -5.0498e-11 -2.8972e-12
6.6499e-11 2.8216e-12 -5.0588e-11 -2.9878e-12
6.6508e-11 2.8045e-12 -5.0701e-11 -3.0163e-12
6.6401e-11 2.8527e-12 -5.055e-11 -3.0894e-12
6.6376e-11 2.8603e-12 -5.0431e-11 -2.9943e-12
6.6435e-11 2.8698e-12 -5.0552e-11 -3.0863e-12
6.6403e-11 2.8257e-12 -5.0598e-11 -3.0897e-12
6.6546e-11 2.9077e-12 -5.0589e-11 -3.1235e-12
6.6383e-11 2.9058e-12 -5.0759e-11 -3.0258e-12
6.6459e-11 2.9313e-12 -5.069e-11 -3.2171e-12
6.6371e-11 2.9425e-12 -5.0597e-11 -3.0678e-12
 6.643e-11 2.7768e-12 -5.0558e-11 -3.0163e-12
6.6473e-11 2.7817e-12 -5.0604e-11 -3.0576e-12
6.6351e-11 2.8179e-12 -5.0606e-11 -3.0623e-12
6.6502e-11 2.7366e-12 -5.0699e-11 -3.1465e-12
6.6538e-11 2.8908e-12 -5.0574e-11 -2.9349e-12
6.6384e-11 2.8717e-12 -5.0538e-11 -3.1419e-12
6.6474e-11  2.909e-12 -5.053e-11 -3.0202e-12
6.6459e-11 2.7811e-12 -5.0635e-11 -3.0547e-12
6.6544e-11 2.8809e-12 -5.0579e-11 -3.0254e-12
6.6437e-11 2.8596e-12 -5.0769e-11 -3.0231e-12
6.6326e-11 2.8339e-12 -5.0717e-11 -3.0952e-12
6.6568e-11 2.8659e-12 -5.061e-11 -3.118e-12
  6.64e-11 2.8598e-12 -5.0509e-11 -3.0382e-12
 6.637e-11 2.9137e-12 -5.0754e-11 -3.0666e-12
6.6413e-11 2.9258e-12 -5.0616e-11 -3.162e-12
6.6424e-11 2.8934e-12 -5.0796e-11 -3.0851e-12
6.6331e-11 2.8372e-12 -5.0955e-11 -3.3148e-12
6.6502e-11 2.9569e-12 -5.0654e-11 -3.4897e-12
6.6508e-11 2.6589e-12 -5.0582e-11 -2.9536e-12
6.6405e-11 2.8965e-12 -5.0785e-11 -3.0769e-12
 6.653e-11 2.7961e-12 -5.0956e-11 -3.3863e-12
6.6544e-11 2.9903e-12 -5.0659e-11 -3.2497e-12
6.6567e-11 2.8925e-12 -5.0675e-11 -3.3684e-12
6.6474e-11  3.037e-12 -5.0608e-11 -4.0006e-12
6.6628e-11 2.7643e-12 -5.0705e-11 -3.0732e-12
6.6488e-11 2.9594e-12 -5.0551e-11 -3.1922e-12
6.6499e-11 2.8792e-12 -5.0723e-11 -2.9683e-12
6.6484e-11 2.7998e-12 -5.0649e-11 -3.1341e-12
6.6362e-11   2.79e-12 -5.072e-11 -2.9495e-12
6.6456e-11 2.9099e-12 -5.0637e-11 -3.0668e-12
6.6566e-11 2.9645e-12 -5.0672e-11 -3.0985e-12
6.6488e-11 2.9235e-12 -5.0704e-11 -3.1254e-12
6.6456e-11 2.8958e-12 -5.0671e-11 -3.0433e-12
 6.641e-11 2.9629e-12 -5.0585e-11 -3.1323e-12
6.6564e-11 2.9512e-12 -5.046e-11 -3.0476e-12
6.6392e-11 2.7413e-12 -5.0602e-11 -3.0597e-12
6.6431e-11 2.7935e-12 -5.0801e-11 -3.1904e-12
6.6415e-11 2.8028e-12 -5.0606e-11 -3.0321e-12
6.6482e-11  2.961e-12 -5.0504e-11 -2.9651e-12
6.6337e-11 2.8617e-12 -5.0704e-11 -2.9989e-12
6.6531e-11 2.8757e-12 -5.0771e-11 -3.0523e-12
6.6453e-11 2.7459e-12 -5.0728e-11 -3.0132e-12
6.6353e-11 2.9281e-12 -5.0707e-11 -3.105e-12
 6.653e-11  2.832e-12 -5.0825e-11 -3.0757e-12
6.6399e-11 2.9433e-12 -5.0754e-11 -3.4605e-12
6.6456e-11 2.8157e-12 -5.0669e-11 -3.037e-12
6.6378e-11 2.8576e-12 -5.0583e-11 -3.2831e-12
6.6359e-11 2.7739e-12 -5.0784e-11 -3.2032e-12
6.6448e-11 2.8661e-12 -5.0688e-11 -3.1011e-12
 6.634e-11 2.8314e-12 -5.0753e-11 -3.1692e-12
6.6414e-11 2.9015e-12 -5.0849e-11 -3.0732e-12
6.6551e-11 2.7394e-12 -5.071e-11 -3.1056e-12
6.6489e-11 2.8427e-12 -5.0744e-11 -2.9534e-12
6.6364e-11 2.8808e-12 -5.0625e-11 -3.1635e-12
6.6502e-11 2.8171e-12 -5.0753e-11 -3.0611e-12
6.6419e-11 2.9117e-12 -5.0822e-11 -3.1087e-12
 6.636e-11  2.732e-12 -5.0594e-11 -3.1121e-12
6.6328e-11 2.8318e-12 -5.0769e-11 -3.1073e-12
6.6343e-11 2.7951e-12 -5.0592e-11 -3.177e-12
6.6416e-11 2.8937e-12 -5.0594e-11 -3.0477e-12
6.6391e-11 2.8262e-12 -5.0633e-11 -3.0032e-12
6.6428e-11 2.6867e-12 -5.0644e-11 -3.2065e-12
6.6475e-11 2.7531e-12 -5.0673e-11 -3.0769e-12
6.6479e-11 2.8918e-12 -5.0677e-11 -3.1248e-12
6.6436e-11 2.8485e-12 -5.0633e-11 -3.2136e-12
6.6518e-11 2.8093e-12 -5.0545e-11 -3.1051e-12
6.6431e-11 2.6865e-12 -5.0707e-11 -3.0305e-12
6.6696e-11 2.8659e-12 -5.0813e-11 -2.9229e-12
6.6535e-11 2.9245e-12 -5.0863e-11 -3.1217e-12
 6.649e-11 2.9899e-12 -5.0729e-11 -3.074e-12
6.6506e-11 2.7775e-12 -5.0638e-11 -3.0417e-12
6.6499e-11 2.7465e-12 -5.0737e-11 -3.1683e-12
6.6453e-11 2.8563e-12 -5.0604e-11 -3.2108e-12
 6.654e-11 2.7459e-12 -5.0578e-11 -3.1297e-12
6.6552e-11 2.7883e-12 -5.0743e-11 -3.1788e-12
6.6403e-11 2.8092e-12 -5.0665e-11 -3.1082e-12
6.6626e-11 2.7761e-12 -5.0715e-11 -3.0436e-12
6.6356e-11 2.8132e-12 -5.0665e-11 -3.0167e-12
6.6342e-11 2.7916e-12 -5.079e-11 -3.0191e-12
6.6461e-11 2.7842e-12 -5.0623e-11 -2.9606e-12
6.6431e-11 2.7898e-12 -5.0676e-11 -2.9617e-12
 6.635e-11 2.8319e-12 -5.0625e-11 -2.9916e-12
6.6451e-11 2.8876e-12 -5.0526e-11 -3.0005e-12
6.6262e-11 2.9115e-12 -5.062e-11 -2.9625e-12
6.6354e-11 2.7211e-12 -5.0637e-11 -2.9964e-12
6.6446e-11 2.8313e-12 -5.0724e-11 -3.0959e-12
6.6447e-11 2.8641e-12  -5.06e-11 -3.1256e-12
6.6329e-11 2.9233e-12 -5.072e-11 -2.9593e-12
6.6533e-11 2.8473e-12 -5.0902e-11 -3.0191e-12
6.6522e-11 2.8846e-12 -5.0724e-11 -3.066e-12
6.6384e-11 2.8332e-12 -5.0758e-11 -2.9095e-12
6.6286e-11 2.8483e-12 -5.0787e-11 -2.9731e-12
6.6436e-11 2.7214e-12 -5.0695e-11 -2.9685e-12
6.6297e-11 2.9994e-12 -5.0804e-11 -3.0015e-12
6.6441e-11 2.7519e-12 -5.077e-11 -3.1364e-12
  6.65e-11 2.8767e-12 -5.0696e-11 -2.9643e-12
6.6364e-11 2.9606e-12 -5.0655e-11 -3.0379e-12
6.6321e-11 2.8787e-12 -5.0648e-11 -2.9489e-12
6.6322e-11 2.8322e-12 -5.0623e-11 -3.1941e-12
6.6507e-11 2.8058e-12 -5.0798e-11 -2.9889e-12
6.6423e-11 2.7506e-12 -5.063e-11 -3.0238e-12
6.6433e-11 2.8721e-12 -5.0802e-11 -3.1731e-12
6.6564e-11 2.9427e-12 -5.0648e-11 -3.1062e-12
6.6347e-11  2.715e-12 -5.0726e-11 -3.1003e-12
6.6392e-11  2.793e-12 -5.0638e-11 -2.9035e-12
6.6401e-11 2.7378e-12 -5.0785e-11 -3.0372e-12
6.6543e-11 2.8728e-12 -5.0742e-11 -3.0818e-12
6.6331e-11  2.689e-12 -5.0628e-11 -2.9692e-12
6.6327e-11 2.8425e-12 -5.0589e-11 -3.0311e-12
6.6471e-11 2.7892e-12 -5.0681e-11 -2.9398e-12
6.6458e-11 2.8485e-12 -5.0609e-11 -3.0552e-12
6.6345e-11 2.7997e-12 -5.084e-11 -3.0284e-12
6.6397e-11 2.7776e-12 -5.0675e-11 -3.0269e-12
6.6355e-11 2.9523e-12 -5.0732e-11 -3.2082e-12
6.6454e-11 2.8022e-12 -5.0638e-11 -3.049e-12
6.6296e-11 2.6542e-12 -5.0728e-11 -3.1284e-12
6.6402e-11 2.8147e-12 -5.0722e-11 -2.9437e-12
6.6574e-11 2.9548e-12 -5.0832e-11 -3.1328e-12
6.6446e-11 2.8323e-12 -5.0632e-11 -3.1077e-12
6.6355e-11 2.8054e-12 -5.0613e-11 -3.1251e-12
6.6293e-11 2.7559e-12 -5.0709e-11 -3.0753e-12
6.6379e-11 2.7963e-12 -5.0666e-11 -3.0273e-12
6.6218e-11 2.7301e-12 -5.0705e-11 -3.1535e-12
6.6465e-11 2.7834e-12 -5.076e-11 -3.1167e-12
6.6329e-11 2.8794e-12 -5.0677e-11 -3.0389e-12
6.6366e-11   3.02e-12 -5.0628e-11 -2.9641e-12
6.6518e-11 2.7845e-12 -5.0788e-11 -3.0875e-12
6.6527e-11 2.8051e-12 -5.0663e-11 -3.0757e-12
 6.636e-11 2.7111e-12 -5.0729e-11 -3.1346e-12
6.6444e-11 2.8354e-12 -5.0764e-11 -3.0142e-12
6.6325e-11 2.8376e-12 -5.0697e-11 -3.076e-12
6.6463e-11 2.6415e-12 -5.0784e-11 -3.2353e-12
6.6401e-11  2.813e-12 -5.0739e-11 -3.0267e-12
6.6412e-11 2.8687e-12 -5.0704e-11 -3.1447e-12
6.6509e-11 2.9943e-12 -5.0756e-11 -3.0007e-12
 6.655e-11 2.8153e-12 -5.0718e-11 -3.1228e-12
6.6425e-11 2.8977e-12 -5.0859e-11 -3.1063e-12
 6.642e-11  2.836e-12 -5.0631e-11 -3.0654e-12
6.6536e-11 2.8686e-12 -5.0771e-11 -3.0397e-12
6.6452e-11 3.0293e-12 -5.1055e-11 -4.1377e-12
6.6864e-11  3.459e-12 -5.1718e-11 -3.3126e-12
 6.657e-11 2.8185e-12 -5.0795e-11 -3.0218e-12
6.6486e-11 2.9302e-12 -5.0709e-11 -3.1347e-12
6.6494e-11 2.8199e-12 -5.0749e-11 -3.1313e-12
6.6548e-11 2.9155e-12 -5.0636e-11 -2.9056e-12
6.6408e-11 2.8149e-12 -5.0709e-11 -3.0212e-12
6.6458e-11 2.8524e-12 -5.0792e-11 -3.1642e-12
6.6354e-11 2.9982e-12 -5.0706e-11 -3.0184e-12
6.6318e-11 2.7847e-12 -5.0813e-11 -3.049e-12
6.6375e-11 2.8191e-12 -5.0764e-11 -3.1686e-12
6.6435e-11 2.9469e-12 -5.0699e-11 -3.0459e-12
6.6437e-11 2.9866e-12 -5.0763e-11 -3.1071e-12
6.6201e-11 2.7823e-12 -5.0728e-11 -3.1108e-12
6.6374e-11 2.8344e-12 -5.0828e-11 -3.0307e-12
6.6592e-11 2.8515e-12 -5.0749e-11 -3.0325e-12
6.6372e-11 2.7944e-12 -5.0545e-11 -3.126e-12
6.6436e-11 2.9286e-12 -5.0728e-11 -3.075e-12
6.6447e-11 2.8542e-12 -5.0733e-11 -2.9938e-12
6.6369e-11 2.8768e-12 -5.0684e-11 -2.9499e-12
6.6375e-11 2.9011e-12 -5.0782e-11 -3.0905e-12
6.6431e-11  2.875e-12 -5.0672e-11 -3.1191e-12
6.6299e-11 2.7404e-12 -5.0646e-11 -3.0861e-12
6.6504e-11 2.8912e-12 -5.0743e-11 -2.8374e-12
6.6403e-11 2.8809e-12 -5.0917e-11 -3.1287e-12
6.6346e-11 2.8511e-12 -5.0748e-11 -3.0414e-12
6.6433e-11  2.763e-12 -5.067e-11 -3.033e-12
6.6386e-11 2.7414e-12 -5.0587e-11 -3.124e-12
6.6502e-11 2.8769e-12 -5.0616e-11 -3.1111e-12
6.6431e-11 2.7446e-12 -5.0616e-11  -3.01e-12
6.6409e-11 2.8318e-12 -5.0837e-11 -3.0933e-12
6.6418e-11 3.1054e-12 -5.1411e-11 -5.2107e-12
6.6844e-11 2.9157e-12 -5.1299e-11 -3.2144e-12
6.6587e-11 3.1068e-12 -5.0868e-11 -3.2492e-12
6.6419e-11 2.8831e-12 -5.096e-11 -3.1395e-12
6.6473e-11 3.0403e-12 -5.1375e-11 -2.9978e-12
6.6746e-11 2.9086e-12 -5.083e-11 -3.1834e-12
6.6373e-11  2.809e-12 -5.0725e-11 -3.605e-12
6.6359e-11 2.8049e-12 -5.0985e-11 -3.105e-12
6.6329e-11 2.7034e-12 -5.0727e-11 -3.0469e-12
6.6529e-11  2.842e-12 -5.0903e-11 -3.1895e-12
6.6375e-11 2.7969e-12 -5.0775e-11 -3.085e-12
6.6548e-11 2.7708e-12 -5.0868e-11 -3.008e-12
6.6398e-11 2.8852e-12 -5.0734e-11 -3.1031e-12
6.6411e-11 2.8125e-12 -5.071e-11 -3.0108e-12
6.6359e-11 2.8616e-12 -5.0842e-11 -2.9432e-12
6.6481e-11 2.8966e-12 -5.0841e-11 -3.1534e-12
6.6499e-11 2.8181e-12 -5.0673e-11 -3.1061e-12
6.6349e-11 2.8968e-12 -5.072e-11 -3.1302e-12
6.6532e-11 2.8321e-12 -5.0734e-11 -3.0121e-12
 6.662e-11 2.7985e-12 -5.0833e-11 -3.0283e-12
6.6405e-11 2.8583e-12 -5.0934e-11 -3.0256e-12
 6.642e-11 2.8394e-12 -5.0781e-11 -3.0259e-12
6.6439e-11 3.0029e-12 -5.086e-11 -3.0707e-12
6.6492e-11 2.7949e-12 -5.0833e-11 -3.1971e-12
6.6512e-11 2.8902e-12 -5.0763e-11 -3.0595e-12
6.6545e-11 2.8245e-12 -5.0806e-11 -3.1207e-12
6.6503e-11 2.7948e-12 -5.0856e-11 -3.0827e-12
6.6347e-11 2.9663e-12 -5.0859e-11 -3.1515e-12
6.6383e-11 2.8168e-12 -5.0873e-11 -3.1988e-12
6.6238e-11 2.8478e-12 -5.0738e-11 -3.0755e-12
6.6558e-11 2.8701e-12 -5.0864e-11 -3.1511e-12
6.6389e-11 2.8536e-12 -5.0683e-11 -3.0326e-12
6.6432e-11  2.907e-12 -5.0698e-11 -3.1096e-12
6.6421e-11 2.9916e-12 -5.0739e-11 -2.9643e-12
6.6426e-11 2.9436e-12 -5.0843e-11 -3.1802e-12
6.6372e-11 2.8476e-12 -5.0724e-11 -3.1203e-12
 6.651e-11 2.8406e-12 -5.0831e-11 -3.1122e-12
6.6582e-11  2.833e-12 -5.0744e-11 -3.0382e-12
6.6528e-11 2.8276e-12 -5.0746e-11 -3.1028e-12
6.6606e-11 2.8084e-12 -5.0732e-11 -3.2238e-12
6.6467e-11 2.9655e-12 -5.0799e-11 -3.0756e-12
6.6328e-11 2.8381e-12 -5.0884e-11 -3.0978e-12
6.6473e-11 2.7984e-12 -5.0791e-11 -3.0971e-12
6.6346e-11 2.7882e-12 -5.0703e-11 -2.9669e-12
6.6455e-11 2.9565e-12 -5.0775e-11 -3.1196e-12
6.6432e-11 2.6743e-12 -5.0876e-11 -3.0254e-12
6.6348e-11 2.9262e-12 -5.0767e-11 -3.1638e-12
6.6461e-11 2.6972e-12 -5.0583e-11 -3.1175e-12
6.6414e-11 2.7808e-12 -5.0686e-11 -3.153e-12
6.6441e-11  2.755e-12 -5.0743e-11 -3.182e-12
6.6531e-11 2.8302e-12 -5.0689e-11 -3.0226e-12
6.6467e-11 2.8533e-12 -5.0788e-11 -3.1043e-12
 6.644e-11 2.8891e-12 -5.0731e-11 -3.0274e-12
 6.634e-11 2.8436e-12 -5.078e-11 -3.0825e-12
6.6312e-11 2.7663e-12 -5.0777e-11 -2.9819e-12
 6.642e-11 2.8768e-12 -5.0616e-11 -3.0907e-12
6.6401e-11 2.8109e-12 -5.0836e-11 -2.9835e-12
6.6466e-11 2.8334e-12 -5.0977e-11 -3.1219e-12
6.6564e-11 2.7611e-12 -5.0691e-11 -2.9146e-12
6.6578e-11 2.7494e-12 -5.0682e-11 -3.1676e-12
6.6404e-11 2.9013e-12 -5.0732e-11 -3.0588e-12
6.6343e-11 2.8311e-12 -5.0826e-11 -3.0493e-12
6.6519e-11 2.7895e-12 -5.0825e-11 -3.0864e-12
6.6368e-11 2.9671e-12 -5.0945e-11 -2.9678e-12
6.6446e-11 2.8411e-12 -5.0745e-11 -2.9847e-12
6.6492e-11 3.0098e-12 -5.0868e-11 -2.9801e-12
6.6301e-11 2.7962e-12 -5.0879e-11 -2.8944e-12
6.6453e-11 2.9263e-12 -5.0808e-11 -3.0766e-12
6.6477e-11 2.6903e-12 -5.0648e-11 -3.0568e-12
6.6482e-11 2.7901e-12 -5.0814e-11 -3.0697e-12
6.6342e-11  2.926e-12 -5.0832e-11 -3.0773e-12
6.6408e-11 2.8918e-12 -5.071e-11 -3.1592e-12
6.6579e-11 2.8699e-12 -5.0801e-11 -3.1816e-12
6.6399e-11 2.7728e-12 -5.0675e-11 -3.0288e-12
6.6466e-11 2.6673e-12 -5.0821e-11 -3.2179e-12
6.6559e-11 2.9415e-12 -5.0796e-11 -3.0026e-12
6.6451e-11  2.816e-12 -5.089e-11 -2.9924e-12
6.6487e-11 2.9257e-12 -5.0865e-11 -3.1358e-12
6.6281e-11 2.8578e-12 -5.0784e-11 -3.1403e-12
6.6426e-11 2.6557e-12 -5.0764e-11 -2.9565e-12
6.6522e-11 2.8083e-12 -5.0749e-11 -3.0275e-12
6.6407e-11 2.9418e-12 -5.0764e-11 -3.0588e-12
6.6349e-11 2.9005e-12 -5.085e-11 -3.114e-12
6.6416e-11 2.8065e-12 -5.0722e-11 -2.9778e-12
6.6551e-11 2.9218e-12 -5.0842e-11 -3.1888e-12
6.6365e-11  2.884e-12 -5.0742e-11 -2.9757e-12
6.6361e-11 2.6607e-12 -5.0849e-11 -3.1182e-12
6.6416e-11 2.8777e-12 -5.0796e-11 -3.1551e-12
6.6375e-11 2.8056e-12 -5.0784e-11 -3.0136e-12
6.6569e-11 2.8144e-12 -5.0808e-11 -2.9851e-12
6.6439e-11  2.707e-12 -5.0955e-11 -2.9854e-12
 6.629e-11 2.6949e-12 -5.0821e-11 -2.9915e-12
6.6396e-11 2.7624e-12 -5.0808e-11 -2.9442e-12
6.6313e-11 2.8968e-12 -5.0758e-11 -2.9276e-12
6.6466e-11 2.8343e-12 -5.0689e-11 -3.1358e-12
6.6497e-11 2.9273e-12 -5.0864e-11 -3.1901e-12
6.6587e-11 2.7761e-12 -5.0736e-11 -3.068e-12
6.6447e-11 2.7558e-12 -5.0899e-11 -3.0316e-12
6.6404e-11 2.8798e-12 -5.0747e-11 -3.1066e-12
6.6408e-11 2.6858e-12 -5.0869e-11 -3.1918e-12
6.6433e-11 2.8057e-12 -5.0778e-11 -2.8914e-12
6.6411e-11 2.8314e-12 -5.0833e-11 -3.0908e-12
6.6411e-11 2.9193e-12 -5.0863e-11 -3.1312e-12
6.6406e-11 2.8485e-12 -5.1095e-11 -3.0333e-12
6.6444e-11 2.8888e-12 -5.0669e-11 -3.0161e-12
6.6463e-11 2.8408e-12 -5.0776e-11 -3.0941e-12
 6.655e-11 2.8891e-12 -5.0922e-11 -3.0092e-12
6.6326e-11 2.7091e-12 -5.0779e-11 -3.0607e-12
6.6446e-11 2.8871e-12 -5.0845e-11 -3.192e-12
6.6367e-11 2.8039e-12 -5.0937e-11 -3.1788e-12
6.6585e-11 2.9699e-12 -5.0748e-11 -3.1605e-12
6.6432e-11 2.8457e-12 -5.0748e-11 -3.094e-12
6.6402e-11 2.8708e-12 -5.0791e-11 -2.9613e-12
6.6447e-11 2.9216e-12 -5.0823e-11 -3.1207e-12
6.6327e-11 2.8296e-12 -5.0812e-11 -3.0689e-12
6.6326e-11 2.7209e-12 -5.0903e-11 -3.2433e-12
6.6545e-11 2.7851e-12 -5.0832e-11 -3.0678e-12
6.6465e-11 2.8281e-12 -5.0903e-11 -3.0212e-12
6.6199e-11 2.8984e-12 -5.087e-11 -2.9595e-12
6.6336e-11 2.8063e-12 -5.0882e-11 -3.0503e-12
6.6371e-11  2.854e-12 -5.0923e-11 -3.2011e-12
6.6423e-11 2.8313e-12 -5.0759e-11 -2.9345e-12
6.6524e-11  2.862e-12 -5.0785e-11 -2.9847e-12
6.6396e-11 2.8097e-12 -5.0856e-11 -3.1219e-12
6.6478e-11 2.9209e-12 -5.0791e-11 -2.9685e-12
6.6371e-11 2.8991e-12 -5.0794e-11 -3.1388e-12
6.6456e-11 2.6965e-12 -5.0725e-11 -3.0177e-12
 6.653e-11 2.8546e-12 -5.0804e-11 -3.2323e-12
6.6515e-11 2.8175e-12 -5.0757e-11 -3.1261e-12
6.6302e-11 2.7908e-12 -5.0787e-11 -3.0711e-12
6.6368e-11 2.9527e-12 -5.0974e-11 -3.0872e-12
6.6324e-11 2.8603e-12 -5.0864e-11 -3.0847e-12
6.6518e-11 2.7453e-12 -5.099e-11 -3.0514e-12
6.6508e-11 2.8118e-12 -5.0803e-11 -2.9823e-12
