  Measurement Number     Measurement type
                   7               PQPUND

      Measurement ID                     
       739688.754940                     

          First Bias          Second Bias                Steps           Repetition
                 2.7                 -2.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
     -2.4469     -7.1e-06  -6.8344e-06
     -2.4469   3.7613e-06   3.7871e-06
     -2.3408   6.0753e-06   6.0931e-06
     -2.2347   6.5702e-06   6.5609e-06
     -2.1286   6.6671e-06   6.6775e-06
     -2.0224   6.6824e-06   6.6868e-06
     -1.9163   6.6966e-06    6.713e-06
     -1.8102   6.6941e-06   6.6791e-06
     -1.7041   6.7049e-06    6.722e-06
      -1.598   6.7058e-06   6.6814e-06
     -1.4918   6.6859e-06   6.7008e-06
     -1.3857   6.7215e-06   6.7107e-06
     -1.2796   6.7063e-06   6.7025e-06
     -1.1735   6.7236e-06   6.7359e-06
     -1.0673   6.7035e-06   6.7005e-06
    -0.96122   6.7327e-06   6.7345e-06
     -0.8551   6.7338e-06   6.7195e-06
    -0.74898   6.7588e-06   6.7522e-06
    -0.64286   6.7449e-06   6.7296e-06
    -0.53673   6.7542e-06   6.7473e-06
    -0.43061   6.7703e-06   6.7623e-06
    -0.32449   6.7331e-06   6.7306e-06
    -0.21837   6.7616e-06   6.7547e-06
    -0.11224   6.7492e-06   6.7451e-06
  -0.0061224    6.772e-06   6.7739e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
    0.046939    2.945e-06  -2.9601e-06
     0.15306   2.4385e-06   1.3721e-06
     0.25918   2.6353e-06   2.4159e-06
     0.36531   2.7062e-06   2.6359e-06
     0.47143     2.69e-06   2.6822e-06
     0.57755   2.7272e-06   2.6849e-06
     0.68367   2.7063e-06   2.6924e-06
      0.7898   2.7335e-06   2.7055e-06
     0.89592   2.7512e-06   2.7191e-06
       1.002   2.7966e-06   2.7052e-06
      1.1082    2.792e-06   2.7534e-06
      1.2143   2.8505e-06   2.7355e-06
      1.3204   2.8725e-06   2.7465e-06
      1.4265   2.9281e-06   2.7377e-06
      1.5327   2.9485e-06   2.7408e-06
      1.6388   2.9729e-06   2.7637e-06
      1.7449   2.9976e-06   2.7521e-06
       1.851     3.06e-06   2.7899e-06
      1.9571    3.157e-06   2.7676e-06
      2.0633   3.2909e-06   2.7955e-06
      2.1694   3.3575e-06   2.7917e-06
      2.2755   3.3598e-06   2.8068e-06
      2.3816    3.339e-06   2.8085e-06
      2.4878   3.2458e-06   2.8218e-06
      2.5939   3.1722e-06   2.8626e-06
         2.7   3.1448e-06   2.9856e-06
      2.5939  -1.4083e-06  -1.4239e-06
      2.4878  -2.3722e-06  -2.3853e-06
      2.3816  -2.6681e-06  -2.6405e-06
      2.2755  -2.7282e-06  -2.7419e-06
      2.1694  -2.7806e-06  -2.7705e-06
      2.0633  -2.7883e-06  -2.7942e-06
      1.9571  -2.8031e-06  -2.8024e-06
       1.851  -2.8218e-06  -2.8149e-06
      1.7449  -2.8154e-06  -2.8354e-06
      1.6388  -2.8519e-06  -2.8314e-06
      1.5327   -2.823e-06  -2.8332e-06
      1.4265  -2.8523e-06  -2.8297e-06
      1.3204  -2.8409e-06  -2.8394e-06
      1.2143  -2.8334e-06  -2.8192e-06
      1.1082  -2.8547e-06  -2.8594e-06
       1.002  -2.8632e-06   -2.831e-06
     0.89592  -2.8672e-06  -2.8824e-06
      0.7898  -2.8642e-06  -2.8687e-06
     0.68367  -2.8738e-06  -2.8757e-06
     0.57755  -2.8923e-06  -2.8753e-06
     0.47143  -2.8923e-06  -2.8632e-06
     0.36531   -2.896e-06  -2.9078e-06
     0.25918   -2.921e-06   -2.892e-06
     0.15306  -2.9258e-06  -2.9247e-06
    0.046939  -2.9205e-06   2.7228e-06
   -0.059184  -2.9349e-06  -1.5167e-06
    -0.16531  -2.9733e-06   -2.457e-06
    -0.27143  -3.0411e-06  -2.6951e-06
    -0.37755  -3.1174e-06  -2.7736e-06
    -0.48367  -3.2052e-06  -2.7991e-06
     -0.5898  -3.2705e-06  -2.8259e-06
    -0.69592  -3.3065e-06  -2.8236e-06
    -0.80204  -3.2838e-06  -2.8534e-06
    -0.90816  -3.2391e-06  -2.8328e-06
     -1.0143  -3.1822e-06  -2.8491e-06
     -1.1204  -3.1239e-06  -2.8563e-06
     -1.2265  -3.1148e-06  -2.8513e-06
     -1.3327  -3.1221e-06  -2.8685e-06
     -1.4388   -3.138e-06  -2.8551e-06
     -1.5449  -3.1271e-06   -2.867e-06
      -1.651   -3.081e-06  -2.8692e-06
     -1.7571  -3.0575e-06  -2.8567e-06
     -1.8633  -2.9914e-06  -2.8829e-06
     -1.9694  -2.9868e-06  -2.8727e-06
     -2.0755  -2.9813e-06  -2.8949e-06
     -2.1816  -3.0439e-06   -2.901e-06
     -2.2878  -3.0411e-06  -2.8858e-06
     -2.3939   -3.109e-06  -2.9204e-06
        -2.5  -3.0818e-06   -2.961e-06
     -2.3939   1.3112e-06   1.3337e-06
     -2.2878   2.4133e-06   2.4051e-06
     -2.1816   2.6158e-06   2.6289e-06
     -2.0755   2.6536e-06   2.6636e-06
     -1.9694   2.6938e-06   2.6712e-06
     -1.8633   2.6761e-06   2.6884e-06
     -1.7571   2.6973e-06   2.6965e-06
      -1.651   2.6812e-06   2.7028e-06
     -1.5449   2.7051e-06   2.7057e-06
     -1.4388   2.6978e-06    2.715e-06
     -1.3327   2.6847e-06   2.6948e-06
     -1.2265   2.7075e-06   2.7151e-06
     -1.1204   2.7084e-06   2.7062e-06
     -1.0143   2.7036e-06   2.7172e-06
    -0.90816   2.7286e-06   2.7236e-06
    -0.80204    2.719e-06   2.7408e-06
    -0.69592   2.7148e-06   2.7391e-06
     -0.5898   2.7186e-06   2.7432e-06
    -0.48367   2.7213e-06   2.7351e-06
    -0.37755   2.7411e-06   2.7472e-06
    -0.27143   2.7262e-06   2.7436e-06
    -0.16531   2.7414e-06   2.7616e-06
   -0.059184   2.7413e-06   2.7479e-06

                  QV        Points number                   98
     Voltage       Charge
         0.1   2.2393e-11
     0.20612    2.705e-11
     0.31224   2.8112e-11
     0.41837   2.8128e-11
     0.52449   2.8245e-11
     0.63061   2.8318e-11
     0.73673   2.8769e-11
     0.84286   2.9459e-11
     0.94898   2.9939e-11
      1.0551   3.1229e-11
      1.1612   3.2484e-11
      1.2673   3.4574e-11
      1.3735   3.6929e-11
      1.4796   3.9992e-11
      1.5857   4.3367e-11
      1.6918   4.7099e-11
       1.798    5.098e-11
      1.9041   5.6147e-11
      2.0102   6.2737e-11
      2.1163   7.1118e-11
      2.2224   7.9605e-11
      2.3286   8.7579e-11
      2.4347   9.4889e-11
      2.5408   1.0032e-10
      2.6469   1.0392e-10
      2.6469   1.0439e-10
      2.5408   1.0442e-10
      2.4347   1.0475e-10
      2.3286   1.0484e-10
      2.2224     1.05e-10
      2.1163   1.0513e-10
      2.0102    1.052e-10
      1.9041   1.0513e-10
       1.798   1.0531e-10
      1.6918   1.0511e-10
      1.5857   1.0534e-10
      1.4796    1.052e-10
      1.3735   1.0542e-10
      1.2673    1.054e-10
      1.1612   1.0529e-10
      1.0551   1.0538e-10
     0.94898   1.0509e-10
     0.84286   1.0522e-10
     0.73673   1.0489e-10
     0.63061   1.0485e-10
     0.52449   1.0479e-10
     0.41837   1.0467e-10
     0.31224   1.0431e-10
     0.20612   1.0412e-10
         0.1    1.035e-10
  -0.0061224   7.6516e-11
    -0.11224    6.759e-11
    -0.21837   6.2368e-11
    -0.32449   5.7496e-11
    -0.43061   5.2243e-11
    -0.53673   4.5955e-11
    -0.64286   3.9249e-11
    -0.74898   3.2158e-11
     -0.8551   2.5576e-11
    -0.96122    1.985e-11
     -1.0673   1.5109e-11
     -1.1735    1.104e-11
     -1.2796   7.2802e-12
     -1.3857   2.9761e-12
     -1.4918   -1.338e-12
      -1.598  -5.2146e-12
     -1.7041   -8.447e-12
     -1.8102  -1.0646e-11
     -1.9163  -1.2385e-11
     -2.0224  -1.3673e-11
     -2.1286  -1.5326e-11
     -2.2347  -1.7703e-11
     -2.3408   -2.026e-11
     -2.4469  -2.2915e-11
     -2.4469  -2.3173e-11
     -2.3408  -2.3351e-11
     -2.2347  -2.3258e-11
     -2.1286  -2.3362e-11
     -2.0224  -2.3406e-11
     -1.9163  -2.3571e-11
     -1.8102  -2.3421e-11
     -1.7041  -2.3591e-11
      -1.598  -2.3348e-11
     -1.4918  -2.3497e-11
     -1.3857  -2.3389e-11
     -1.2796  -2.3351e-11
     -1.1735  -2.3473e-11
     -1.0673  -2.3444e-11
    -0.96122  -2.3461e-11
     -0.8551  -2.3318e-11
    -0.74898  -2.3252e-11
    -0.64286  -2.3099e-11
    -0.53673   -2.303e-11
    -0.43061   -2.295e-11
    -0.32449  -2.2925e-11
    -0.21837  -2.2856e-11
    -0.11224  -2.2814e-11
  -0.0061224  -2.2833e-11




