  Measurement Number     Measurement type
                   9               PQPUND

      Measurement ID                     
       739688.755178                     

          First Bias          Second Bias                Steps           Repetition
                 2.7                 -2.7                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0   4.6825e-06   3.8344e-06
      0.1102   6.3997e-06   6.2211e-06
     0.22041   6.7745e-06   6.7498e-06
     0.33061   6.8299e-06   6.8243e-06
     0.44082   6.8761e-06   6.8648e-06
     0.55102   6.9076e-06   6.8813e-06
     0.66122   6.9169e-06    6.866e-06
     0.77143   6.9523e-06   6.8831e-06
     0.88163   6.9792e-06   6.8797e-06
     0.99184   7.0529e-06     6.92e-06
       1.102   7.0739e-06   6.9035e-06
      1.2122   7.1563e-06   6.9203e-06
      1.3224    7.222e-06   6.9388e-06
      1.4327   7.2858e-06   6.9174e-06
      1.5429   7.3646e-06   6.9591e-06
      1.6531   7.3881e-06   6.9325e-06
      1.7633   7.4689e-06   6.9665e-06
      1.8735   7.5525e-06   6.9659e-06
      1.9837   7.7616e-06   6.9724e-06
      2.0939   7.9686e-06   7.0014e-06
      2.2041   8.0093e-06   6.9699e-06
      2.3143   7.9362e-06   7.0037e-06
      2.4245   7.7058e-06   6.9894e-06
      2.5347   7.5199e-06   7.0345e-06
      2.6449   7.3725e-06   7.0643e-06
      2.6449  -4.0288e-06  -4.0651e-06
      2.5347  -5.9966e-06  -6.0033e-06
      2.4245  -6.5247e-06  -6.5255e-06
      2.3143    -6.69e-06  -6.6848e-06
      2.2041  -6.7295e-06  -6.7331e-06
      2.0939  -6.7823e-06  -6.7826e-06
      1.9837  -6.7732e-06  -6.7742e-06
      1.8735   -6.788e-06   -6.783e-06
      1.7633  -6.7954e-06   -6.789e-06
      1.6531  -6.8106e-06  -6.7971e-06
      1.5429  -6.8118e-06  -6.8107e-06
      1.4327  -6.8057e-06  -6.8072e-06
      1.3224  -6.8367e-06  -6.8341e-06
      1.2122  -6.8256e-06  -6.8195e-06
       1.102    -6.83e-06  -6.8296e-06
     0.99184  -6.8339e-06  -6.8305e-06
     0.88163  -6.8496e-06  -6.8433e-06
     0.77143  -6.8508e-06  -6.8481e-06
     0.66122  -6.8639e-06  -6.8529e-06
     0.55102  -6.8919e-06  -6.8913e-06
     0.44082  -6.8816e-06  -6.8661e-06
     0.33061  -6.9196e-06  -6.9069e-06
     0.22041   -6.933e-06  -6.9092e-06
      0.1102  -6.9763e-06   -6.941e-06
           0  -7.0183e-06  -6.9739e-06
     -0.1102  -6.9916e-06  -4.1485e-06
    -0.22041  -7.0714e-06  -6.0686e-06
    -0.33061  -7.1624e-06  -6.5569e-06
    -0.44082  -7.3243e-06  -6.7402e-06
    -0.55102  -7.4497e-06  -6.7535e-06
    -0.66122  -7.5399e-06  -6.7914e-06
    -0.77143  -7.5695e-06   -6.793e-06
    -0.88163  -7.5211e-06  -6.7935e-06
    -0.99184  -7.4638e-06  -6.8092e-06
      -1.102  -7.3404e-06  -6.7971e-06
     -1.2122  -7.3202e-06   -6.845e-06
     -1.3224  -7.3192e-06  -6.8286e-06
     -1.4327  -7.3357e-06  -6.8295e-06
     -1.5429  -7.3385e-06  -6.8486e-06
     -1.6531  -7.2602e-06  -6.8352e-06
     -1.7633  -7.2049e-06  -6.8663e-06
     -1.8735  -7.1189e-06  -6.8503e-06
     -1.9837  -7.1191e-06  -6.8809e-06
     -2.0939  -7.0732e-06  -6.8753e-06
     -2.2041    -7.06e-06  -6.8887e-06
     -2.3143  -7.0425e-06  -6.8939e-06
     -2.4245  -7.0099e-06  -6.8893e-06
     -2.5347  -7.0666e-06  -6.9217e-06
     -2.6449  -7.1565e-06  -6.9524e-06
     -2.6449   3.7674e-06   3.7988e-06
     -2.5347    6.209e-06   6.2209e-06
     -2.4245   6.7156e-06   6.7209e-06
     -2.3143   6.8234e-06   6.8307e-06
     -2.2041   6.8408e-06   6.8502e-06
     -2.0939   6.8524e-06   6.8545e-06
     -1.9837   6.8657e-06   6.8799e-06
     -1.8735   6.8589e-06   6.8491e-06
     -1.7633   6.8734e-06   6.8801e-06
     -1.6531   6.8702e-06   6.8648e-06
     -1.5429    6.876e-06   6.8854e-06
     -1.4327   6.8655e-06   6.8785e-06
     -1.3224   6.8814e-06   6.8816e-06
     -1.2122   6.8872e-06   6.8888e-06
      -1.102   6.8829e-06   6.8736e-06
    -0.99184   6.8906e-06   6.8881e-06
    -0.88163   6.8828e-06   6.8836e-06
    -0.77143   6.8923e-06   6.8888e-06
    -0.66122   6.8913e-06   6.9014e-06
    -0.55102   6.9134e-06   6.9088e-06
    -0.44082   6.9092e-06   6.9077e-06
    -0.33061    6.907e-06    6.905e-06
    -0.22041   6.9269e-06   6.9272e-06
     -0.1102   6.9253e-06   6.9297e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
   -0.055102  -2.0176e-06  -3.1644e-06
    0.055102   1.9535e-06   1.5294e-06
     0.16531   2.7323e-06   2.6312e-06
     0.27551   2.8889e-06   2.8605e-06
     0.38571   2.9178e-06    2.904e-06
     0.49592   2.9385e-06   2.9145e-06
     0.60612   2.9512e-06   2.9286e-06
     0.71633   2.9695e-06   2.9367e-06
     0.82653   2.9798e-06   2.9363e-06
     0.93673   3.0051e-06   2.9405e-06
      1.0469   3.0424e-06    2.951e-06
      1.1571   3.0599e-06   2.9461e-06
      1.2673   3.1191e-06   2.9685e-06
      1.3776   3.1696e-06   2.9648e-06
      1.4878   3.2141e-06   2.9748e-06
       1.598   3.2648e-06   2.9836e-06
      1.7082    3.287e-06   2.9869e-06
      1.8184   3.3527e-06   2.9971e-06
      1.9286   3.4576e-06   2.9995e-06
      2.0388   3.6282e-06   3.0188e-06
       2.149   3.7273e-06   3.0206e-06
      2.2592   3.7333e-06    3.035e-06
      2.3694   3.6208e-06   3.0274e-06
      2.4796   3.4723e-06   3.0396e-06
      2.5898    3.355e-06   3.0648e-06
         2.7   3.3024e-06   3.1492e-06
      2.5898  -1.5305e-06  -1.5514e-06
      2.4796  -2.5395e-06  -2.5486e-06
      2.3694  -2.8128e-06  -2.8222e-06
      2.2592  -2.9194e-06  -2.9106e-06
       2.149  -2.9417e-06  -2.9469e-06
      2.0388    -2.96e-06  -2.9686e-06
      1.9286  -2.9903e-06  -2.9798e-06
      1.8184  -2.9823e-06   -2.995e-06
      1.7082  -2.9958e-06  -3.0024e-06
       1.598   -2.986e-06  -2.9889e-06
      1.4878   -3.005e-06  -3.0006e-06
      1.3776  -3.0054e-06  -3.0081e-06
      1.2673   -3.022e-06  -3.0149e-06
      1.1571  -3.0213e-06  -3.0222e-06
