  Measurement Number     Measurement type
4.3842e-09 4.1874e-09 -2.4948e-09 -2.1962e-09
4.3695e-09 4.1767e-09 -2.4767e-09 -2.1924e-09
4.3902e-09  4.178e-09 -2.4929e-09 -2.2161e-09
4.3835e-09 4.1731e-09 -2.4882e-09 -2.185e-09
 4.382e-09 4.1769e-09 -2.4831e-09 -2.2149e-09
4.3649e-09 4.1762e-09 -2.4805e-09 -2.2093e-09
4.3658e-09 4.1653e-09 -2.4591e-09 -2.1919e-09
4.3744e-09 4.1769e-09 -2.4822e-09 -2.2165e-09
 4.383e-09 4.1819e-09 -2.4762e-09 -2.2015e-09
4.3668e-09 4.1734e-09 -2.4932e-09 -2.226e-09
4.3687e-09 4.1681e-09 -2.4775e-09 -2.1971e-09
4.3737e-09 4.1768e-09 -2.4614e-09 -2.1913e-09
4.3665e-09 4.1774e-09 -2.4475e-09 -2.1878e-09
4.3638e-09 4.1773e-09 -2.4532e-09 -2.1676e-09
4.3738e-09 4.1648e-09 -2.4629e-09 -2.1662e-09
4.3438e-09 4.1548e-09 -2.4583e-09 -2.1677e-09
4.3583e-09 4.1639e-09 -2.4264e-09 -2.1582e-09
4.3536e-09 4.1567e-09 -2.4505e-09 -2.1598e-09
4.3414e-09 4.1429e-09 -2.4305e-09 -2.1569e-09
4.3556e-09 4.1609e-09 -2.4413e-09 -2.1692e-09
4.3494e-09 4.1334e-09 -2.4498e-09 -2.1645e-09
4.3583e-09 4.1683e-09 -2.4479e-09 -2.1724e-09
4.3619e-09 4.1716e-09 -2.4712e-09 -2.1584e-09
4.3771e-09 4.1688e-09 -2.4599e-09 -2.1682e-09
4.3721e-09 4.1871e-09 -2.4624e-09 -2.1653e-09
4.3763e-09 4.1937e-09 -2.478e-09 -2.1797e-09
4.3642e-09  4.174e-09 -2.4707e-09 -2.1806e-09
4.3739e-09 4.1787e-09 -2.4671e-09 -2.1405e-09
4.3596e-09 4.1708e-09 -2.4715e-09 -2.1741e-09
4.3686e-09 4.1677e-09 -2.4683e-09 -2.1767e-09
4.3566e-09 4.1497e-09 -2.4441e-09 -2.1651e-09
4.3568e-09 4.1591e-09 -2.4477e-09 -2.1826e-09
4.3606e-09 4.1607e-09 -2.4638e-09 -2.1931e-09
4.3518e-09 4.1593e-09 -2.4515e-09 -2.1838e-09
4.3785e-09 4.1622e-09 -2.4727e-09 -2.1918e-09
4.3675e-09 4.1763e-09 -2.4657e-09 -2.1762e-09
4.3803e-09 4.1812e-09 -2.4586e-09 -2.1629e-09
4.3694e-09 4.1713e-09 -2.4727e-09 -2.1942e-09
4.3634e-09 4.1571e-09 -2.4606e-09 -2.1929e-09
4.3624e-09 4.1702e-09 -2.4192e-09 -2.1555e-09
4.3614e-09 4.1516e-09 -2.4279e-09 -2.1578e-09
4.3562e-09 4.1559e-09 -2.4605e-09 -2.1788e-09
4.3525e-09 4.1502e-09 -2.4479e-09 -2.1549e-09
4.3421e-09  4.152e-09 -2.4584e-09 -2.1635e-09
 4.359e-09 4.1597e-09 -2.4582e-09 -2.1778e-09
4.3548e-09 4.1609e-09 -2.4578e-09 -2.1596e-09
4.3553e-09  4.153e-09 -2.443e-09 -2.1594e-09
4.3547e-09 4.1407e-09 -2.439e-09 -2.1775e-09
4.3402e-09 4.1314e-09 -2.4491e-09 -2.135e-09
 4.342e-09 4.1476e-09 -2.436e-09 -2.1768e-09
4.3544e-09 4.1315e-09 -2.4235e-09 -2.1671e-09
4.3471e-09 4.1481e-09 -2.4375e-09 -2.1526e-09
4.3545e-09 4.1551e-09 -2.4462e-09 -2.1583e-09
4.3548e-09 4.1604e-09 -2.4275e-09 -2.1628e-09
4.3365e-09 4.1706e-09 -2.4441e-09 -2.1646e-09
4.3457e-09 4.1608e-09 -2.4424e-09 -2.1623e-09
4.3496e-09  4.154e-09 -2.4458e-09 -2.1714e-09
4.3604e-09 4.1645e-09 -2.4618e-09 -2.1745e-09
4.3616e-09 4.1527e-09 -2.446e-09 -2.1763e-09
4.3507e-09 4.1651e-09 -2.461e-09 -2.176e-09
4.3441e-09 4.1582e-09 -2.4517e-09 -2.1727e-09
4.3525e-09 4.1557e-09 -2.4591e-09 -2.1956e-09
4.3515e-09 4.1664e-09 -2.4754e-09 -2.2031e-09
4.3486e-09 4.1656e-09 -2.4699e-09 -2.1792e-09
 4.358e-09 4.1638e-09 -2.4721e-09 -2.1793e-09
4.3529e-09 4.1824e-09 -2.4524e-09 -2.162e-09
4.3596e-09 4.1515e-09 -2.4719e-09 -2.1918e-09
4.3608e-09 4.1624e-09 -2.451e-09 -2.1602e-09
4.3571e-09 4.1645e-09 -2.4667e-09 -2.1878e-09
4.3579e-09 4.1649e-09 -2.4732e-09 -2.1903e-09
4.3631e-09 4.1602e-09 -2.4745e-09 -2.1843e-09
4.3732e-09 4.1651e-09 -2.4737e-09 -2.1789e-09
4.3587e-09  4.152e-09 -2.443e-09 -2.1863e-09
4.3531e-09 4.1493e-09 -2.4723e-09 -2.1829e-09
4.3692e-09 4.1704e-09 -2.462e-09 -2.2196e-09
4.3657e-09 4.1617e-09 -2.4854e-09 -2.1861e-09
 4.362e-09 4.1706e-09 -2.5001e-09 -2.2028e-09
4.3556e-09 4.1599e-09 -2.4847e-09 -2.1999e-09
4.3488e-09 4.1619e-09 -2.4748e-09 -2.198e-09
4.3565e-09 4.1611e-09 -2.4824e-09 -2.1913e-09
4.3714e-09 4.1784e-09 -2.4752e-09 -2.195e-09
4.3587e-09 4.1841e-09 -2.4842e-09   -2.2e-09
4.3776e-09 4.1966e-09 -2.4687e-09 -2.2045e-09
4.3656e-09 4.1683e-09 -2.4537e-09 -2.1809e-09
4.3639e-09 4.1557e-09 -2.4901e-09 -2.1997e-09
4.3739e-09 4.1608e-09 -2.4604e-09 -2.1694e-09
4.3754e-09 4.1709e-09 -2.4639e-09 -2.193e-09
4.3853e-09 4.1709e-09 -2.4754e-09 -2.1858e-09
 4.356e-09 4.1612e-09 -2.4713e-09 -2.1897e-09
4.3703e-09 4.1804e-09 -2.4705e-09 -2.1723e-09
4.3708e-09 4.1677e-09 -2.4528e-09 -2.1731e-09
4.3659e-09 4.1572e-09 -2.4768e-09 -2.1937e-09
4.3594e-09 4.1759e-09 -2.4724e-09 -2.195e-09
4.3856e-09 4.1596e-09 -2.4703e-09 -2.1999e-09
4.3716e-09 4.1527e-09 -2.4706e-09 -2.1876e-09
4.3769e-09 4.1568e-09 -2.4636e-09 -2.1682e-09
 4.359e-09 4.1675e-09 -2.4701e-09 -2.164e-09
4.3809e-09 4.1682e-09 -2.4554e-09 -2.1795e-09
4.3568e-09 4.1709e-09 -2.4817e-09 -2.2091e-09
4.3631e-09 4.1741e-09 -2.4826e-09 -2.1939e-09
4.3574e-09 4.1662e-09 -2.4947e-09 -2.2027e-09
4.3749e-09  4.189e-09 -2.488e-09 -2.2086e-09
4.3781e-09 4.1905e-09 -2.4934e-09 -2.2074e-09
4.3775e-09 4.1838e-09 -2.4895e-09 -2.1988e-09
4.3781e-09 4.1823e-09 -2.4862e-09 -2.2137e-09
 4.377e-09 4.1816e-09 -2.4877e-09 -2.214e-09
4.3836e-09 4.1738e-09 -2.4968e-09 -2.2159e-09
4.3877e-09 4.1639e-09 -2.4634e-09 -2.187e-09
4.3698e-09 4.1735e-09 -2.473e-09 -2.2033e-09
4.3737e-09 4.1822e-09 -2.4592e-09 -2.1854e-09
4.3761e-09 4.1853e-09 -2.4599e-09 -2.1846e-09
4.3854e-09 4.1754e-09 -2.4708e-09 -2.1999e-09
4.3698e-09 4.1812e-09 -2.4839e-09 -2.2011e-09
4.3724e-09 4.1767e-09 -2.4848e-09 -2.1993e-09
4.3806e-09 4.1848e-09 -2.4825e-09 -2.219e-09
4.3615e-09 4.1686e-09 -2.4913e-09 -2.1892e-09
4.3723e-09 4.1634e-09 -2.4704e-09 -2.2023e-09
4.3747e-09 4.1686e-09 -2.4832e-09 -2.191e-09
 4.382e-09 4.1652e-09 -2.4942e-09 -2.2192e-09
4.3612e-09 4.1666e-09 -2.4611e-09 -2.2069e-09
4.3779e-09 4.1805e-09 -2.4869e-09 -2.2051e-09
4.3817e-09 4.1831e-09 -2.4757e-09 -2.1827e-09
4.3788e-09 4.1787e-09 -2.4817e-09 -2.213e-09
4.3773e-09 4.1689e-09 -2.4939e-09 -2.1975e-09
4.3797e-09 4.1563e-09 -2.449e-09 -2.1658e-09
4.3744e-09 4.1899e-09 -2.4629e-09 -2.1879e-09
4.3653e-09 4.1797e-09 -2.4727e-09 -2.1897e-09
4.3594e-09 4.1741e-09 -2.4666e-09 -2.1691e-09
4.3863e-09 4.1715e-09 -2.4835e-09 -2.1899e-09
4.3753e-09 4.1754e-09 -2.4565e-09 -2.1894e-09
4.3792e-09 4.1868e-09 -2.4788e-09 -2.1932e-09
4.3654e-09 4.1759e-09 -2.4764e-09 -2.1863e-09
 4.359e-09 4.1693e-09 -2.4725e-09 -2.1848e-09
4.3559e-09 4.1658e-09 -2.4677e-09 -2.1954e-09
4.3677e-09 4.1643e-09 -2.4659e-09 -2.1811e-09
4.3547e-09 4.1763e-09 -2.491e-09 -2.2035e-09
4.3803e-09 4.1652e-09 -2.4713e-09 -2.1908e-09
4.3689e-09  4.168e-09 -2.4678e-09 -2.1576e-09
4.3633e-09 4.1779e-09 -2.4437e-09 -2.1642e-09
4.3639e-09 4.1599e-09 -2.4402e-09 -2.1588e-09
4.3763e-09 4.1692e-09 -2.4399e-09 -2.1611e-09
4.3569e-09 4.1424e-09 -2.4329e-09 -2.1626e-09
4.3477e-09 4.1661e-09 -2.4609e-09 -2.1747e-09
4.3561e-09 4.1592e-09 -2.474e-09 -2.1708e-09
4.3574e-09 4.1695e-09 -2.4533e-09 -2.1804e-09
4.3771e-09 4.1728e-09 -2.4581e-09 -2.183e-09
4.3467e-09 4.1727e-09 -2.4659e-09 -2.1718e-09
4.3683e-09 4.1677e-09 -2.447e-09 -2.1652e-09
4.3647e-09 4.1699e-09 -2.4559e-09 -2.1892e-09
4.3633e-09 4.1836e-09 -2.4502e-09 -2.1553e-09
4.3651e-09 4.1663e-09 -2.4248e-09 -2.1384e-09
4.3669e-09 4.1745e-09 -2.4391e-09 -2.163e-09
4.3681e-09 4.1665e-09 -2.4584e-09 -2.1667e-09
4.3816e-09 4.1672e-09 -2.4497e-09 -2.1679e-09
4.3672e-09 4.1781e-09 -2.4637e-09 -2.1809e-09
4.3672e-09 4.1795e-09 -2.4497e-09 -2.1645e-09
4.3911e-09 4.1906e-09 -2.4609e-09 -2.1641e-09
4.3624e-09 4.1743e-09 -2.4809e-09 -2.1889e-09
4.3735e-09 4.1731e-09 -2.4486e-09 -2.1519e-09
4.3774e-09 4.1725e-09 -2.4425e-09 -2.1686e-09
4.3917e-09 4.1778e-09 -2.4587e-09 -2.1668e-09
4.3572e-09 4.1685e-09 -2.4377e-09 -2.1542e-09
4.3726e-09 4.1798e-09 -2.4348e-09 -2.1314e-09
4.3722e-09 4.1845e-09 -2.4641e-09 -2.1677e-09
4.3762e-09  4.176e-09 -2.4561e-09 -2.1489e-09
4.3686e-09 4.1571e-09 -2.4487e-09 -2.1575e-09
4.3554e-09 4.1558e-09 -2.4353e-09 -2.153e-09
4.3557e-09 4.1721e-09 -2.4666e-09 -2.1672e-09
4.3906e-09 4.1786e-09 -2.4598e-09 -2.1592e-09
4.3842e-09 4.1768e-09 -2.4278e-09 -2.1366e-09
  4.36e-09 4.1674e-09 -2.4539e-09 -2.1611e-09
4.3654e-09 4.1639e-09 -2.4679e-09 -2.1742e-09
4.3655e-09 4.1553e-09 -2.4401e-09 -2.1376e-09
4.3527e-09 4.1652e-09 -2.4239e-09 -2.1434e-09
4.3532e-09 4.1556e-09 -2.4408e-09 -2.1637e-09
4.3405e-09 4.1654e-09 -2.4375e-09 -2.1625e-09
4.3494e-09 4.1445e-09 -2.4269e-09 -2.1554e-09
 4.354e-09 4.1569e-09 -2.4274e-09 -2.1321e-09
4.3414e-09 4.1394e-09 -2.4279e-09 -2.1492e-09
 4.356e-09 4.1617e-09 -2.4391e-09 -2.1818e-09
4.3602e-09 4.1632e-09 -2.4511e-09 -2.1624e-09
  4.37e-09 4.1589e-09 -2.4407e-09 -2.1448e-09
4.3642e-09  4.156e-09 -2.4413e-09 -2.1624e-09
4.3634e-09 4.1659e-09 -2.448e-09 -2.1668e-09
4.3635e-09 4.1687e-09 -2.4691e-09 -2.1759e-09
4.3751e-09 4.1746e-09 -2.4448e-09 -2.1522e-09
4.3499e-09 4.1805e-09 -2.4699e-09 -2.187e-09
4.3551e-09 4.1715e-09 -2.4678e-09 -2.1694e-09
4.3705e-09 4.1762e-09 -2.4647e-09 -2.1797e-09
4.3553e-09 4.1472e-09 -2.464e-09 -2.1866e-09
4.3834e-09  4.183e-09 -2.4549e-09 -2.1618e-09
4.3673e-09 4.1738e-09 -2.4706e-09 -2.1714e-09
4.3628e-09 4.1762e-09 -2.4476e-09 -2.187e-09
 4.376e-09 4.1688e-09 -2.4546e-09 -2.1559e-09
 4.374e-09 4.1689e-09 -2.4632e-09 -2.1797e-09
4.3636e-09 4.1609e-09 -2.4854e-09 -2.1826e-09
4.3655e-09 4.1637e-09 -2.4523e-09 -2.1725e-09
4.3633e-09 4.1671e-09 -2.4636e-09 -2.1862e-09
4.3646e-09 4.1597e-09 -2.4504e-09 -2.162e-09
 4.361e-09 4.1617e-09 -2.4667e-09 -2.1671e-09
4.3744e-09 4.1542e-09 -2.457e-09 -2.1844e-09
4.3508e-09 4.1525e-09 -2.4364e-09 -2.171e-09
4.3663e-09 4.1673e-09 -2.4539e-09 -2.1877e-09
4.3826e-09 4.1741e-09 -2.4414e-09 -2.1499e-09
4.3746e-09 4.1838e-09 -2.4512e-09 -2.1702e-09
4.3719e-09 4.1689e-09 -2.4294e-09 -2.1569e-09
4.3555e-09 4.1883e-09 -2.4478e-09 -2.1667e-09
4.3649e-09 4.1718e-09 -2.4678e-09 -2.1614e-09
4.3573e-09 4.1614e-09 -2.4582e-09 -2.1645e-09
4.3596e-09 4.1609e-09 -2.4215e-09 -2.1373e-09
4.3565e-09 4.1712e-09 -2.4479e-09 -2.1387e-09
 4.361e-09 4.1521e-09 -2.4361e-09 -2.1431e-09
4.3516e-09  4.152e-09 -2.4198e-09 -2.1416e-09
4.3373e-09 4.1477e-09 -2.4408e-09 -2.155e-09
4.3331e-09 4.1429e-09 -2.4439e-09 -2.167e-09
4.3474e-09 4.1295e-09 -2.4506e-09 -2.1756e-09
 4.342e-09 4.1364e-09 -2.4393e-09 -2.1407e-09
4.3509e-09 4.1581e-09 -2.4366e-09 -2.1426e-09
4.3475e-09 4.1449e-09 -2.4237e-09 -2.143e-09
4.3543e-09 4.1488e-09 -2.4169e-09 -2.1581e-09
4.3585e-09  4.164e-09 -2.4336e-09 -2.1654e-09
4.3466e-09 4.1535e-09 -2.4883e-09 -2.205e-09
4.3496e-09  4.144e-09 -2.4667e-09 -2.1955e-09
4.3599e-09 4.1599e-09 -2.4441e-09 -2.166e-09
4.3469e-09 4.1571e-09 -2.4596e-09 -2.162e-09
4.3555e-09  4.172e-09 -2.4699e-09 -2.1669e-09
4.3596e-09 4.1632e-09 -2.475e-09 -2.1815e-09
4.3604e-09 4.1718e-09 -2.4559e-09 -2.1742e-09
4.3589e-09 4.1668e-09 -2.4779e-09 -2.1901e-09
4.3591e-09 4.1638e-09 -2.4674e-09 -2.1793e-09
4.3655e-09 4.1539e-09 -2.4626e-09 -2.1762e-09
4.3642e-09 4.1685e-09 -2.4549e-09 -2.1631e-09
4.3556e-09 4.1624e-09 -2.4291e-09 -2.1511e-09
4.3587e-09 4.1706e-09 -2.463e-09 -2.1717e-09
4.3771e-09 4.1713e-09 -2.4626e-09 -2.1618e-09
4.3334e-09 4.1441e-09 -2.4726e-09 -2.1831e-09
4.3453e-09  4.169e-09 -2.4393e-09 -2.1643e-09
4.3676e-09 4.1602e-09 -2.4428e-09 -2.1474e-09
4.3657e-09 4.1539e-09 -2.4639e-09 -2.179e-09
4.3635e-09 4.1478e-09 -2.4619e-09 -2.1635e-09
4.3577e-09 4.1622e-09 -2.4465e-09 -2.1617e-09
4.3472e-09 4.1478e-09 -2.4412e-09 -2.154e-09
4.3472e-09 4.1612e-09 -2.4353e-09 -2.149e-09
4.3417e-09 4.1535e-09 -2.4365e-09 -2.1535e-09
4.3496e-09 4.1559e-09 -2.4308e-09 -2.1577e-09
4.3464e-09  4.136e-09 -2.4291e-09 -2.1429e-09
4.3463e-09 4.1574e-09 -2.4367e-09 -2.167e-09
4.3433e-09 4.1475e-09 -2.4438e-09 -2.1594e-09
4.3444e-09  4.145e-09 -2.4317e-09 -2.1776e-09
4.3541e-09 4.1549e-09 -2.4621e-09 -2.1666e-09
4.3515e-09 4.1495e-09 -2.4326e-09 -2.1611e-09
4.3584e-09 4.1456e-09 -2.4405e-09 -2.1555e-09
4.3376e-09 4.1438e-09 -2.4298e-09 -2.1767e-09
 4.342e-09 4.1543e-09 -2.456e-09 -2.1725e-09
4.3428e-09 4.1462e-09 -2.4536e-09 -2.1642e-09
4.3401e-09  4.146e-09 -2.4495e-09 -2.1716e-09
4.3536e-09 4.1611e-09 -2.4492e-09 -2.1773e-09
4.3535e-09 4.1551e-09 -2.4174e-09 -2.1367e-09
4.3474e-09 4.1411e-09 -2.4441e-09 -2.1737e-09
 4.358e-09 4.1395e-09 -2.4523e-09 -2.1594e-09
4.3445e-09 4.1191e-09 -2.4203e-09 -2.152e-09
 4.338e-09 4.1434e-09 -2.4529e-09 -2.1726e-09
4.3426e-09 4.1538e-09 -2.4346e-09 -2.1546e-09
4.3546e-09 4.1646e-09 -2.443e-09 -2.1722e-09
4.3626e-09 4.1519e-09 -2.4542e-09 -2.1663e-09
4.3418e-09 4.1541e-09 -2.4582e-09 -2.1704e-09
4.3525e-09 4.1625e-09 -2.4648e-09 -2.1587e-09
4.3283e-09 4.1515e-09 -2.412e-09 -2.1695e-09
4.3437e-09 4.1477e-09 -2.4361e-09 -2.1342e-09
4.3353e-09 4.1476e-09 -2.4244e-09 -2.1464e-09
4.3399e-09 4.1405e-09 -2.4277e-09 -2.1391e-09
 4.351e-09 4.1245e-09 -2.4497e-09 -2.163e-09
4.3679e-09 4.1635e-09 -2.4528e-09 -2.1845e-09
4.3457e-09  4.149e-09 -2.4475e-09 -2.1807e-09
4.3553e-09 4.1581e-09 -2.4549e-09 -2.1724e-09
4.3552e-09 4.1639e-09 -2.4424e-09 -2.167e-09
4.3374e-09 4.1428e-09 -2.4504e-09 -2.1821e-09
4.3581e-09  4.151e-09 -2.4818e-09 -2.191e-09
4.3565e-09 4.1411e-09 -2.4201e-09 -2.1296e-09
4.3454e-09 4.1435e-09 -2.4392e-09 -2.1865e-09
4.3358e-09 4.1457e-09 -2.4737e-09 -2.1793e-09
4.3392e-09 4.1367e-09 -2.4388e-09 -2.1753e-09
4.3308e-09 4.1304e-09 -2.4274e-09 -2.1567e-09
4.3399e-09 4.1395e-09 -2.4231e-09 -2.1593e-09
4.3433e-09  4.158e-09 -2.4533e-09 -2.1494e-09
4.3326e-09 4.1317e-09 -2.4484e-09 -2.1725e-09
4.3455e-09 4.1373e-09 -2.4313e-09 -2.1484e-09
  4.34e-09 4.1301e-09 -2.4412e-09 -2.1569e-09
4.3389e-09 4.1264e-09 -2.3994e-09 -2.1286e-09
4.3381e-09 4.1346e-09 -2.4538e-09 -2.1435e-09
4.3391e-09 4.1385e-09 -2.4302e-09 -2.156e-09
  4.35e-09 4.1483e-09 -2.4475e-09 -2.1703e-09
4.3393e-09 4.1536e-09 -2.4364e-09 -2.1462e-09
4.3476e-09 4.1467e-09 -2.4443e-09 -2.1678e-09
4.3407e-09 4.1482e-09 -2.4517e-09 -2.1663e-09
4.3441e-09 4.1548e-09 -2.4334e-09 -2.1619e-09
4.3513e-09 4.1657e-09 -2.4572e-09 -2.1689e-09
4.3658e-09 4.1599e-09 -2.449e-09 -2.1948e-09
4.3451e-09 4.1763e-09 -2.483e-09 -2.1762e-09
4.3502e-09 4.1539e-09 -2.4539e-09 -2.1821e-09
 4.349e-09  4.152e-09 -2.4597e-09 -2.1748e-09
4.3621e-09 4.1591e-09 -2.448e-09 -2.1799e-09
4.3565e-09 4.1673e-09 -2.4417e-09 -2.1773e-09
4.3395e-09 4.1414e-09 -2.466e-09 -2.1892e-09
4.3646e-09 4.1458e-09 -2.4665e-09 -2.1725e-09
4.3403e-09 4.1407e-09 -2.4589e-09 -2.1783e-09
4.3468e-09 4.1398e-09 -2.452e-09 -2.1813e-09
 4.338e-09  4.152e-09 -2.4656e-09 -2.1798e-09
4.3578e-09 4.1412e-09  -2.43e-09 -2.1771e-09
4.3526e-09 4.1231e-09 -2.4246e-09 -2.1635e-09
4.3329e-09  4.145e-09 -2.4581e-09 -2.1925e-09
4.3416e-09 4.1471e-09 -2.4441e-09 -2.166e-09
4.3397e-09  4.147e-09 -2.4563e-09 -2.1695e-09
 4.328e-09 4.1245e-09 -2.4487e-09 -2.1503e-09
 4.322e-09   4.14e-09 -2.4644e-09 -2.1728e-09
4.3272e-09 4.1276e-09 -2.4555e-09 -2.178e-09
4.3414e-09 4.1251e-09 -2.4437e-09 -2.1795e-09
4.3405e-09 4.1466e-09 -2.4445e-09 -2.1416e-09
 4.353e-09 4.1542e-09 -2.4728e-09 -2.1688e-09
4.3509e-09 4.1497e-09 -2.4652e-09 -2.1712e-09
4.3504e-09 4.1575e-09 -2.4514e-09 -2.1452e-09
4.3461e-09 4.1462e-09 -2.4332e-09 -2.1674e-09
 4.337e-09 4.1344e-09 -2.4462e-09 -2.1606e-09
4.3374e-09 4.1456e-09 -2.4601e-09 -2.1744e-09
4.3396e-09 4.1361e-09 -2.4364e-09 -2.1706e-09
4.3375e-09 4.1345e-09 -2.4411e-09 -2.152e-09
4.3405e-09 4.1317e-09 -2.4564e-09 -2.183e-09
4.3476e-09 4.1404e-09 -2.4457e-09 -2.1737e-09
4.3353e-09  4.139e-09 -2.4537e-09 -2.1666e-09
4.3447e-09 4.1359e-09 -2.4411e-09 -2.1628e-09
4.3484e-09 4.1463e-09 -2.4542e-09 -2.146e-09
4.3462e-09 4.1316e-09 -2.4414e-09 -2.1635e-09
4.3384e-09 4.1251e-09 -2.412e-09 -2.1438e-09
4.3281e-09 4.1295e-09 -2.4207e-09 -2.1486e-09
4.3259e-09 4.1238e-09 -2.418e-09 -2.1498e-09
4.3098e-09 4.1272e-09 -2.4273e-09 -2.1552e-09
4.3315e-09 4.1216e-09 -2.4372e-09 -2.1652e-09
4.3272e-09 4.1333e-09 -2.4465e-09 -2.1757e-09
  4.34e-09 4.1315e-09 -2.4424e-09 -2.1575e-09
4.3304e-09 4.1312e-09 -2.449e-09 -2.1637e-09
4.3434e-09 4.1247e-09 -2.4475e-09 -2.1667e-09
4.3377e-09 4.1369e-09 -2.4201e-09 -2.1563e-09
4.3395e-09 4.1133e-09 -2.4328e-09 -2.1511e-09
4.3258e-09 4.1348e-09 -2.4142e-09 -2.1415e-09
4.3385e-09 4.1352e-09 -2.4314e-09 -2.145e-09
4.3314e-09 4.1211e-09 -2.426e-09 -2.1513e-09
 4.333e-09 4.1273e-09 -2.4306e-09 -2.1384e-09
4.3354e-09 4.1202e-09 -2.4375e-09 -2.1718e-09
4.3291e-09 4.1186e-09 -2.4265e-09 -2.1365e-09
4.3223e-09 4.1288e-09 -2.4506e-09 -2.1654e-09
4.3453e-09 4.1226e-09 -2.4184e-09 -2.132e-09
  4.31e-09 4.1229e-09 -2.4036e-09 -2.1188e-09
4.3132e-09 4.1136e-09 -2.4177e-09 -2.1367e-09
4.3248e-09 4.1233e-09 -2.412e-09 -2.1414e-09
4.3332e-09 4.1235e-09 -2.4208e-09 -2.1575e-09
4.3231e-09 4.1248e-09 -2.3929e-09 -2.1352e-09
4.3109e-09 4.1314e-09 -2.4544e-09 -2.1661e-09
4.3231e-09 4.1217e-09 -2.4076e-09 -2.1306e-09
 4.337e-09 4.1342e-09 -2.438e-09 -2.1592e-09
4.3324e-09  4.135e-09 -2.4277e-09 -2.1486e-09
4.3474e-09 4.1346e-09 -2.4306e-09 -2.1477e-09
4.3334e-09  4.135e-09 -2.4316e-09 -2.1643e-09
4.3259e-09 4.1257e-09 -2.437e-09 -2.1789e-09
4.3336e-09 4.1348e-09 -2.4395e-09 -2.1536e-09
4.3364e-09 4.1482e-09 -2.4516e-09 -2.1429e-09
4.3332e-09 4.1219e-09 -2.422e-09 -2.1461e-09
 4.336e-09 4.1466e-09 -2.4164e-09 -2.1396e-09
4.3197e-09 4.1281e-09 -2.4438e-09 -2.1492e-09
4.3345e-09 4.1334e-09 -2.4217e-09 -2.1633e-09
4.3274e-09 4.1319e-09 -2.4266e-09 -2.1237e-09
4.3258e-09 4.1125e-09 -2.4081e-09 -2.1252e-09
4.3302e-09 4.1362e-09 -2.4214e-09 -2.1642e-09
4.3313e-09 4.1369e-09 -2.4131e-09 -2.1204e-09
4.3365e-09 4.1379e-09 -2.4084e-09 -2.1301e-09
4.3348e-09 4.1181e-09 -2.4058e-09 -2.1337e-09
4.3216e-09 4.1144e-09 -2.409e-09 -2.1326e-09
4.3232e-09 4.1312e-09 -2.4112e-09 -2.121e-09
4.3392e-09 4.1216e-09 -2.4022e-09 -2.1219e-09
4.3155e-09 4.1291e-09 -2.4231e-09 -2.1406e-09
4.3283e-09 4.1347e-09 -2.4035e-09 -2.1292e-09
4.3365e-09 4.1222e-09 -2.4234e-09 -2.1404e-09
4.3338e-09 4.1258e-09 -2.4248e-09 -2.1428e-09
4.3244e-09 4.1362e-09 -2.416e-09 -2.1396e-09
4.3217e-09 4.1338e-09 -2.4151e-09 -2.1325e-09
4.3326e-09 4.1447e-09 -2.4139e-09 -2.1374e-09
4.3286e-09 4.1239e-09 -2.4392e-09 -2.165e-09
 4.346e-09 4.1498e-09 -2.4369e-09 -2.1538e-09
4.3391e-09 4.1537e-09 -2.4388e-09 -2.1681e-09
4.3339e-09 4.1188e-09 -2.4224e-09 -2.1384e-09
 4.321e-09 4.1367e-09 -2.4339e-09 -2.1761e-09
4.3469e-09 4.1317e-09 -2.4203e-09 -2.1491e-09
4.3322e-09 4.1382e-09 -2.4262e-09 -2.1339e-09
4.3283e-09 4.1304e-09 -2.4231e-09 -2.1277e-09
4.3431e-09 4.1443e-09 -2.4169e-09 -2.1564e-09
4.3506e-09 4.1352e-09 -2.4322e-09 -2.1683e-09
 4.345e-09 4.1611e-09 -2.4113e-09  -2.14e-09
4.3507e-09 4.1478e-09 -2.4249e-09 -2.1431e-09
4.3385e-09 4.1329e-09 -2.4307e-09 -2.1625e-09
4.3492e-09 4.1407e-09 -2.4353e-09 -2.1581e-09
4.3497e-09 4.1453e-09 -2.4265e-09 -2.136e-09
4.3409e-09 4.1641e-09 -2.435e-09 -2.1528e-09
4.3538e-09 4.1447e-09 -2.4347e-09 -2.1501e-09
4.3318e-09 4.1514e-09 -2.4476e-09 -2.1619e-09
4.3452e-09 4.1572e-09 -2.4485e-09 -2.1527e-09
4.3467e-09  4.155e-09 -2.4409e-09 -2.1495e-09
4.3334e-09 4.1482e-09 -2.4418e-09 -2.1538e-09
4.3467e-09 4.1535e-09 -2.4452e-09 -2.1503e-09
4.3501e-09 4.1583e-09 -2.4217e-09 -2.146e-09
4.3437e-09 4.1348e-09 -2.4151e-09 -2.1278e-09
4.3556e-09 4.1467e-09 -2.4089e-09 -2.1252e-09
4.3522e-09 4.1539e-09 -2.4277e-09 -2.1499e-09
4.3553e-09 4.1349e-09 -2.3986e-09 -2.1186e-09
4.3416e-09 4.1407e-09 -2.4268e-09 -2.1344e-09
4.3477e-09 4.1385e-09 -2.4101e-09 -2.1381e-09
