  Measurement Number     Measurement type
                  17               PQPUND

      Measurement ID                     
       739688.759038                     

          First Bias          Second Bias                Steps           Repetition
                 2.8                 -2.7                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
        0.05   1.1716e-06   1.1943e-06
     0.16224   1.5448e-06   1.6055e-06
     0.27449   2.1118e-06   2.1853e-06
     0.38673   2.8775e-06   3.0489e-06
     0.49898    3.949e-06   4.1652e-06
     0.61122    5.281e-06   5.4859e-06
     0.72347   6.8098e-06   7.0516e-06
     0.83571   8.5804e-06   8.8797e-06
     0.94796   1.0639e-05    1.092e-05
      1.0602   1.2958e-05   1.3282e-05
      1.1724   1.5674e-05   1.5997e-05
      1.2847   1.8844e-05   1.9104e-05
      1.3969   2.2491e-05   2.2789e-05
      1.5092   2.6867e-05   2.7205e-05
      1.6214   3.2096e-05   3.2496e-05
      1.7337    3.857e-05   3.9177e-05
      1.8459    4.694e-05   4.7718e-05
      1.9582    5.818e-05   5.9179e-05
      2.0704   7.3873e-05   7.5383e-05
      2.1827   9.7681e-05    9.938e-05
      2.2949   0.00011395   0.00011395
      2.4071   0.00011395   0.00011395
      2.5194   0.00011395   0.00011395
      2.6316   0.00011395   0.00011395
      2.7439   0.00011395   0.00011395
      2.7439   0.00011395   0.00011395
      2.6316   0.00011395   0.00011395
      2.5194   0.00011395   0.00011395
      2.4071   0.00011395   0.00011395
      2.2949   0.00010059   0.00010162
      2.1827   7.5748e-05   7.6268e-05
      2.0704   5.8927e-05   5.9377e-05
      1.9582   4.6912e-05   4.7293e-05
      1.8459     3.81e-05   3.8417e-05
      1.7337   3.1299e-05   3.1517e-05
      1.6214   2.5803e-05   2.6036e-05
      1.5092   2.1311e-05   2.1472e-05
      1.3969   1.7556e-05   1.7717e-05
      1.2847   1.4349e-05   1.4498e-05
      1.1724   1.1621e-05   1.1722e-05
      1.0602   9.1923e-06   9.3194e-06
     0.94796   7.1221e-06   7.1841e-06
     0.83571   5.2664e-06   5.3557e-06
     0.72347   3.6604e-06   3.7469e-06
     0.61122    2.294e-06   2.3656e-06
     0.49898   1.1792e-06   1.1972e-06
     0.38673   2.7479e-07   3.2045e-07
     0.27449   -3.432e-07  -3.4129e-07
     0.16224  -7.8257e-07  -7.8255e-07
        0.05  -1.0569e-06  -1.0556e-06
   -0.062245  -1.3026e-06  -1.2207e-06
    -0.17449  -1.7129e-06  -1.5306e-06
    -0.28673  -2.2733e-06  -2.0246e-06
    -0.39898   -3.034e-06  -2.5803e-06
    -0.51122  -3.9624e-06  -3.3572e-06
    -0.62347  -5.0799e-06  -4.3176e-06
    -0.73571  -6.4036e-06  -5.4752e-06
    -0.84796  -7.9439e-06  -6.8018e-06
     -0.9602  -9.7128e-06  -8.3938e-06
     -1.0724    -1.17e-05  -1.0199e-05
     -1.1847  -1.4022e-05  -1.2279e-05
     -1.2969  -1.6649e-05  -1.4674e-05
     -1.4092  -1.9649e-05  -1.7491e-05
     -1.5214  -2.3292e-05   -2.079e-05
     -1.6337  -2.7396e-05  -2.4683e-05
     -1.7459  -3.2607e-05  -2.9446e-05
     -1.8582  -3.8956e-05  -3.5222e-05
     -1.9704   -4.726e-05  -4.2639e-05
     -2.0827  -5.8212e-05  -5.2348e-05
     -2.1949  -7.2627e-05  -6.5257e-05
     -2.3071  -9.2236e-05  -8.3546e-05
     -2.4194  -0.00011292  -0.00010871
     -2.5316  -0.00011292  -0.00011292
     -2.6439  -0.00011292  -0.00011292
     -2.6439  -0.00011292  -0.00011292
     -2.5316  -0.00010985  -0.00010809
     -2.4194  -8.3266e-05  -8.2267e-05
     -2.3071  -6.4403e-05  -6.3844e-05
     -2.1949  -5.1241e-05   -5.054e-05
     -2.0827  -4.1297e-05  -4.0922e-05
     -1.9704  -3.3702e-05  -3.3414e-05
     -1.8582  -2.7734e-05  -2.7504e-05
     -1.7459  -2.2891e-05  -2.2766e-05
     -1.6337   -1.896e-05   -1.887e-05
     -1.5214  -1.5653e-05  -1.5519e-05
     -1.4092  -1.2803e-05  -1.2735e-05
     -1.2969  -1.0357e-05  -1.0357e-05
     -1.1847  -8.2995e-06  -8.2427e-06
     -1.0724  -6.4868e-06  -6.4446e-06
     -0.9602  -4.9042e-06  -4.8826e-06
    -0.84796  -3.5046e-06  -3.5096e-06
    -0.73571  -2.3905e-06  -2.3902e-06
    -0.62347  -1.3908e-06  -1.4438e-06
    -0.51122  -6.4159e-07  -6.3718e-07
    -0.39898  -2.6814e-08  -5.1857e-08
    -0.28673   4.3434e-07   4.0857e-07
    -0.17449   7.5052e-07   7.3059e-07
   -0.062245   9.7744e-07    1.001e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
  -0.0061224    -4.23e-07  -4.9685e-07
     0.10612    6.267e-07    6.367e-07
     0.21837   1.0052e-06   1.0419e-06
     0.33061   1.5406e-06    1.659e-06
     0.44286   2.3822e-06   2.5488e-06
      0.5551   3.4485e-06   3.6481e-06
     0.66735   4.7843e-06   4.9898e-06
     0.77959   6.2973e-06    6.595e-06
     0.89184   8.1215e-06    8.368e-06
      1.0041   1.0157e-05   1.0485e-05
      1.1163   1.2488e-05   1.2846e-05
      1.2286   1.5239e-05    1.561e-05
      1.3408   1.8406e-05   1.8712e-05
      1.4531    2.211e-05   2.2437e-05
      1.5653   2.6509e-05   2.6883e-05
      1.6776   3.1784e-05   3.2215e-05
      1.7898   3.8342e-05   3.8998e-05
       1.902   4.6885e-05   4.7621e-05
      2.0143   5.8243e-05   5.9307e-05
      2.1265   7.4189e-05   7.5796e-05
      2.2388   9.8532e-05   0.00010021
       2.351   0.00011395   0.00011395
      2.4633   0.00011395   0.00011395
      2.5755   0.00011395   0.00011395
      2.6878   0.00011395   0.00011395
         2.8   0.00011395   0.00011395
      2.6878   0.00011395   0.00011395
      2.5755   0.00011395   0.00011395
      2.4633   0.00011395   0.00011395
       2.351   0.00011395   0.00011395
      2.2388   9.9642e-05   0.00010083
      2.1265   7.5142e-05   7.5807e-05
      2.0143   5.8711e-05   5.9213e-05
       1.902   4.6921e-05   4.7368e-05
      1.7898   3.8271e-05   3.8586e-05
      1.6776   3.1521e-05   3.1756e-05
      1.5653   2.6121e-05   2.6278e-05
      1.4531   2.1656e-05   2.1814e-05
      1.3408   1.7928e-05   1.8084e-05
      1.2286   1.4767e-05   1.4892e-05
      1.1163   1.2041e-05   1.2162e-05
      1.0041   9.6527e-06   9.7595e-06
     0.89184   7.5556e-06   7.6423e-06
     0.77959   5.7385e-06    5.825e-06
     0.66735   4.1664e-06    4.221e-06
      0.5551   2.7939e-06    2.848e-06
     0.44286   1.6651e-06   1.7254e-06
     0.33061   7.8755e-07   8.2731e-07
     0.21837   1.8667e-07   1.7873e-07
     0.10612  -2.4806e-07  -2.3802e-07
  -0.0061224  -4.8931e-07   4.1621e-07
    -0.11837  -7.6595e-07  -6.6855e-07
    -0.23061    -1.19e-06  -1.0092e-06
    -0.34286  -1.7227e-06  -1.4639e-06
     -0.4551  -2.5295e-06  -2.0652e-06
    -0.56735   -3.424e-06  -2.8335e-06
    -0.67959  -4.5606e-06  -3.8076e-06
    -0.79184  -5.8822e-06  -4.9475e-06
    -0.90408  -7.4249e-06  -6.3291e-06
     -1.0163  -9.2053e-06  -7.9252e-06
     -1.1286  -1.1234e-05  -9.7197e-06
     -1.2408  -1.3547e-05  -1.1857e-05
     -1.3531  -1.6149e-05  -1.4273e-05
     -1.4653  -1.9252e-05   -1.707e-05
     -1.5776  -2.2888e-05  -2.0386e-05
     -1.6898  -2.7045e-05  -2.4357e-05
      -1.802  -3.2293e-05  -2.9132e-05
     -1.9143  -3.8752e-05  -3.5005e-05
     -2.0265   -4.712e-05  -4.2541e-05
     -2.1388  -5.8269e-05  -5.2369e-05
      -2.251  -7.2934e-05  -6.5475e-05
     -2.3633  -9.2783e-05  -8.4113e-05
     -2.4755  -0.00011292  -0.00010979
     -2.5878  -0.00011292  -0.00011292
        -2.7  -0.00011292  -0.00011292
     -2.5878  -0.00011292  -0.00011292
     -2.4755   -0.0001089  -0.00010701
     -2.3633  -8.2733e-05  -8.1719e-05
      -2.251  -6.4149e-05  -6.3506e-05
     -2.1388  -5.1208e-05  -5.0597e-05
     -2.0265  -4.1408e-05  -4.1058e-05
     -1.9143  -3.3912e-05  -3.3666e-05
      -1.802  -2.8077e-05  -2.7835e-05
     -1.6898  -2.3203e-05  -2.3151e-05
     -1.5776  -1.9354e-05  -1.9179e-05
     -1.4653  -1.6026e-05  -1.5961e-05
     -1.3531  -1.3253e-05  -1.3171e-05
     -1.2408  -1.0846e-05  -1.0807e-05
     -1.1286  -8.7577e-06  -8.6882e-06
     -1.0163  -6.9446e-06  -6.9503e-06
    -0.90408  -5.3783e-06  -5.3683e-06
    -0.79184  -4.0569e-06  -4.0476e-06
    -0.67959  -2.8848e-06  -2.9237e-06
    -0.56735  -1.9171e-06  -1.9553e-06
     -0.4551  -1.1676e-06  -1.1854e-06
    -0.34286   -5.645e-07  -5.8482e-07
    -0.23061  -1.0882e-07  -1.3735e-07
    -0.11837   1.9681e-07   2.1263e-07

                  QV        Points number                   98
     Voltage       Charge
        0.05  -2.2705e-12
     0.16224  -8.3385e-12
     0.27449   -1.569e-11
     0.38673  -3.2822e-11
     0.49898  -5.4442e-11
     0.61122   -7.493e-11
     0.72347  -9.9108e-11
     0.83571  -1.2904e-10
     0.94796  -1.5713e-10
