  Measurement Number     Measurement type
                   6               PQPUND

      Measurement ID                     
       739688.754830                     

          First Bias          Second Bias                Steps           Repetition
                 2.7                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
     -1.0888   2.8056e-12
     -1.1847  -6.2913e-13
     -1.2806  -4.0125e-12
     -1.3765  -7.4517e-12
     -1.4724  -1.1006e-11
     -1.5684  -1.4497e-11
     -1.6643  -1.7368e-11
     -1.7602   -1.956e-11
     -1.8561   -2.139e-11
      -1.952  -2.2702e-11
      -1.952  -2.2762e-11
     -1.8561  -2.2943e-11
     -1.7602  -2.2708e-11
     -1.6643  -2.2809e-11
     -1.5684   -2.279e-11
     -1.4724  -2.2578e-11
     -1.3765  -2.2733e-11
     -1.2806  -2.2587e-11
     -1.1847  -2.2732e-11
     -1.0888  -2.2629e-11
    -0.99286  -2.2665e-11
    -0.89694  -2.2745e-11
    -0.80102  -2.2688e-11
     -0.7051  -2.2768e-11
    -0.60918  -2.2839e-11
    -0.51327   -2.282e-11
    -0.41735   -2.307e-11
    -0.32143  -2.3051e-11
    -0.22551  -2.3201e-11
    -0.12959   -2.327e-11
   -0.033673  -2.3302e-11




