  Measurement Number     Measurement type
                   3               PQPUND

      Measurement ID                     
       739688.754594                     

          First Bias          Second Bias                Steps           Repetition
                 2.2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
    0.014286   3.7668e-06   2.9524e-06
         0.1   4.9521e-06   4.7454e-06
     0.18571   5.1645e-06   5.1119e-06
     0.27143   5.1649e-06   5.2849e-06
     0.35714   5.3045e-06   5.1974e-06
     0.44286   5.2402e-06   5.2179e-06
     0.52857   5.2658e-06   5.2056e-06
     0.61429   5.2572e-06   5.2154e-06
         0.7   5.2672e-06   5.2149e-06
     0.78571   5.2075e-06   5.2637e-06
     0.87143   5.2787e-06   5.2029e-06
     0.95714   5.3035e-06   5.3061e-06
      1.0429   5.3657e-06    5.266e-06
      1.1286   5.4442e-06   5.2997e-06
      1.2143   5.4347e-06   5.2985e-06
         1.3   5.3594e-06   5.3052e-06
      1.3857   5.4167e-06   5.3018e-06
      1.4714   5.3986e-06   5.2533e-06
      1.5571   5.3772e-06   5.2642e-06
      1.6429   5.3672e-06   5.2775e-06
      1.7286   5.4849e-06   5.2689e-06
      1.8143   5.4484e-06   5.3364e-06
         1.9   5.4456e-06   5.3518e-06
      1.9857   5.4224e-06   5.3736e-06
      2.0714   5.5347e-06   5.3164e-06
      2.1571   5.6056e-06   5.4603e-06
      2.1571  -3.6631e-06  -3.6649e-06
      2.0714  -5.2235e-06  -5.2507e-06
      1.9857  -5.6091e-06  -5.6692e-06
         1.9  -5.7917e-06  -5.7635e-06
      1.8143   -5.741e-06  -5.8445e-06
      1.7286   -5.821e-06  -5.7936e-06
      1.6429  -5.8329e-06  -5.7794e-06
      1.5571    -5.88e-06    -5.84e-06
      1.4714  -5.8096e-06  -5.8324e-06
      1.3857  -5.8586e-06  -5.8438e-06
         1.3  -5.8132e-06  -5.8347e-06
      1.2143  -5.7617e-06  -5.8367e-06
      1.1286  -5.8304e-06  -5.8578e-06
      1.0429  -5.8003e-06  -5.7954e-06
     0.95714  -5.7939e-06  -5.8123e-06
     0.87143  -5.8161e-06  -5.7923e-06
     0.78571  -5.7626e-06  -5.7873e-06
         0.7  -5.8104e-06  -5.8339e-06
     0.61429  -5.8514e-06  -5.7925e-06
     0.52857  -5.8298e-06  -5.7614e-06
     0.44286  -5.7885e-06  -5.8207e-06
     0.35714  -5.8152e-06  -5.8346e-06
     0.27143  -5.7673e-06  -5.8721e-06
     0.18571  -5.8179e-06  -5.8158e-06
         0.1  -5.8315e-06  -5.7934e-06
    0.014286  -5.8233e-06  -5.8296e-06
   -0.071429   -5.776e-06  -3.6676e-06
    -0.15714  -5.8145e-06  -5.1204e-06
    -0.24286  -5.8299e-06  -5.5501e-06
    -0.32857  -5.8632e-06  -5.6174e-06
    -0.41429  -5.9126e-06  -5.7866e-06
        -0.5  -5.8998e-06  -5.7525e-06
    -0.58571  -5.8995e-06  -5.6965e-06
    -0.67143  -5.8157e-06  -5.7689e-06
    -0.75714  -5.8711e-06   -5.755e-06
    -0.84286  -5.9416e-06  -5.8009e-06
    -0.92857  -5.8851e-06  -5.7432e-06
     -1.0143  -5.9485e-06  -5.7521e-06
        -1.1  -6.0438e-06  -5.8954e-06
     -1.1857  -6.1471e-06  -5.8692e-06
     -1.2714  -6.1629e-06  -5.8878e-06
     -1.3571   -6.125e-06   -5.912e-06
     -1.4429  -6.1415e-06  -5.9128e-06
     -1.5286  -6.1612e-06  -5.9868e-06
     -1.6143  -6.1604e-06  -5.9119e-06
        -1.7  -6.1469e-06  -5.9297e-06
     -1.7857  -6.1424e-06  -5.9571e-06
     -1.8714   -6.054e-06  -5.9209e-06
     -1.9571  -6.0931e-06  -5.9784e-06
     -1.9571   2.7795e-06   2.9007e-06
     -1.8714   4.5702e-06   4.5685e-06
     -1.7857   4.9683e-06   5.0066e-06
        -1.7   5.0679e-06   5.0921e-06
     -1.6143   5.0676e-06   5.1456e-06
     -1.5286   5.0803e-06   5.1144e-06
     -1.4429   5.0535e-06   5.1013e-06
     -1.3571   5.1169e-06   5.2268e-06
     -1.2714   5.0991e-06   5.1268e-06
     -1.1857   5.1048e-06    5.225e-06
        -1.1    5.189e-06   5.1253e-06
     -1.0143    5.259e-06   5.3166e-06
    -0.92857   5.2571e-06   5.2791e-06
    -0.84286   5.2453e-06   5.2959e-06
    -0.75714   5.3009e-06   5.2466e-06
    -0.67143   5.3014e-06   5.2785e-06
    -0.58571   5.2984e-06   5.2789e-06
        -0.5   5.2985e-06   5.3036e-06
    -0.41429   5.2726e-06   5.3092e-06
    -0.32857   5.2909e-06   5.2685e-06
    -0.24286   5.2859e-06   5.3031e-06
    -0.15714   5.3083e-06   5.3085e-06
   -0.071429   5.2972e-06   5.3411e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
   -0.028571  -2.0929e-06  -2.5602e-06
    0.057143   1.2404e-06   8.5613e-07
