  Measurement Number     Measurement type
                   8               PQPUND

      Measurement ID                     
       739688.755072                     

          First Bias          Second Bias                Steps           Repetition
                 2.7                 -2.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
         0.1   5.9405e-06    3.674e-06
     0.20612   6.4627e-06   5.9846e-06
     0.31224   6.5635e-06   6.4685e-06
     0.41837    6.605e-06   6.5724e-06
     0.52449   6.6242e-06   6.5883e-06
     0.63061   6.6538e-06   6.6102e-06
     0.73673   6.6748e-06   6.6102e-06
     0.84286   6.6951e-06   6.6055e-06
     0.94898   6.7482e-06   6.6286e-06
      1.0551   6.7755e-06   6.6258e-06
      1.1612   6.8329e-06   6.6406e-06
      1.2673   6.8709e-06   6.6302e-06
      1.3735   6.9542e-06    6.648e-06
      1.4796   6.9959e-06   6.6533e-06
      1.5857   7.0671e-06   6.6806e-06
      1.6918   7.0735e-06   6.6573e-06
       1.798   7.1528e-06   6.6957e-06
      1.9041   7.2569e-06   6.6953e-06
      2.0102   7.4194e-06   6.6876e-06
      2.1163    7.629e-06   6.7287e-06
      2.2224   7.6318e-06   6.6923e-06
      2.3286   7.6197e-06   6.7358e-06
      2.4347   7.4373e-06   6.7164e-06
      2.5408   7.2857e-06   6.7657e-06
      2.6469   7.1294e-06   6.8026e-06
      2.6469  -3.8419e-06  -3.9008e-06
      2.5408  -5.7683e-06  -5.7895e-06
      2.4347  -6.2771e-06   -6.291e-06
      2.3286  -6.4177e-06   -6.427e-06
      2.2224  -6.4752e-06  -6.4812e-06
      2.1163  -6.5141e-06  -6.5277e-06
      2.0102  -6.5172e-06  -6.5131e-06
      1.9041  -6.5387e-06  -6.5376e-06
       1.798   -6.527e-06  -6.5258e-06
      1.6918   -6.551e-06  -6.5501e-06
      1.5857  -6.5411e-06  -6.5418e-06
      1.4796   -6.556e-06  -6.5497e-06
      1.3735  -6.5582e-06  -6.5534e-06
      1.2673  -6.5565e-06  -6.5534e-06
      1.1612   -6.576e-06  -6.5677e-06
      1.0551  -6.5625e-06  -6.5694e-06
     0.94898  -6.5987e-06  -6.5878e-06
     0.84286  -6.5718e-06   -6.566e-06
     0.73673  -6.6045e-06  -6.5921e-06
     0.63061  -6.5975e-06  -6.5833e-06
     0.52449  -6.6266e-06  -6.6206e-06
     0.41837  -6.6325e-06  -6.6206e-06
     0.31224  -6.6395e-06  -6.6302e-06
     0.20612  -6.6838e-06  -6.6553e-06
         0.1  -6.7044e-06  -6.6757e-06
  -0.0061224  -6.6882e-06  -3.9835e-06
    -0.11224  -6.7296e-06  -5.8127e-06
    -0.21837  -6.8153e-06  -6.3109e-06
    -0.32449  -6.9101e-06  -6.4499e-06
    -0.43061  -7.0472e-06  -6.5091e-06
    -0.53673  -7.1316e-06  -6.5173e-06
    -0.64286  -7.2225e-06  -6.5285e-06
    -0.74898  -7.2356e-06  -6.5308e-06
     -0.8551  -7.2248e-06  -6.5396e-06
    -0.96122  -7.1275e-06  -6.5367e-06
     -1.0673  -7.0494e-06  -6.5407e-06
     -1.1735  -7.0107e-06  -6.5642e-06
     -1.2796  -6.9799e-06  -6.5551e-06
     -1.3857  -7.0347e-06  -6.5832e-06
     -1.4918  -7.0144e-06  -6.5543e-06
      -1.598  -7.0091e-06  -6.5908e-06
     -1.7041  -6.9238e-06  -6.5718e-06
     -1.8102  -6.8784e-06  -6.6001e-06
     -1.9163  -6.8378e-06  -6.5982e-06
     -2.0224  -6.8065e-06  -6.6042e-06
     -2.1286  -6.8097e-06   -6.607e-06
     -2.2347  -6.7879e-06   -6.604e-06
     -2.3408  -6.7752e-06  -6.6224e-06
     -2.4469  -6.7586e-06  -6.6237e-06
     -2.4469   3.6198e-06   3.6364e-06
     -2.3408   5.9542e-06   5.9657e-06
     -2.2347    6.456e-06   6.4528e-06
     -2.1286   6.5484e-06   6.5517e-06
     -2.0224   6.5715e-06   6.5776e-06
     -1.9163   6.5776e-06   6.5848e-06
     -1.8102    6.583e-06   6.5838e-06
     -1.7041   6.5872e-06   6.5948e-06
      -1.598   6.5938e-06   6.6015e-06
     -1.4918   6.5874e-06   6.5865e-06
     -1.3857    6.601e-06   6.6001e-06
     -1.2796   6.5943e-06   6.5933e-06
     -1.1735   6.6097e-06   6.6155e-06
     -1.0673    6.591e-06   6.5941e-06
    -0.96122   6.6067e-06   6.6058e-06
     -0.8551   6.6052e-06   6.6055e-06
    -0.74898    6.622e-06    6.618e-06
    -0.64286   6.6051e-06   6.6036e-06
    -0.53673   6.6224e-06   6.6217e-06
    -0.43061   6.6351e-06   6.6262e-06
    -0.32449   6.6206e-06   6.6226e-06
    -0.21837   6.6432e-06   6.6358e-06
    -0.11224   6.6232e-06   6.6272e-06
  -0.0061224   6.6517e-06   6.6511e-06
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
    0.046939   1.9693e-06  -3.0219e-06
     0.15306   2.5536e-06   1.4643e-06
     0.25918   2.7735e-06   2.5556e-06
     0.36531   2.8151e-06   2.7647e-06
     0.47143   2.8418e-06    2.809e-06
     0.57755   2.8555e-06   2.8294e-06
     0.68367   2.8609e-06   2.8104e-06
      0.7898   2.8858e-06   2.8386e-06
     0.89592   2.8938e-06   2.8353e-06
       1.002   2.9436e-06   2.8562e-06
      1.1082   2.9448e-06    2.842e-06
      1.2143    2.992e-06   2.8639e-06
      1.3204   3.0305e-06   2.8559e-06
      1.4265   3.0718e-06   2.8704e-06
      1.5327   3.1301e-06    2.878e-06
      1.6388   3.1301e-06   2.8691e-06
      1.7449   3.1761e-06   2.8886e-06
       1.851    3.223e-06   2.8902e-06
      1.9571   3.3463e-06   2.9022e-06
      2.0633   3.4969e-06   2.9015e-06
      2.1694   3.5868e-06   2.9215e-06
      2.2755   3.5836e-06   2.9237e-06
      2.3816    3.521e-06   2.9306e-06
      2.4878   3.3854e-06   2.9348e-06
      2.5939    3.273e-06   2.9704e-06
         2.7   3.2377e-06   3.0629e-06
      2.5939  -1.4753e-06  -1.4946e-06
      2.4878  -2.4435e-06  -2.4557e-06
      2.3816  -2.7212e-06  -2.7221e-06
      2.2755   -2.811e-06  -2.8164e-06
      2.1694    -2.84e-06  -2.8461e-06
      2.0633  -2.8605e-06  -2.8584e-06
      1.9571  -2.8742e-06  -2.8767e-06
       1.851  -2.8794e-06  -2.8823e-06
      1.7449  -2.8898e-06   -2.892e-06
      1.6388  -2.8983e-06  -2.9043e-06
      1.5327  -2.8998e-06   -2.894e-06
      1.4265   -2.912e-06   -2.923e-06
      1.3204  -2.9096e-06  -2.9098e-06
      1.2143  -2.9076e-06  -2.9079e-06
      1.1082  -2.9223e-06  -2.9223e-06
       1.002  -2.9197e-06  -2.9107e-06
     0.89592  -2.9363e-06  -2.9423e-06
      0.7898  -2.9281e-06  -2.9251e-06
     0.68367  -2.9505e-06  -2.9475e-06
     0.57755  -2.9541e-06  -2.9535e-06
     0.47143  -2.9614e-06  -2.9551e-06
     0.36531  -2.9777e-06   -2.966e-06
     0.25918  -2.9856e-06  -2.9722e-06
     0.15306  -3.0089e-06  -2.9903e-06
    0.046939  -2.9955e-06   2.8777e-06
   -0.059184  -3.0204e-06  -1.5964e-06
    -0.16531  -3.0622e-06  -2.5066e-06
    -0.27143    -3.13e-06  -2.7897e-06
    -0.37755   -3.196e-06  -2.8533e-06
    -0.48367  -3.2958e-06  -2.8862e-06
     -0.5898  -3.3694e-06  -2.9092e-06
    -0.69592  -3.3929e-06  -2.8892e-06
    -0.80204  -3.4204e-06  -2.9174e-06
    -0.90816  -3.3719e-06  -2.8995e-06
     -1.0143  -3.3122e-06  -2.9242e-06
     -1.1204  -3.2359e-06  -2.9241e-06
     -1.2265  -3.2096e-06  -2.9275e-06
     -1.3327  -3.2327e-06  -2.9291e-06
     -1.4388  -3.2489e-06  -2.9263e-06
     -1.5449  -3.2497e-06  -2.9392e-06
      -1.651   -3.224e-06  -2.9505e-06
     -1.7571   -3.168e-06  -2.9479e-06
     -1.8633  -3.1405e-06  -2.9589e-06
     -1.9694  -3.1193e-06   -2.959e-06
     -2.0755  -3.1175e-06  -2.9694e-06
     -2.1816  -3.1248e-06  -2.9763e-06
     -2.2878  -3.1038e-06  -2.9713e-06
     -2.3939  -3.1113e-06  -2.9936e-06
        -2.5  -3.0997e-06  -3.0167e-06
     -2.3939   1.4359e-06   1.4486e-06
     -2.2878    2.542e-06   2.5567e-06
     -2.1816   2.7583e-06   2.7584e-06
