  Measurement Number     Measurement type
                   7               PQPUND

      Measurement ID                     
       739688.751825                     

          First Bias          Second Bias                Steps           Repetition
                 3.5                 -3.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-06                1e-06                1e-06                1e-06

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0   7.2534e-05   3.8384e-05
     0.14286   7.9071e-05   5.2741e-05
     0.28571   8.7162e-05   6.4463e-05
     0.42857   9.5498e-05    7.806e-05
     0.57143   0.00010197   9.5923e-05
     0.71429   0.00010823   0.00012068
     0.85714   0.00011404   0.00015739
           1   0.00011733   0.00020755
      1.1429   0.00012056   0.00027476
      1.2857   0.00012425   0.00036699
      1.4286   0.00012691   0.00048016
      1.5714   0.00013117   0.00060843
      1.7143   0.00013402    0.0007459
      1.8571   0.00013549   0.00088719
           2   0.00013989    0.0010328
      2.1429    0.0001472    0.0011766
      2.2857   0.00016138    0.0013215
      2.4286   0.00016744    0.0014668
      2.5714   0.00016123    0.0016128
      2.7143    0.0018792    0.0017542
      2.8571    0.0019539    0.0018926
           3     0.002134    0.0020182
      3.1429    0.0023015    0.0021442
      3.2857    0.0025583    0.0023546
      3.4286    0.0027747    0.0025699
      3.4286    0.0027049      0.00251
      3.2857     0.002454    0.0022456
      3.1429    0.0022069    0.0020152
           3    0.0019842    0.0018173
      2.8571    0.0017897    0.0016479
      2.7143    0.0016268    0.0014952
      2.5714    0.0014715    0.0013459
      2.4286    0.0013208    0.0011994
      2.2857    0.0011715    0.0010515
      2.1429    0.0010236   0.00090662
           2   0.00087719   0.00076193
      1.8571   0.00072959   0.00061905
      1.7143    0.0005853   0.00048229
      1.5714   0.00044563   0.00035389
      1.4286   0.00031407   0.00023981
      1.2857   0.00019607   0.00014377
      1.1429   9.7052e-05   6.6658e-05
           1   2.3226e-05   9.3984e-06
     0.85714  -2.8654e-05  -3.3184e-05
     0.71429  -6.3633e-05  -6.3794e-05
     0.57143  -8.7231e-05  -8.6827e-05
     0.42857  -0.00010323  -0.00010337
     0.28571  -0.00011559  -0.00011545
     0.14286  -0.00012282  -0.00012234
           0  -0.00013023  -0.00012809
    -0.14286  -0.00013289  -0.00019767
    -0.28571  -0.00014287  -0.00038465
    -0.42857  -0.00015984  -0.00056361
    -0.57143  -0.00017784  -0.00073709
    -0.71429   -0.0001994  -0.00091232
    -0.85714  -0.00022317   -0.0010838
          -1  -0.00025528    -0.001257
     -1.1429  -0.00029798   -0.0014284
     -1.2857  -0.00035789   -0.0015981
     -1.4286  -0.00043031   -0.0017685
     -1.5714  -0.00051249   -0.0019353
     -1.7143  -0.00060006   -0.0021041
     -1.8571  -0.00069489   -0.0022697
          -2  -0.00079868   -0.0024352
     -2.1429  -0.00092653   -0.0025989
     -2.2857   -0.0010929   -0.0027636
     -2.4286   -0.0013962    -0.002924
     -2.5714  -0.00074045   -0.0030844
     -2.7143  -0.00068493    -0.003243
     -2.8571  -0.00068976   -0.0033986
          -3  -0.00054156   -0.0035542
     -3.1429  -0.00048606    -0.003704
     -3.2857  -0.00021378   -0.0038558
     -3.4286   -0.0009508    -0.003992
     -3.4286   -0.0038996   -0.0038567
     -3.2857    -0.003745   -0.0036909
     -3.1429   -0.0035838   -0.0035284
          -3   -0.0034242   -0.0033684
     -2.8571   -0.0032643   -0.0032107
     -2.7143    -0.003103    -0.003053
     -2.5714   -0.0029394    -0.002893
     -2.4286   -0.0027749   -0.0027312
     -2.2857    -0.002611   -0.0025688
     -2.1429   -0.0024447   -0.0024072
          -2     -0.00228   -0.0022453
     -1.8571   -0.0021152   -0.0020825
     -1.7143   -0.0019491   -0.0019205
     -1.5714    -0.001783   -0.0017571
     -1.4286   -0.0016162   -0.0015925
     -1.2857   -0.0014483   -0.0014283
     -1.1429   -0.0012804   -0.0012632
          -1   -0.0011116   -0.0010963
    -0.85714  -0.00094068  -0.00092837
    -0.71429  -0.00077054  -0.00076174
    -0.57143  -0.00059781  -0.00059272
    -0.42857  -0.00042658  -0.00042321
    -0.28571  -0.00025574   -0.0002535
    -0.14286  -8.3287e-05   -8.413e-05
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
   -0.071429  -4.4063e-05  -6.1508e-05
    0.071429   6.0601e-06  -2.3016e-05
     0.21429   1.5134e-05  -1.2666e-05
     0.35714   2.2229e-05   1.4882e-06
         0.5   3.0383e-05   1.7741e-05
     0.64286   3.6216e-05   3.8753e-05
     0.78571   4.1987e-05   7.1642e-05
     0.92857   4.5925e-05   0.00011449
      1.0714   4.8754e-05   0.00017751
      1.2143   5.1737e-05   0.00026087
      1.3571   5.5417e-05   0.00036775
         1.5    5.886e-05   0.00049039
      1.6429   6.3223e-05   0.00062653
      1.7857   6.5432e-05    0.0007655
      1.9286   6.7606e-05   0.00091119
      2.0714   7.4067e-05    0.0010567
      2.2143   8.5246e-05    0.0012003
      2.3571   9.7916e-05    0.0013455
         2.5   9.8571e-05    0.0014905
      2.6429   0.00046303    0.0016379
      2.7857    0.0018342    0.0017754
      2.9286    0.0020016    0.0019079
      3.0714    0.0021745     0.002029
      3.2143    0.0023849    0.0022024
      3.3571    0.0026175    0.0024259
         3.5    0.0028507      0.00265
      3.3571    0.0026218    0.0024204
      3.2143    0.0023758    0.0021742
      3.0714    0.0021403    0.0019606
      2.9286    0.0019302    0.0017796
      2.7857    0.0017571     0.001621
      2.6429    0.0015985    0.0014686
         2.5    0.0014451    0.0013218
      2.3571    0.0012949    0.0011747
      2.2143    0.0011468    0.0010275
      2.0714   0.00099947   0.00088395
      1.9286    0.0008509   0.00073981
      1.7857   0.00070624    0.0005999
      1.6429   0.00056516   0.00046786
         1.5   0.00042885   0.00034787
      1.3571   0.00030484   0.00024507
      1.2143   0.00019857   0.00016187
      1.0714   0.00011588   9.8892e-05
     0.92857   5.6762e-05   5.1005e-05
     0.78571   1.8486e-05   1.6207e-05
     0.64286  -9.1888e-06    -9.83e-06
         0.5   -2.901e-05  -2.7002e-05
     0.35714  -4.1192e-05  -4.0432e-05
     0.21429  -4.9367e-05  -4.8182e-05
    0.071429  -5.6078e-05  -5.5033e-05
   -0.071429  -5.9027e-05  -4.2899e-05
    -0.21429  -6.5585e-05  -0.00024638
    -0.35714  -8.0109e-05  -0.00042764
        -0.5  -0.00010016  -0.00060362
    -0.64286  -0.00012073  -0.00077648
    -0.78571  -0.00014516  -0.00095123
    -0.92857  -0.00017277    -0.001123
     -1.0714  -0.00021047   -0.0012955
     -1.2143  -0.00026353   -0.0014672
     -1.3571  -0.00033224   -0.0016356
        -1.5  -0.00041277   -0.0018041
     -1.6429  -0.00049945   -0.0019719
     -1.7857  -0.00059324   -0.0021392
     -1.9286  -0.00068981   -0.0023041
     -2.0714  -0.00080829   -0.0024693
     -2.2143   -0.0009527   -0.0026321
     -2.3571   -0.0012006   -0.0027955
        -2.5  -0.00080055   -0.0029559
     -2.6429  -0.00063844   -0.0031135
     -2.7857   -0.0006558   -0.0032716
     -2.9286  -0.00056247   -0.0034263
