  Measurement Number     Measurement type
                   8               PQPUND

      Measurement ID                     
       739688.751912                     

          First Bias          Second Bias                Steps           Repetition
                 3.5                 -3.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    Voltages     CurrentP     CurrentC
           0   4.9151e-06   4.3561e-06
     0.14286   0.00017613   1.5224e-05
     0.28571   0.00034802   2.5277e-05
     0.42857   0.00051941   3.5308e-05
     0.57143   0.00069193   4.8846e-05
     0.71429   0.00086505   6.5477e-05
     0.85714    0.0010382     8.61e-05
           1     0.001212   0.00011191
      1.1429    0.0013836   0.00014081
      1.2857    0.0015556   0.00017883
      1.4286    0.0017255   0.00022369
      1.5714    0.0018953   0.00028078
      1.7143    0.0020634   0.00035047
      1.8571    0.0022303   0.00043339
           2    0.0023974   0.00052821
      2.1429    0.0025623     0.000637
      2.2857    0.0027253   0.00075176
      2.4286    0.0028858   0.00087411
      2.5714    0.0030423   0.00099642
      2.7143    0.0031968    0.0011224
      2.8571    0.0033492    0.0012444
           3    0.0034801    0.0013634
      3.1429    0.0035097     0.001465
      3.2857    0.0026122    0.0015276
      3.4286    0.0021244    0.0026586
      3.4286    0.0016669    0.0024796
      3.2857    0.0016038    0.0024293
      3.1429    0.0015151    0.0023331
           3    0.0013614    0.0021427
      2.8571     0.001229    0.0019411
      2.7143    0.0010996    0.0017382
      2.5714   0.00097572     0.001538
      2.4286   0.00085238    0.0013414
      2.2857   0.00073089    0.0011587
      2.1429   0.00061547     0.000986
           2   0.00050779   0.00083215
      1.8571   0.00041022   0.00069256
      1.7143    0.0003273   0.00056905
      1.5714   0.00025798    0.0004569
      1.4286   0.00020028   0.00035991
      1.2857   0.00015448   0.00027751
      1.1429   0.00011769   0.00020849
           1   8.6737e-05   0.00015242
     0.85714   6.1475e-05   0.00010838
     0.71429   4.0047e-05   7.1149e-05
     0.57143   2.3421e-05   4.2554e-05
     0.42857   1.0403e-05   2.1477e-05
     0.28571   -5.259e-07   5.1172e-06
     0.14286  -9.4829e-06  -7.4053e-06
           0   -1.751e-05  -1.7102e-05
    -0.14286  -2.7187e-05  -1.0933e-05
    -0.28571  -4.1027e-05  -1.3434e-05
    -0.42857  -5.8637e-05   -1.526e-05
    -0.57143  -8.2075e-05  -1.5383e-05
    -0.71429  -0.00011165  -1.5242e-05
    -0.85714    -0.000147  -1.5058e-05
          -1  -0.00019101  -1.5501e-05
     -1.1429  -0.00024264  -1.6096e-05
     -1.2857  -0.00030611  -1.6005e-05
     -1.4286  -0.00037804  -1.5726e-05
     -1.5714  -0.00045878  -1.6529e-05
     -1.7143  -0.00055276  -1.6213e-05
     -1.8571  -0.00066382  -1.6916e-05
          -2  -0.00087618  -1.7537e-05
     -2.1429   -0.0011011  -1.7958e-05
     -2.2857   -0.0013079  -1.8586e-05
     -2.4286   -0.0010183  -1.8531e-05
     -2.5714   -0.0010356  -2.0073e-05
     -2.7143  -0.00067915  -2.0602e-05
     -2.8571  -0.00068107  -2.1065e-05
          -3  -0.00070594  -2.2024e-05
     -3.1429  -0.00052998  -2.4352e-05
     -3.2857   -0.0002951  -2.8404e-05
     -3.4286  -0.00014656  -9.5081e-05
     -3.4286  -1.3441e-05   -0.0019982
     -3.2857  -4.8253e-06   -5.102e-06
     -3.1429   1.4919e-08   1.2631e-06
          -3   2.6835e-06   3.2466e-06
     -2.8571   3.6689e-06   4.4474e-06
     -2.7143   5.5228e-06   5.8866e-06
     -2.5714   6.6093e-06   6.7229e-06
     -2.4286   6.5445e-06   7.9356e-06
     -2.2857   7.6408e-06   7.8624e-06
     -2.1429   8.2178e-06   8.9879e-06
          -2   9.3545e-06   9.1287e-06
     -1.8571   9.4479e-06   9.8535e-06
     -1.7143   9.5748e-06   1.0374e-05
     -1.5714    1.043e-05   1.0376e-05
     -1.4286   9.8717e-06   1.0209e-05
     -1.2857   1.0882e-05   1.1314e-05
     -1.1429   1.0643e-05   1.1025e-05
          -1    1.076e-05   1.1418e-05
    -0.85714   1.1089e-05   1.1042e-05
    -0.71429   1.0998e-05    1.211e-05
    -0.57143    1.144e-05    1.159e-05
    -0.42857   1.1491e-05    1.187e-05
    -0.28571   1.2343e-05   1.2342e-05
    -0.14286   1.2903e-05   1.2853e-05
             Leak IV        Points number                   98
    Voltages     CurrentP     CurrentC
   -0.071429  -9.0506e-05  -1.2197e-05
    0.071429   8.5861e-05   1.9426e-06
     0.21429   0.00025679   1.1781e-05
     0.35714   0.00042801   2.1505e-05
         0.5   0.00060005   3.3027e-05
     0.64286   0.00077344   4.7895e-05
     0.78571   0.00094645   6.7017e-05
     0.92857    0.0011189   8.9588e-05
      1.0714    0.0012917   0.00011769
      1.2143    0.0014635   0.00015048
      1.3571    0.0016352   0.00019183
         1.5     0.001805   0.00024299
      1.6429    0.0019749   0.00030519
      1.7857    0.0021412   0.00038277
      1.9286    0.0023086   0.00047224
      2.0714    0.0024742   0.00057335
      2.2143    0.0026384   0.00068657
      2.3571    0.0027997   0.00080531
         2.5    0.0029589   0.00092719
      2.6429    0.0031136    0.0010529
      2.7857    0.0032666    0.0011778
      2.9286    0.0034093    0.0012986
      3.0714    0.0035324    0.0014072
      3.2143    0.0027445    0.0014941
      3.3571    0.0022672    0.0015342
         3.5    0.0019702    0.0025908
      3.3571    0.0015267    0.0023969
      3.2143    0.0016521    0.0024101
      3.0714    0.0014363    0.0022441
      2.9286    0.0012999    0.0020488
      2.7857    0.0011691    0.0018437
      2.6429    0.0010448    0.0016429
         2.5   0.00091998    0.0014422
      2.3571   0.00079782    0.0012536
      2.2143   0.00067787    0.0010762
      2.0714   0.00056609   0.00091165
      1.9286   0.00046417   0.00076499
      1.7857   0.00037359   0.00063444
      1.6429    0.0002977   0.00051794
         1.5   0.00023392   0.00041279
      1.3571   0.00018402   0.00032288
      1.2143   0.00014195   0.00024772
      1.0714   0.00010926   0.00018674
     0.92857   8.1307e-05   0.00013641
     0.78571    5.905e-05   9.7312e-05
     0.64286   3.8961e-05    6.356e-05
         0.5   2.5045e-05   3.9141e-05
     0.35714   1.2861e-05   2.0663e-05
     0.21429   3.7512e-06   6.9933e-06
    0.071429  -4.6301e-06  -3.9931e-06
   -0.071429  -1.2744e-05   3.2361e-06
    -0.21429  -2.4341e-05  -4.2308e-06
    -0.35714  -3.9866e-05  -5.9153e-06
        -0.5  -6.0268e-05  -6.5279e-06
    -0.64286   -8.624e-05  -6.9419e-06
    -0.78571  -0.00011938  -6.2212e-06
    -0.92857  -0.00015794  -6.6276e-06
     -1.0714  -0.00020678   -7.075e-06
     -1.2143  -0.00026417  -7.3001e-06
     -1.3571  -0.00033205  -7.1963e-06
        -1.5  -0.00040875  -7.5977e-06
     -1.6429  -0.00049697  -7.7859e-06
     -1.7857  -0.00059636  -8.0347e-06
     -1.9286   -0.0007698  -8.9323e-06
     -2.0714  -0.00098643  -8.9093e-06
     -2.2143   -0.0012162  -9.7219e-06
     -2.3571   -0.0012588  -9.8878e-06
        -2.5  -0.00096337  -1.0424e-05
     -2.6429  -0.00082328  -1.1676e-05
     -2.7857  -0.00066789  -1.1488e-05
     -2.9286  -0.00069169   -1.309e-05
     -3.0714  -0.00061285  -1.4453e-05
     -3.2143  -0.00033039  -1.8369e-05
     -3.3571  -0.00018594  -2.1959e-05
        -3.5   -0.0010824    -0.003737
     -3.3571  -1.5328e-05  -1.9412e-05
     -3.2143  -1.1108e-05  -1.0095e-05
     -3.0714    -6.73e-06  -5.8986e-06
     -2.9286  -5.8742e-06  -4.6483e-06
     -2.7857  -4.0154e-06  -3.8531e-06
     -2.6429  -2.6843e-06  -1.8271e-06
        -2.5  -2.1052e-06  -1.5079e-06
     -2.3571  -1.5553e-06  -5.1754e-07
