  Measurement Number     Measurement type
                  14               PQPUND

      Measurement ID                     
       739688.752742                     

          First Bias          Second Bias                Steps           Repetition
                   4                   -4                  100                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001               0.0001               0.0001               0.0001

                  IV        Points number                  198
    Voltages     CurrentP     CurrentC
           0  -6.7776e-07  -1.3065e-06
    0.080808  -8.9813e-07   7.4658e-06
     0.16162   -9.111e-07   1.6568e-05
     0.24242  -8.0314e-07   2.6458e-05
     0.32323  -9.2448e-07   3.6986e-05
     0.40404  -7.8021e-07   4.8922e-05
     0.48485  -1.1778e-07    6.224e-05
     0.56566  -4.9826e-08   7.6789e-05
     0.64646   1.7661e-07   9.3293e-05
     0.72727   4.0841e-07   0.00011061
     0.80808   1.9627e-06   0.00013073
     0.88889   2.3699e-06   0.00015139
      0.9697   2.6488e-06   0.00017448
      1.0505   3.4459e-06    0.0001992
      1.1313   4.0127e-06   0.00022566
      1.2121   4.4747e-06   0.00025571
      1.2929   5.3955e-06   0.00028807
      1.3737   5.9445e-06   0.00032244
      1.4545   6.2317e-06    0.0003612
      1.5354   7.4485e-06   0.00040336
      1.6162   8.1225e-06   0.00044923
       1.697   8.8049e-06   0.00049899
      1.7778   1.0137e-05   0.00055321
      1.8586   1.1232e-05   0.00061098
      1.9394   1.1918e-05   0.00067555
      2.0202   1.3021e-05   0.00074553
       2.101   1.4084e-05   0.00082222
      2.1818   1.7965e-05    0.0009039
      2.2626   2.0018e-05    0.0009928
      2.3434   2.3748e-05    0.0010887
      2.4242   2.5982e-05    0.0011927
      2.5051   3.1063e-05    0.0013049
      2.5859   3.4198e-05    0.0014219
      2.6667   4.1348e-05    0.0015487
      2.7475   5.3699e-05    0.0016779
      2.8283   6.7959e-05    0.0018193
      2.9091   9.2672e-05    0.0019685
      2.9899   0.00012516    0.0021221
      3.0707    0.0001638    0.0022797
      3.1515   0.00021044      0.00245
      3.2323   0.00024929    0.0026248
      3.3131    0.0025431    0.0032069
      3.3939    0.0023156     0.003347
      3.4747    0.0020507    0.0034555
      3.5556    0.0020178    0.0034319
      3.6364    0.0019399    0.0034274
      3.7172     0.002068    0.0034602
       3.798    0.0031749    0.0036081
      3.8788    0.0030415    0.0039875
      3.9596    0.0029003    0.0043636
      3.9596    0.0029085    0.0039984
      3.8788    0.0026949    0.0035959
       3.798    0.0025351    0.0036457
      3.7172    0.0024005    0.0034458
      3.6364    0.0038437    0.0032687
      3.5556    0.0038915    0.0031353
      3.4747    0.0036032    0.0029807
      3.3939    0.0032671    0.0028275
      3.3131    0.0030193    0.0026841
      3.2323     0.002796    0.0025451
      3.1515    0.0025795     0.002409
      3.0707    0.0023675    0.0022778
      2.9899    0.0021118     0.002148
      2.9091    0.0019078    0.0020203
      2.8283    0.0017567    0.0018966
      2.7475    0.0016215    0.0017782
      2.6667    0.0014958    0.0016616
      2.5859    0.0013763     0.001548
      2.5051    0.0012646    0.0014371
      2.4242    0.0011593    0.0013321
      2.3434    0.0010607    0.0012305
      2.2626   0.00096915    0.0011328
      2.1818    0.0008839    0.0010399
       2.101   0.00080436   0.00095172
      2.0202   0.00073174   0.00086973
      1.9394   0.00066326   0.00079163
      1.8586   0.00060114   0.00071885
      1.7778   0.00054411    0.0006515
       1.697   0.00049173    0.0005894
      1.6162   0.00044315   0.00053245
      1.5354   0.00039818   0.00047917
      1.4545   0.00035735    0.0004309
      1.3737   0.00031926   0.00038644
      1.2929   0.00028551   0.00034528
      1.2121   0.00025362   0.00030724
      1.1313   0.00022426   0.00027336
      1.0505   0.00019804   0.00024098
      0.9697   0.00017306   0.00021167
     0.88889   0.00014984   0.00018538
     0.80808   0.00012897   0.00015981
     0.72727   0.00010949   0.00013542
     0.64646   9.2098e-05   0.00011528
     0.56566   7.5353e-05   9.5767e-05
     0.48485   6.0714e-05   7.7811e-05
     0.40404   4.7459e-05   6.1754e-05
     0.32323   3.5487e-05   4.6324e-05
     0.24242   2.4978e-05   3.2716e-05
     0.16162   1.4941e-05   2.0381e-05
    0.080808   5.9754e-06   8.8128e-06
           0  -2.9135e-06  -2.5074e-06
   -0.080808  -1.4266e-05  -2.7524e-06
    -0.16162  -2.6493e-05  -2.8558e-06
    -0.24242  -3.9758e-05  -3.4707e-06
    -0.32323    -5.39e-05  -3.7578e-06
    -0.40404  -6.8809e-05  -4.0708e-06
    -0.48485  -8.5991e-05  -4.4038e-06
    -0.56566  -0.00010432  -4.9276e-06
    -0.64646  -0.00012439  -5.4822e-06
    -0.72727  -0.00014611  -5.6939e-06
    -0.80808   -0.0001693  -6.5409e-06
    -0.88889  -0.00019552  -7.3599e-06
     -0.9697  -0.00022338  -7.9424e-06
     -1.0505  -0.00025341  -8.4702e-06
     -1.1313  -0.00028707  -9.8628e-06
     -1.2121  -0.00032242  -1.0861e-05
     -1.2929  -0.00036142  -1.2118e-05
     -1.3737  -0.00040325  -1.3292e-05
     -1.4545  -0.00044764  -1.4483e-05
     -1.5354   -0.0004959  -1.5626e-05
     -1.6162   -0.0005474  -1.7143e-05
      -1.697  -0.00060312  -1.8993e-05
     -1.7778  -0.00066264  -2.0547e-05
     -1.8586  -0.00072569   -2.276e-05
     -1.9394   -0.0007933  -2.5079e-05
     -2.0202  -0.00086456  -2.7634e-05
      -2.101  -0.00093933   -3.024e-05
     -2.1818   -0.0010188  -3.3259e-05
     -2.2626   -0.0011107  -3.6809e-05
     -2.3434   -0.0013752  -4.0646e-05
     -2.4242   -0.0015602   -4.521e-05
     -2.5051   -0.0016903  -5.0357e-05
     -2.5859   -0.0016971  -5.5712e-05
     -2.6667   -0.0015543  -6.1975e-05
     -2.7475    -0.001511  -6.9792e-05
     -2.8283   -0.0015685  -7.9201e-05
     -2.9091   -0.0016397  -8.9837e-05
     -2.9899   -0.0017323   -0.0001025
     -3.0707   -0.0018135  -0.00011851
     -3.1515   -0.0019337  -0.00013731
     -3.2323   -0.0020439  -0.00016253
     -3.3131     -0.00203  -0.00019329
     -3.3939    -0.001793  -0.00024135
     -3.4747   -0.0012215   -0.0017511
     -3.5556   -0.0025148   -0.0024205
     -3.6364   -0.0023978   -0.0026931
     -3.7172    -0.002743    -0.003291
      -3.798   -0.0030453   -0.0035182
     -3.8788   -0.0049847   -0.0033493
     -3.9596   -0.0044063    -0.003476
     -3.9596   -0.0033798   -0.0034213
     -3.8788   -0.0032123   -0.0031021
      -3.798   -0.0029118   -0.0027915
     -3.7172    -0.002739   -0.0025865
     -3.6364   -0.0025516   -0.0026293
     -3.5556   -0.0023788   -0.0025277
     -3.4747   -0.0022476   -0.0022494
     -3.3939   -0.0021502   -0.0021975
     -3.3131    -0.000416   -0.0022561
     -3.2323  -0.00016736   -0.0019357
     -3.1515  -0.00014292   -0.0017375
     -3.0707  -0.00012369   -0.0015154
     -2.9899  -0.00010596   -0.0012812
     -2.9091   -9.151e-05   -0.0010019
     -2.8283  -8.0145e-05  -0.00082947
     -2.7475   -7.018e-05  -0.00065321
     -2.6667  -6.2438e-05  -0.00055041
     -2.5859  -5.5834e-05  -0.00044045
     -2.5051  -5.0003e-05  -0.00037321
     -2.4242  -4.4864e-05  -0.00030563
     -2.3434   -4.013e-05  -0.00025863
     -2.2626  -3.6028e-05  -0.00021101
     -2.1818  -3.2868e-05  -0.00017641
      -2.101  -2.9274e-05  -0.00015089
     -2.0202  -2.6475e-05  -0.00013093
     -1.9394  -2.4058e-05  -0.00011371
     -1.8586  -2.1503e-05  -9.7557e-05
     -1.7778  -1.9639e-05  -8.4242e-05
      -1.697  -1.7433e-05  -7.3546e-05
     -1.6162  -1.5786e-05  -6.5123e-05
     -1.5354  -1.4453e-05  -5.8057e-05
     -1.4545  -1.3148e-05  -5.1332e-05
     -1.3737  -1.1473e-05   -4.467e-05
     -1.2929  -1.0467e-05  -3.9497e-05
     -1.2121   -9.227e-06  -3.4482e-05
     -1.1313  -8.0294e-06  -3.0219e-05
     -1.0505  -6.9872e-06  -2.5866e-05
     -0.9697  -6.7285e-06  -2.2602e-05
    -0.88889  -5.9536e-06  -1.9802e-05
    -0.80808  -5.3174e-06  -1.7108e-05
    -0.72727  -4.2885e-06  -1.4757e-05
    -0.64646  -3.4293e-06  -1.2715e-05
    -0.56566  -2.8999e-06  -1.0941e-05
    -0.48485  -2.7155e-06  -8.4665e-06
    -0.40404  -1.9072e-06   -6.843e-06
    -0.32323  -1.8338e-06  -5.2294e-06
    -0.24242  -1.5965e-06  -3.8438e-06
    -0.16162  -1.3301e-06  -2.9342e-06
   -0.080808  -1.1223e-06  -1.9796e-06
             Leak IV        Points number                  198
    Voltages     CurrentP     CurrentC
   -0.040404  -2.1981e-06  -6.7104e-06
    0.040404  -1.5916e-06   2.2599e-06
     0.12121  -2.0246e-06    1.124e-05
     0.20202  -1.5404e-06   2.0735e-05
     0.28283  -1.8439e-06   3.0883e-05
     0.36364  -1.4531e-06   4.2012e-05
     0.44444  -1.4737e-06    5.471e-05
     0.52525  -1.3088e-06   6.8567e-05
     0.60606  -7.5965e-07    8.423e-05
     0.68687  -5.4869e-07   0.00010081
     0.76768  -3.1062e-07   0.00011904
     0.84848   1.2364e-06   0.00014015
     0.92929   1.5107e-06   0.00016191
      1.0101   2.1242e-06   0.00018628
      1.0909     2.79e-06   0.00021095
      1.1717   3.6687e-06   0.00023947
      1.2525   3.8458e-06   0.00027087
      1.3333   4.5669e-06   0.00030353
      1.4141   5.2641e-06   0.00034057
      1.4949   5.8943e-06   0.00038113
      1.5758   6.9999e-06   0.00042453
      1.6566   7.3916e-06   0.00047327
      1.7374   8.1717e-06   0.00052489
      1.8182   9.4976e-06   0.00058005
       1.899   1.0818e-05   0.00064241
      1.9798   1.1728e-05    0.0007095
      2.0606   1.2441e-05    0.0007826
      2.1414    1.456e-05   0.00086163
      2.2222   1.8006e-05   0.00094589
       2.303   2.0444e-05     0.001039
      2.3838   2.4037e-05    0.0011393
      2.4646    2.789e-05    0.0012468
      2.5455   3.2439e-05     0.001362
      2.6263   3.5841e-05    0.0014839
      2.7071   4.7651e-05    0.0016125
      2.7879   6.1764e-05    0.0017477
      2.8687   8.1949e-05    0.0018936
      2.9495   0.00011047    0.0020452
      3.0303   0.00014438    0.0022006
      3.1111   0.00019019    0.0023643
      3.1919   0.00023172    0.0025369
      3.2727    0.0013496    0.0027402
      3.3535    0.0022693    0.0032732
      3.4343    0.0020739    0.0034115
      3.5152    0.0022683    0.0034415
       3.596    0.0018909    0.0034211
      3.6768     0.002149    0.0034386
      3.7576    0.0026219    0.0034893
      3.8384    0.0030576     0.004143
      3.9192    0.0029079    0.0039152
           4    0.0031033    0.0042284
      3.9192    0.0027927     0.003792
      3.8384    0.0026116    0.0034247
      3.7576    0.0024668    0.0035561
      3.6768    0.0023379    0.0033569
       3.596     0.004043     0.003208
      3.5152    0.0036385    0.0030611
      3.4343    0.0034476    0.0029026
      3.3535    0.0031359    0.0027563
      3.2727    0.0029095    0.0026135
      3.1919    0.0026858    0.0024772
      3.1111    0.0024762    0.0023433
      3.0303    0.0022422     0.002213
      2.9495    0.0020002    0.0020836
      2.8687    0.0018287    0.0019585
      2.7879    0.0016891    0.0018373
      2.7071    0.0015566    0.0017197
      2.6263    0.0014358    0.0016046
      2.5455    0.0013195    0.0014928
      2.4646     0.001211    0.0013837
      2.3838    0.0011089    0.0012813
       2.303    0.0010142    0.0011818
      2.2222   0.00092507    0.0010862
      2.1414   0.00084357   0.00099596
      2.0606   0.00076788   0.00091084
      1.9798   0.00069689   0.00083091
       1.899   0.00063253    0.0007544
      1.8182   0.00057192   0.00068468
      1.7374   0.00051762   0.00062071
      1.6566   0.00046781   0.00056103
      1.5758   0.00042056   0.00050549
      1.4949   0.00037835   0.00045527
      1.4141   0.00033873   0.00040843
      1.3333   0.00030224   0.00036608
      1.2525   0.00027002   0.00032609
      1.1717   0.00023894   0.00029093
      1.0909   0.00021081   0.00025749
      1.0101   0.00018634   0.00022635
     0.92929    0.0001621   0.00019892
     0.84848   0.00013993   0.00017308
     0.76768   0.00011908   0.00014763
